Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
35.5873	2190.77	0.0162442	109.511	23.495	42.8676
35.8861	2210.42	0.016235	110.494	23.501	42.5232
36.1627	2230.09	0.0162158	111.477	23.499	39.7565
36.4738	2249.77	0.0162123	112.46	23.506	50.1465
36.7919	2270.73	0.0162027	113.508	23.504	45.5945
37.0926	2290.39	0.0161949	114.491	23.496	48.8911
37.3859	2310.05	0.016184	115.474	23.494	50.4007
37.6963	2331.02	0.0161716	116.523	23.494	34.7748
37.9937	2350.67	0.0161629	117.506	23.496	31.8092
38.287	2370.33	0.0161526	118.489	23.496	24.0461
38.6006	2391.3	0.0161421	119.538	23.502	13.9989
38.8979	2410.96	0.0161338	120.521	23.501	16.088
39.1919	2430.62	0.0161243	121.504	23.498	21.1038
39.484	2450.27	0.0161141	122.487	23.5	20.3449
39.7715	2469.93	0.0161023	123.47	23.498	21.8566
40.0828	2490.9	0.0160917	124.518	23.502	28.7005
40.3748	2510.56	0.016082	125.501	23.502	27.7492
40.6668	2530.21	0.0160725	126.485	23.504	28.3635
40.9744	2551.18	0.016061	127.533	23.502	30.4239
41.2647	2570.84	0.0160511	128.516	23.493	13.6734
41.5529	2590.5	0.0160405	129.499	23.496	9.99788
41.8465	2610.15	0.0160322	130.482	23.498	0.680851
42.1377	2629.81	0.0160231	131.465	23.5	-10.3902
42.4447	2650.78	0.0160122	132.514	23.504	-0.986583
42.7296	2670.44	0.016001	133.497	23.499	-17.9562
43.0172	2690.1	0.015991	134.48	23.5	6.77251
43.3286	2711.06	0.0159821	135.528	23.502	-7.62401
43.6169	2730.72	0.0159726	136.512	23.502	-27.6972
43.904	2750.38	0.0159629	137.495	23.506	-21.9955
44.1925	2770.04	0.0159538	138.478	23.498	8.10429
44.4839	2789.69	0.0159458	139.461	23.497	11.2698
44.7938	2810.66	0.0159371	140.509	23.5	-12.8218
45.0734	2830.32	0.0159252	141.492	23.493	-18.5304
45.3528	2849.98	0.0159134	142.475	23.494	-30.5537
45.6622	2870.94	0.0159049	143.524	23.5	-31.7057
45.9529	2890.6	0.0158973	144.507	23.495	-37.3609
