Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
13.2049	890.777	0.014824	44.499	23.495	109.191
13.4752	910.435	0.0148008	45.482	23.494	110.457
13.7676	931.402	0.0147816	46.5306	23.504	115.48
14.0401	951.059	0.0147626	47.5136	23.504	114.63
14.3116	970.718	0.0147434	48.4967	23.503	116.312
14.583	990.375	0.0147248	49.4797	23.496	111.24
14.8545	1010.03	0.014707	50.4628	23.495	109.017
15.1426	1031	0.0146873	51.5113	23.498	104.292
15.4138	1050.66	0.0146706	52.4944	23.499	98.1795
15.6851	1070.32	0.0146547	53.4774	23.5	94.9434
15.974	1091.28	0.0146378	54.526	23.501	94.4714
16.2468	1110.94	0.0146244	55.509	23.501	96.5845
16.5172	1130.6	0.0146092	56.4921	23.503	100.96
16.8065	1151.57	0.0145945	57.5406	23.501	102.12
17.078	1171.22	0.0145813	58.5237	23.497	102.711
17.347	1190.88	0.0145665	59.5067	23.498	107.176
17.6158	1210.54	0.014552	60.4898	23.5	108.337
17.8867	1230.2	0.0145397	61.4728	23.505	101.211
18.1774	1251.17	0.0145283	62.5214	23.507	97.4752
18.4479	1270.82	0.0145165	63.5044	23.498	91.0267
18.717	1290.48	0.0145039	64.4875	23.499	83.9795
19.003	1311.45	0.0144901	65.536	23.501	79.3478
19.2748	1331.1	0.0144803	66.5191	23.503	81.8859
19.5446	1350.76	0.0144693	67.5021	23.501	86.4004
19.8141	1370.42	0.0144584	68.4852	23.501	93.3069
20.0828	1390.08	0.0144473	69.4682	23.498	92.7092
20.3687	1411.05	0.0144352	70.5168	23.495	94.3037
20.6375	1430.7	0.0144247	71.4998	23.5	98.2853
20.907	1450.36	0.014415	72.4828	23.512	94.9768
21.1955	1471.33	0.0144057	73.5314	23.501	89.9217
21.4645	1490.99	0.0143962	74.5145	23.496	76.1521
21.733	1510.64	0.0143866	75.4975	23.49	74.3056
22.0003	1530.3	0.0143764	76.4805	23.499	69.1935
22.2674	1549.96	0.0143664	77.4636	23.5	63.1299
22.5536	1570.93	0.0143569	78.5122	23.497	61.4057
22.8208	1590.58	0.0143475	79.4952	23.503	66.4371
23.0877	1610.24	0.014338	80.4782	23.505	72.4865
23.3753	1631.21	0.01433	81.5268	23.501	79.174
23.6428	1650.87	0.0143214	82.5099	23.502	84.9927
23.9071	1670.53	0.0143111	83.4929	23.5	78.044
24.1761	1690.18	0.0143038	84.4759	23.5	84.036
24.4411	1709.84	0.0142944	85.459	23.497	70.0072
24.726	1730.81	0.0142858	86.5076	23.501	67.7107
24.9921	1750.47	0.0142774	87.4906	23.507	54.6172
25.2611	1770.12	0.0142708	88.4736	23.503	52.7647
25.5492	1791.09	0.0142646	89.5222	23.498	45.5627
25.8152	1810.75	0.0142566	90.5052	23.496	46.4722
26.0841	1830.41	0.0142505	91.4883	23.496	49.6137
26.3687	1851.38	0.0142428	92.5369	23.505	54.2643
26.6351	1871.03	0.0142355	93.5199	23.506	56.2695
26.8961	1890.69	0.0142255	94.5029	23.501	68.2632
27.1585	1910.35	0.0142165	95.486	23.502	66.6965
27.4183	1930	0.0142063	96.469	23.496	58.1484
27.6973	1950.97	0.0141967	97.5176	23.498	60.5056
27.963	1970.63	0.0141899	98.5006	23.503	50.7368
28.2257	1990.29	0.0141817	99.4837	23.506	33.5825
28.5068	2011.26	0.0141736	100.532	23.502	31.752
28.7693	2030.91	0.0141657	101.515	23.499	27.2939
29.033	2050.57	0.0141585	102.498	23.505	32.7121
29.2971	2070.23	0.0141516	103.481	23.499	34.425
29.5598	2089.89	0.0141442	104.464	23.501	36.4064
29.8415	2110.85	0.0141371	105.513	23.502	41.3659
30.0961	2130.45	0.0141266	106.496	23.5	41.9014
30.3719	2150.2	0.0141252	107.479	23.503	41.7363
30.6509	2171.1	0.0141177	108.528	23.497	41.0426
30.9133	2190.79	0.0141105	109.511	23.501	37.8475
31.1751	2210.45	0.0141035	110.494	23.499	24.0939
31.4381	2230.11	0.0140971	111.477	23.498	17.4723
31.6962	2249.77	0.0140886	112.46	23.497	6.73533
31.9783	2270.74	0.0140828	113.508	23.5	5.46112
32.2365	2290.39	0.0140747	114.491	23.507	9.10865
32.4985	2310.05	0.0140683	115.474	23.502	4.93064
32.7807	2331.02	0.0140628	116.523	23.499	12.0204
33.0407	2350.68	0.0140558	117.506	23.5	12.5103
33.2992	2370.33	0.0140483	118.489	23.505	22.6664
33.5779	2391.3	0.0140417	119.538	23.504	19.0911
33.84	2410.96	0.0140359	120.521	23.499	13.7922
34.0979	2430.62	0.0140285	121.504	23.496	14.2933
34.3564	2450.27	0.0140214	122.487	23.501	3.41293
34.6122	2469.93	0.0140134	123.47	23.502	-2.30785
34.8859	2490.9	0.0140054	124.518	23.501	-17.5301
35.1489	2510.55	0.0140005	125.501	23.499	-16.5226
35.4062	2530.22	0.0139933	126.485	23.499	-19.0388
35.6835	2551.18	0.0139871	127.533	23.504	-16.2543
35.9443	2570.84	0.0139815	128.516	23.499	-7.66022
36.2036	2590.5	0.0139755	129.499	23.5	-2.71462
36.4598	2610.16	0.0139684	130.482	23.506	-2.97493
36.7202	2629.81	0.0139631	131.465	23.498	-4.791
36.9967	2650.78	0.0139569	132.514	23.499	-7.2529
37.2536	2670.44	0.0139504	133.497	23.496	-26.3173
37.5086	2690.1	0.0139432	134.48	23.494	-23.2462
37.7818	2711.06	0.0139361	135.528	23.503	-19.403
38.0398	2730.72	0.0139303	136.512	23.504	-17.9918
38.2998	2750.38	0.0139253	137.495	23.504	-22.4364
38.5541	2770.04	0.0139183	138.478	23.505	-35.0538
38.8131	2789.69	0.013913	139.461	23.501	-50.3651
39.0881	2810.66	0.0139071	140.509	23.497	-32.1641
39.3408	2830.32	0.0138998	141.492	23.489	-34.6861
39.5923	2849.98	0.0138921	142.475	23.496	-27.2692
39.869	2870.95	0.0138871	143.524	23.501	-32.1968
40.1202	2890.6	0.0138795	144.507	23.497	-36.3904
40.3806	2910.26	0.0138753	145.49	23.497	-48.1604
40.6536	2931.23	0.0138691	146.539	23.504	-55.4308
40.9127	2950.89	0.0138646	147.522	23.495	-66.4935
41.1582	2970.54	0.0138554	148.505	23.492	-72.0706
41.414	2990.2	0.0138499	149.488	23.505	-78.225
41.6723	3009.86	0.0138453	150.471	23.496	-82.5982
41.9422	3030.83	0.0138385	151.519	23.499	-76.1012
42.1988	3050.48	0.0138335	152.502	23.501	-64.032
42.4519	3070.14	0.0138273	153.485	23.502	-62.5683
42.7169	3091.11	0.0138193	154.534	23.496	-68.6563
42.9726	3110.77	0.0138142	155.517	23.499	-48.0247
43.22	3130.43	0.0138064	156.5	23.503	-70.4853
43.4734	3150.08	0.0138007	157.483	23.496	-63.5993
43.7239	3169.74	0.0137942	158.466	23.499	-92.1264
43.9972	3190.71	0.0137891	159.515	23.507	-101.873
44.2481	3210.36	0.0137829	160.498	23.506	-108.308
44.506	3230.02	0.0137788	161.481	23.494	-113.163
44.7671	3250.9	0.0137707	162.529	23.495	-106.92
45.0524	3270.67	0.0137747	163.512	23.505	-112.274
45.2504	3290.29	0.0137527	164.495	23.499	-98.1468
45.5184	3309.96	0.0137519	165.478	23.5	-105.845
45.761	3329.62	0.0137436	166.461	23.491	-86.0756
46.0309	3350.59	0.0137382	167.51	23.509	-87.6678
46.282	3370.25	0.0137325	168.493	23.51	-97.0555
46.5294	3389.91	0.0137259	169.476	23.497	-117.305
46.7964	3410.87	0.0137198	170.525	23.491	-133.869
47.04	3430.53	0.0137122	171.508	23.497	-140.059
47.2867	3450.19	0.0137055	172.491	23.5	-146.792
47.5511	3471.16	0.0136989	173.539	23.498	-146.634
47.7972	3490.81	0.0136923	174.522	23.505	-140.741
48.0508	3510.47	0.0136879	175.505	23.504	-143.086
48.305	3530.13	0.0136836	176.488	23.5	-142.64
48.5495	3549.79	0.0136767	177.472	23.506	-127.93
48.7929	3570.76	0.0136646	178.52	23.496	-131.552
49.0324	3590.41	0.0136565	179.503	23.501	-115.709
49.2847	3610.07	0.013652	180.486	23.496	-148.866
49.5504	3631.04	0.0136463	181.535	23.502	-166.262
49.7892	3650.7	0.0136383	182.518	23.502	-159.772
50.033	3670.35	0.0136317	183.501	23.502	-187.336
50.2879	3690.01	0.0136281	184.484	23.506	-195.859
50.534	3709.67	0.0136222	185.467	23.505	-164.428
50.801	3730.64	0.0136172	186.515	23.496	-183.64
51.041	3750.29	0.0136099	187.499	23.498	-190.202
51.296	3769.95	0.0136065	188.482	23.499	-178.616
51.5598	3790.92	0.0136009	189.53	23.505	-153.847
51.8055	3810.57	0.0135952	190.513	23.503	-161.421
52.0444	3830.24	0.0135878	191.496	23.501	-180.593
52.2898	3849.89	0.0135822	192.479	23.498	-174.772
52.5392	3869.55	0.0135776	193.462	23.499	-181.994
52.8046	3890.51	0.0135726	194.511	23.505	-199.731
53.0543	3910.17	0.0135683	195.494	23.505	-197.834
53.2931	3929.84	0.0135611	196.477	23.498	-217.73
53.5481	3950.8	0.0135537	197.526	23.499	-223.705
53.7888	3970.46	0.0135473	198.509	23.497	-214.084
54.0312	3990.12	0.0135412	199.492	23.502	-215.383
54.295	4011.09	0.0135362	200.54	23.504	-215.207
54.5385	4030.74	0.0135306	201.523	23.501	-196.151
54.7819	4050.4	0.0135251	202.506	23.5	-201.811
55.0285	4070.05	0.0135203	203.489	23.499	-229.807
55.2794	4089.71	0.0135167	204.472	23.499	-223.232
55.5372	4110.68	0.0135105	205.521	23.498	-220.628
55.7867	4130.34	0.0135066	206.504	23.498	-257.592
56.0287	4150	0.0135009	207.487	23.5	-263.98
56.2906	4170.96	0.0134958	208.536	23.505	-254.24
56.5265	4190.62	0.0134888	209.519	23.5	-269.17
56.7743	4210.28	0.0134847	210.502	23.498	-255.416
57.0075	4229.94	0.0134771	211.485	23.495	-267.993
57.2447	4249.59	0.0134706	212.468	23.499	-244.214
57.5021	4270.56	0.0134648	213.516	23.495	-245.91
57.754	4290.22	0.0134618	214.499	23.501	-252.675
58.0089	4309.88	0.0134595	215.482	23.502	-254.778
58.264	4330.85	0.0134533	216.531	23.505	-260.527
58.5039	4350.5	0.0134476	217.514	23.503	-269.592
58.7414	4370.16	0.0134415	218.497	23.496	-281.76
58.9803	4389.82	0.0134357	219.48	23.498	-299.668
59.2176	4409.48	0.0134296	220.463	23.504	-298.334
59.4702	4430.44	0.0134231	221.512	23.507	-308.884
59.7015	4449.96	0.0134162	222.495	23.501	-298.817
59.9519	4469.82	0.0134126	223.478	23.501	-305.127
60.2128	4490.65	0.0134085	224.526	23.494	-306.958
60.4338	4510.38	0.0133988	225.509	23.497	-275.712
60.6745	4530.04	0.0133938	226.492	23.503	-286.897
60.9329	4551.01	0.0133889	227.541	23.508	-319.972
61.1781	4570.66	0.0133849	228.524	23.505	-339.171
61.4146	4590.33	0.0133791	229.507	23.498	-325.689
61.656	4609.98	0.0133745	230.49	23.501	-311.106
61.9061	4629.64	0.0133717	231.473	23.502	-360.173
62.1566	4650.61	0.0133652	232.522	23.497	-342.794
62.3909	4670.26	0.0133592	233.505	23.503	-361.357
62.6334	4689.92	0.0133549	234.488	23.503	-366.262
62.8791	4710.89	0.0133476	235.536	23.498	-362.531
63.1191	4730.55	0.0133429	236.519	23.498	-326.174
63.3519	4750.21	0.0133367	237.503	23.504	-349.283
63.5961	4769.86	0.0133329	238.486	23.506	-326.734
63.8359	4789.52	0.0133282	239.469	23.502	-342.813
64.0808	4810.49	0.0133211	240.517	23.499	-351.209
64.328	4830.15	0.013318	241.5	23.498	-370.487
64.5659	4849.8	0.0133131	242.483	23.494	-380.758
64.8157	4870.77	0.0133071	243.532	23.5	-400.1
65.0399	4890.43	0.0132994	244.515	23.495	-403.905
65.2753	4910.09	0.0132941	245.498	23.512	-407.963
65.5268	4929.74	0.0132921	246.481	23.509	-400.713
65.7672	4949.41	0.0132879	247.464	23.494	-401.494
66.0117	4970.37	0.013281	248.513	23.498	-393.156
66.2434	4990.03	0.0132752	249.496	23.499	-387.13
66.4854	5009.69	0.0132714	250.479	23.5	-396.174
66.744	5030.65	0.0132675	251.527	23.497	-397.837
66.9956	5050.31	0.0132656	252.51	23.499	-408.995
67.2261	5069.97	0.0132597	253.493	23.504	-422.146
67.4545	5089.63	0.0132533	254.476	23.496	-428.123
67.6861	5109.29	0.0132477	255.459	23.494	-456.216
67.9333	5130.25	0.0132417	256.508	23.494	-452.251
68.1609	5149.91	0.0132354	257.491	23.503	-472.297
68.4045	5169.57	0.0132322	258.474	23.501	-449.339
68.6497	5190.54	0.0132259	259.523	23.501	-456.258
68.8902	5210.19	0.0132222	260.506	23.499	-442.254
69.1127	5229.85	0.013215	261.489	23.504	-440.658
69.3681	5250.82	0.0132109	262.537	23.502	-438.187
69.5921	5270.48	0.0132041	263.52	23.494	-444.4
69.839	5290.13	0.0132017	264.503	23.498	-455.029
70.0636	5309.79	0.0131952	265.486	23.5	-471.409
70.2996	5329.45	0.0131908	266.469	23.509	-494.16
70.5463	5350.42	0.0131852	267.518	23.494	-517.501
70.7874	5370.07	0.0131818	268.501	23.496	-496.699
71.0334	5389.73	0.0131794	269.484	23.496	-507.598
71.2684	5410.7	0.0131718	270.533	23.5	-523.861
71.4922	5430.36	0.0131653	271.516	23.502	-488.696
71.7323	5450.01	0.0131619	272.499	23.503	-540.48
71.974	5469.67	0.0131588	273.482	23.498	-573.992
72.2281	5489.33	0.0131579	274.465	23.495	-567.23
72.468	5510.3	0.0131514	275.513	23.499	-510.517
72.6899	5529.96	0.0131447	276.496	23.503	-508.752
72.9188	5549.61	0.0131394	277.479	23.498	-520.87
73.1622	5570.58	0.0131337	278.528	23.497	-561.721
73.3862	5590.24	0.0131276	279.511	23.497	-564.449
73.6167	5609.9	0.0131226	280.494	23.499	-564.044
73.8465	5629.55	0.0131177	281.477	23.496	-566.706
74.0743	5649.21	0.0131123	282.46	23.494	-577.352
74.3125	5670.18	0.0131058	283.509	23.499	-551.518
74.5231	5689.84	0.0130976	284.492	23.504	-564.087
74.7611	5709.49	0.0130942	285.475	23.503	-558.294
75.0057	5730.46	0.0130889	286.523	23.503	-547.632
75.2369	5750.12	0.0130844	287.506	23.502	-572.346
75.4538	5769.78	0.0130774	288.49	23.5	-571.008
75.6781	5790.75	0.0130688	289.538	23.497	-598.124
75.9344	5810.32	0.0130689	290.521	23.499	-598.835
76.1624	5829.96	0.013064	291.504	23.506	-624.9
76.3424	5849.7	0.0130506	292.487	23.507	-622.214
76.5839	5869.38	0.013048	293.47	23.495	-624.156
76.8214	5890.34	0.0130419	294.519	23.499	-628.315
77.0631	5910	0.0130394	295.502	23.501	-625.022
77.2954	5929.65	0.0130354	296.485	23.504	-621.747
77.5402	5950.63	0.0130306	297.533	23.503	-615.044
77.771	5970.28	0.0130263	298.517	23.501	-610.921
