Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
10.5394	2070.24	0.00509089	103.481	23.504	-75.8754
10.6357	2089.9	0.00508908	104.464	23.505	-66.6998
10.7363	2110.87	0.0050862	105.513	23.504	-68.1782
10.8338	2130.53	0.00508502	106.496	23.501	-69.9151
10.9287	2150.18	0.00508267	107.479	23.5	-73.6985
11.0307	2171.15	0.00508057	108.528	23.502	-84.6814
11.1277	2190.81	0.00507925	109.511	23.504	-91.9582
11.2231	2210.47	0.00507725	110.494	23.494	-96.0681
11.3197	2230.12	0.00507581	111.477	23.497	-98.6704
11.4118	2249.78	0.0050724	112.46	23.495	-99.0734
11.5152	2270.75	0.00507111	113.508	23.495	-97.6664
11.6118	2290.41	0.00506975	114.491	23.501	-97.5455
11.7086	2310.06	0.00506851	115.474	23.498	-90.4681
11.8109	2331.03	0.00506683	116.523	23.499	-81.2595
11.9063	2350.69	0.00506502	117.506	23.499	-85.0855
12.0027	2370.35	0.00506369	118.489	23.497	-86.0923
12.1044	2391.32	0.00506183	119.538	23.5	-95.3699
12.2	2410.97	0.00506018	120.521	23.506	-102.317
12.2949	2430.63	0.00505832	121.504	23.502	-112.084
12.3913	2450.29	0.0050571	122.487	23.497	-118.197
12.4877	2469.95	0.00505586	123.47	23.499	-120.951
12.5902	2490.91	0.00505445	124.518	23.501	-117.186
12.6864	2510.57	0.0050532	125.501	23.502	-119.329
12.7814	2530.23	0.00505146	126.485	23.506	-112.429
12.8816	2551.2	0.00504924	127.533	23.5	-112.952
12.9775	2570.85	0.00504793	128.516	23.498	-110.394
13.0739	2590.51	0.00504682	129.499	23.497	-105.242
13.1679	2610.17	0.00504483	130.482	23.499	-111.393
13.2634	2629.83	0.00504346	131.465	23.499	-116.16
13.3664	2650.79	0.00504241	132.514	23.502	-126.518
13.4621	2670.45	0.00504115	133.497	23.501	-129.539
13.5587	2690.11	0.00504018	134.48	23.507	-143.887
13.66	2711.08	0.00503858	135.528	23.501	-143.121
13.7566	2730.74	0.00503768	136.512	23.502	-136.232
13.851	2750.39	0.005036	137.495	23.501	-135.117
13.9442	2770.05	0.00503393	138.478	23.495	-135.044
14.0397	2789.71	0.00503268	139.461	23.502	-142.305
14.1426	2810.68	0.00503175	140.509	23.502	-124.557
14.2387	2830.33	0.00503074	141.492	23.496	-126.894
14.3348	2849.99	0.00502976	142.475	23.497	-136.443
14.4345	2870.96	0.00502775	143.524	23.501	-140.035
14.5278	2890.62	0.00502585	144.507	23.503	-149.947
14.6235	2910.27	0.00502477	145.49	23.501	-153.83
14.7248	2931.24	0.00502341	146.539	23.502	-165.594
14.8232	2950.9	0.00502328	147.522	23.502	-163.151
14.9189	2970.56	0.00502226	148.505	23.502	-170.598
15.0139	2990.22	0.00502101	149.488	23.496	-170.086
15.1066	3009.87	0.005019	150.471	23.497	-160.191
15.2067	3030.84	0.00501733	151.519	23.5	-153.834
15.2998	3050.5	0.00501551	152.502	23.5	-162.075
15.3966	3070.16	0.00501494	153.485	23.491	-150.786
15.5006	3091.12	0.00501454	154.534	23.504	-156.365
15.5937	3110.78	0.00501279	155.517	23.5	-165.075
15.6881	3130.44	0.00501147	156.5	23.507	-165.628
15.7862	3150.1	0.00501134	157.483	23.508	-187.986
15.8815	3169.76	0.00501031	158.466	23.499	-187.916
15.9829	3190.72	0.00500919	159.515	23.503	-196.594
16.0786	3210.38	0.00500832	160.498	23.499	-195.178
16.1731	3230.04	0.00500708	161.481	23.5	-192.249
16.2717	3251	0.00500513	162.529	23.504	-186.632
16.3677	3270.66	0.00500439	163.512	23.501	-188.913
16.4613	3290.32	0.00500295	164.495	23.498	-186.893
16.5556	3309.98	0.00500174	165.478	23.499	-182.524
16.6473	3329.64	0.00499974	166.461	23.501	-192.227
16.7463	3350.6	0.00499799	167.51	23.498	-188.865
16.8421	3370.26	0.00499726	168.493	23.502	-204.604
16.9381	3389.92	0.00499661	169.476	23.497	-205.122
17.0411	3410.89	0.00499609	170.525	23.493	-226.922
17.1342	3430.54	0.00499461	171.508	23.497	-231.127
17.2269	3450.2	0.004993	172.491	23.502	-221.277
17.326	3471.17	0.00499139	173.539	23.502	-222.885
17.4209	3490.83	0.00499049	174.522	23.503	-214.968
17.514	3510.49	0.00498904	175.505	23.501	-205.81
17.6064	3530.14	0.00498745	176.488	23.504	-204.934
17.6999	3549.8	0.00498616	177.472	23.499	-214.026
17.7962	3570.77	0.00498386	178.52	23.501	-215.891
17.8853	3590.43	0.0049814	179.503	23.501	-223.44
17.9799	3610.08	0.00498046	180.486	23.504	-235.336
18.0787	3631.05	0.0049789	181.535	23.503	-252.822
18.1716	3650.61	0.00497769	182.518	23.503	-265.051
18.2656	3670.37	0.00497652	183.501	23.502	-266.654
18.3587	3690.02	0.00497522	184.484	23.494	-253.939
18.4527	3709.68	0.00497421	185.467	23.501	-254.922
18.5562	3730.65	0.00497398	186.515	23.5	-246.346
18.6493	3750.31	0.00497275	187.499	23.495	-241.757
18.7483	3769.96	0.00497308	188.482	23.498	-236.419
18.8521	3790.92	0.00497296	189.53	23.501	-245.565
18.926	3810.51	0.00496678	190.513	23.5	-247.083
19.0224	3830.28	0.0049663	191.496	23.492	-251.494
19.1629	3849.9	0.00497752	192.479	23.495	-266.095
19.2072	3869.53	0.00496372	193.462	23.495	-273.558
19.298	3890.54	0.00496024	194.511	23.497	-293.439
19.4393	3910.24	0.00497137	195.494	23.5	-297.031
19.512	3929.82	0.00496512	196.477	23.501	-298.381
19.601	3950.79	0.00496128	197.526	23.498	-284.75
19.6695	3970.54	0.00495387	198.509	23.5	-276.072
19.798	3990.14	0.00496174	199.492	23.496	-281.954
19.8962	4011.09	0.0049603	200.54	23.507	-279.302
19.9823	4030.67	0.00495758	201.523	23.507	-276.282
20.07	4050.41	0.00495505	202.506	23.502	-280.01
20.1684	4070.15	0.00495519	203.489	23.502	-290.546
20.2711	4089.73	0.00495659	204.472	23.497	-326.157
20.3687	4110.67	0.00495508	205.521	23.504	-337.555
20.4254	4130.29	0.00494527	206.504	23.5	-334.402
20.5404	4150.04	0.00494945	207.487	23.5	-320.876
20.6481	4170.99	0.00495042	208.536	23.503	-319.322
20.7797	4190.61	0.00495863	209.519	23.5	-330.155
20.8259	4210.26	0.00494646	210.502	23.502	-314.196
20.9058	4230.04	0.00494223	211.485	23.502	-316.021
21.0383	4249.6	0.00495066	212.468	23.51	-313.852
21.1238	4270.55	0.00494639	213.516	23.501	-313.009
21.172	4290.21	0.00493497	214.499	23.499	-319.301
21.3049	4309.93	0.00494322	215.482	23.498	-331.228
21.4168	4330.78	0.00494526	216.531	23.495	-330.067
21.4977	4350.51	0.00494141	217.514	23.498	-351.62
21.5867	4370.18	0.00493954	218.497	23.5	-353.301
21.6777	4389.83	0.00493817	219.48	23.503	-355.713
21.7685	4409.49	0.00493673	220.463	23.5	-361.517
21.868	4430.46	0.00493583	221.512	23.498	-359.934
21.9607	4450.11	0.00493487	222.495	23.5	-366.231
22.0536	4469.77	0.00493394	223.478	23.496	-355.9
22.151	4490.74	0.0049326	224.526	23.497	-343.908
22.2415	4510.4	0.00493117	225.509	23.499	-352.838
22.3334	4530.05	0.00493006	226.492	23.496	-340.561
22.4357	4551.02	0.00492982	227.541	23.5	-364.842
22.5299	4570.68	0.00492924	228.524	23.504	-384.056
22.618	4590.34	0.0049273	229.507	23.499	-368.485
22.7134	4609.99	0.004927	230.49	23.501	-396.641
22.7982	4629.65	0.00492438	231.473	23.502	-403.453
22.8976	4650.62	0.00492355	232.522	23.501	-405.373
22.9908	4670.28	0.0049228	233.505	23.504	-386.368
23.0783	4689.93	0.00492083	234.488	23.507	-405.185
23.1793	4710.9	0.00492035	235.536	23.502	-381.623
23.2722	4730.56	0.00491953	236.519	23.5	-384.361
23.3618	4750.22	0.00491805	237.503	23.501	-398.831
23.4539	4769.88	0.00491708	238.486	23.5	-385.846
23.5459	4789.53	0.00491612	239.469	23.505	-397.63
23.6427	4810.5	0.0049148	240.517	23.503	-412.979
23.7357	4830.16	0.00491406	241.5	23.499	-433.43
23.824	4849.82	0.00491235	242.483	23.493	-431.528
23.9215	4870.78	0.00491121	243.532	23.493	-446.361
24.0185	4890.44	0.00491132	244.515	23.499	-436.001
24.1082	4910.1	0.00490992	245.498	23.508	-451.102
24.1998	4929.76	0.00490893	246.481	23.513	-437.299
24.2884	4949.42	0.00490732	247.464	23.492	-440.043
24.3893	4970.38	0.00490692	248.513	23.49	-422.175
24.4791	4990.04	0.0049056	249.496	23.498	-432.275
24.5753	5009.7	0.00490555	250.479	23.492	-432.598
24.6755	5030.67	0.00490501	251.527	23.496	-449.137
24.7641	5050.32	0.00490347	252.51	23.501	-444.418
24.8529	5069.98	0.00490196	253.493	23.509	-483.579
24.9436	5089.64	0.00490085	254.476	23.498	-492.997
25.0331	5109.3	0.00489952	255.459	23.488	-474.15
25.1301	5130.26	0.00489841	256.508	23.494	-494.462
25.2193	5149.92	0.00489702	257.491	23.5	-476.225
25.312	5169.58	0.00489634	258.474	23.498	-477.944
25.41	5190.55	0.00489543	259.523	23.495	-464.046
25.498	5210.2	0.00489386	260.506	23.498	-468.596
25.5913	5229.86	0.0048933	261.489	23.507	-475.464
25.6909	5250.83	0.00489273	262.537	23.503	-480.762
25.7792	5270.49	0.00489124	263.52	23.501	-483.028
25.8723	5290.15	0.00489066	264.503	23.498	-505.672
25.9582	5309.8	0.00488874	265.486	23.496	-513.64
26.052	5329.46	0.0048883	266.469	23.508	-520.271
26.1462	5350.43	0.00488675	267.518	23.507	-536.876
26.2381	5370.09	0.00488597	268.501	23.498	-515.451
26.3258	5389.75	0.00488442	269.484	23.497	-527.703
26.4205	5410.71	0.004883	270.533	23.504	-523.28
26.5078	5430.37	0.00488139	271.516	23.507	-503.258
26.5974	5450.02	0.00488023	272.499	23.508	-495.209
26.6925	5469.68	0.00488009	273.482	23.507	-522.606
26.7861	5489.34	0.00487966	274.465	23.503	-517.646
26.8842	5510.31	0.0048789	275.513	23.5	-515.901
26.9766	5529.97	0.00487826	276.496	23.498	-555.664
27.0646	5549.62	0.00487684	277.479	23.503	-550.798
27.1631	5570.59	0.00487616	278.528	23.504	-568.971
27.2544	5590.25	0.00487534	279.511	23.504	-579.365
27.3464	5609.91	0.00487465	280.494	23.495	-570.455
27.4404	5629.56	0.00487435	281.477	23.498	-567.091
27.53	5649.23	0.00487323	282.46	23.503	-573.04
27.623	5670.19	0.00487163	283.509	23.502	-557.403
27.7108	5689.85	0.00487021	284.492	23.5	-558.09
27.8035	5709.5	0.00486968	285.475	23.496	-558.444
27.8997	5730.47	0.00486866	286.523	23.499	-566.749
27.9862	5750.14	0.00486705	287.506	23.498	-584.382
28.0754	5769.79	0.00486594	288.49	23.498	-594.768
28.1768	5790.76	0.00486582	289.538	23.497	-613.524
28.2701	5810.41	0.00486542	290.521	23.503	-624.361
28.3618	5830.07	0.00486473	291.504	23.499	-625.125
28.4511	5849.73	0.00486366	292.487	23.495	-628.541
28.5393	5869.39	0.00486239	293.47	23.507	-621.833
28.6393	5890.35	0.00486206	294.519	23.506	-624.28
28.7266	5910.01	0.00486066	295.502	23.497	-600.76
28.8201	5929.67	0.00486033	296.485	23.498	-614.103
28.9173	5950.64	0.00485952	297.533	23.491	-605.985
29.0079	5970.29	0.00485871	298.517	23.494	-622.157
