Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
27.8872	2430.62	0.0114733	121.504	23.501	115.824
28.1079	2450.28	0.0114713	122.487	23.503	118.397
28.3165	2469.94	0.0114645	123.47	23.5	114.504
28.5397	2490.9	0.0114576	124.518	23.5	118.25
28.7564	2510.56	0.0114542	125.501	23.504	119.563
28.9692	2530.22	0.0114493	126.485	23.501	126.47
29.193	2551.19	0.0114429	127.533	23.501	126.119
29.407	2570.84	0.0114386	128.516	23.499	128.263
29.6225	2590.5	0.0114351	129.499	23.505	118.155
29.8354	2610.16	0.0114305	130.482	23.506	120.843
30.0499	2629.82	0.0114266	131.465	23.497	104.913
30.2755	2650.78	0.0114213	132.514	23.494	101.612
30.4827	2670.44	0.0114148	133.497	23.5	86.3154
30.6914	2690.1	0.011409	134.48	23.499	99.8574
30.9205	2711.07	0.0114053	135.528	23.503	104.322
31.1378	2730.72	0.0114028	136.512	23.503	88.1654
31.3521	2750.38	0.0113992	137.495	23.512	95.2144
31.5627	2770.04	0.0113943	138.478	23.499	116.812
31.7715	2789.7	0.0113889	139.461	23.495	110.903
31.9972	2810.67	0.0113842	140.509	23.498	95.3198
32.2066	2830.32	0.0113791	141.492	23.498	94.4015
32.4157	2849.98	0.011374	142.475	23.503	92.6151
32.6454	2870.95	0.011371	143.524	23.502	81.7627
32.8545	2890.61	0.011366	144.507	23.507	74.1537
33.0685	2910.26	0.0113627	145.49	23.494	65.7899
33.2926	2931.23	0.0113579	146.539	23.5	64.2622
33.4989	2950.89	0.0113521	147.522	23.489	67.4779
33.7043	2970.55	0.0113462	148.505	23.499	70.3616
33.9193	2990.2	0.0113435	149.488	23.502	73.8562
34.1216	3009.86	0.0113366	150.471	23.498	73.511
34.3405	3030.83	0.0113304	151.519	23.499	80.1803
34.5504	3050.49	0.0113262	152.502	23.502	81.5347
34.7648	3070.15	0.0113235	153.485	23.498	70.4397
34.9902	3091.11	0.0113196	154.534	23.503	61.9035
35.2022	3110.77	0.0113162	155.517	23.503	47.9007
35.4094	3130.43	0.0113114	156.5	23.5	35.5261
35.6172	3150.09	0.0113067	157.483	23.497	35.3192
35.8271	3169.68	0.0113031	158.466	23.5	35.7363
36.0411	3190.77	0.0112954	159.515	23.504	39.7054
36.2457	3210.34	0.0112903	160.498	23.498	41.3003
36.4949	3230.05	0.0112985	161.481	23.499	42.3168
36.6936	3250.94	0.0112871	162.529	23.505	47.5169
36.8963	3270.69	0.0112809	163.512	23.501	49.9762
37.0957	3290.26	0.0112744	164.495	23.497	49.8331
37.3187	3310.02	0.0112745	165.478	23.506	38.3705
37.5079	3329.57	0.0112651	166.461	23.505	30.5013
37.7199	3350.63	0.0112576	167.51	23.507	19.3598
37.9908	3370.21	0.0112725	168.493	23.499	15.8877
38.1306	3389.93	0.0112482	169.476	23.493	-2.61065
38.3987	3410.92	0.0112576	170.525	23.494	12.8908
38.5684	3430.47	0.0112429	171.508	23.495	13.2493
38.8108	3450.15	0.011249	172.491	23.506	4.16945
39.0053	3471.16	0.011237	173.539	23.502	16.0707
39.2118	3490.81	0.0112329	174.522	23.499	15.3638
39.4189	3510.48	0.0112289	175.505	23.501	13.2081
39.6236	3530.13	0.0112244	176.488	23.507	12.5233
39.8364	3549.79	0.0112222	177.472	23.501	6.22989
40.0516	3570.76	0.0112166	178.52	23.498	-8.09302
40.2533	3590.42	0.0112113	179.503	23.494	-5.61246
40.4456	3610.07	0.0112036	180.486	23.495	-33.9878
40.6559	3631.04	0.0111968	181.535	23.501	-29.0549
40.8637	3650.69	0.0111934	182.518	23.51	-24.1672
41.0754	3670.35	0.0111911	183.501	23.503	-30.2099
41.2828	3690.01	0.0111877	184.484	23.502	-42.688
41.4872	3709.67	0.0111835	185.467	23.502	-15.4848
41.7077	3730.64	0.0111798	186.515	23.5	-23.2613
41.9149	3750.3	0.0111764	187.499	23.497	-19.0881
42.1215	3769.95	0.011173	188.482	23.499	-17.5513
42.345	3790.92	0.0111701	189.53	23.503	-24.5955
42.5587	3810.58	0.0111686	190.513	23.503	-36.785
42.7608	3830.24	0.011164	191.496	23.496	-50.6481
42.9662	3849.89	0.0111604	192.479	23.493	-53.4116
43.1608	3869.55	0.0111539	193.462	23.493	-67.1112
43.3777	3890.52	0.0111496	194.511	23.498	-57.6073
43.5798	3910.18	0.0111452	195.494	23.496	-63.3729
43.7899	3929.83	0.0111429	196.477	23.504	-55.5606
44.0145	3950.8	0.0111406	197.526	23.502	-59.1259
44.2209	3970.46	0.0111375	198.509	23.499	-59.1646
44.4133	3990.12	0.0111308	199.492	23.503	-53.5707
44.6301	4011.09	0.0111267	200.54	23.505	-62.6146
44.8384	4030.74	0.0111241	201.523	23.503	-59.6035
45.0372	4050.4	0.0111192	202.506	23.501	-75.3408
45.2363	4070.06	0.0111144	203.489	23.498	-103.739
45.4368	4089.71	0.01111	204.472	23.502	-82.9906
45.656	4110.68	0.0111067	205.521	23.503	-91.5997
45.8623	4130.34	0.0111037	206.504	23.502	-99.1292
46.0706	4150	0.0111014	207.487	23.497	-120.47
46.2845	4170.97	0.0110968	208.536	23.498	-100.357
46.4827	4190.63	0.0110921	209.519	23.499	-96.3451
46.6876	4210.28	0.011089	210.502	23.502	-97.4805
46.896	4229.94	0.0110867	211.485	23.5	-95.4709
47.1022	4249.59	0.0110839	212.468	23.503	-99.4969
47.3212	4270.57	0.0110808	213.516	23.503	-113.896
47.5229	4290.22	0.011077	214.499	23.498	-105.287
47.7209	4309.88	0.0110724	215.482	23.496	-119.5
47.9304	4330.85	0.0110672	216.531	23.495	-143.352
48.1229	4350.51	0.0110615	217.514	23.496	-143.347
48.3333	4370.16	0.0110598	218.497	23.504	-150.164
48.5426	4389.82	0.011058	219.48	23.502	-146.514
48.745	4409.48	0.0110546	220.463	23.5	-141.278
48.9572	4430.45	0.0110502	221.512	23.493	-139.977
49.158	4450.1	0.0110465	222.495	23.501	-135.739
49.3582	4469.76	0.0110427	223.478	23.501	-130.599
49.5677	4490.73	0.0110378	224.526	23.501	-149.525
49.7746	4510.38	0.0110356	225.509	23.503	-132.906
49.9786	4530.04	0.0110327	226.492	23.493	-175.956
50.1906	4551.01	0.0110284	227.541	23.499	-186.474
50.3877	4570.67	0.0110241	228.524	23.501	-195.641
50.5933	4590.33	0.0110217	229.507	23.502	-205.047
50.7934	4609.98	0.0110181	230.49	23.505	-177.508
50.9892	4629.64	0.0110136	231.473	23.497	-197.25
51.2036	4650.61	0.0110101	232.522	23.501	-184.933
51.4022	4670.27	0.0110063	233.505	23.505	-187.169
51.6022	4689.92	0.0110028	234.488	23.501	-167.535
51.8182	4710.9	0.0109997	235.536	23.502	-183.768
52.0196	4730.55	0.0109965	236.519	23.501	-187.511
52.2123	4750.21	0.0109916	237.503	23.497	-191.302
52.4095	4769.86	0.0109876	238.486	23.501	-199.82
52.6094	4789.52	0.0109843	239.469	23.503	-212.056
52.8229	4810.49	0.0109808	240.517	23.496	-225.6
53.0272	4830.15	0.0109784	241.5	23.501	-228.999
53.2234	4849.81	0.0109743	242.483	23.5	-240.655
53.4394	4870.77	0.0109714	243.532	23.497	-235.244
53.6437	4890.43	0.0109691	244.515	23.496	-234.846
53.8352	4910.09	0.0109642	245.498	23.496	-220.711
54.0308	4929.75	0.0109602	246.481	23.497	-226.32
54.2164	4949.41	0.0109541	247.464	23.501	-219.966
54.4424	4970.37	0.0109534	248.513	23.509	-235.36
54.6493	4990.03	0.0109517	249.496	23.502	-242.555
54.8501	5009.69	0.0109488	250.479	23.501	-252.049
55.0324	5030.63	0.0109395	251.527	23.503	-265.348
55.257	5050.25	0.0109414	252.51	23.505	-284.44
55.4916	5070.04	0.010945	253.493	23.507	-277.731
55.6132	5089.57	0.0109269	254.476	23.495	-278.969
55.8799	5109.34	0.0109368	255.459	23.494	-276.099
56.0702	5130.22	0.0109294	256.508	23.499	-277.677
56.2217	5149.95	0.010917	257.491	23.501	-279.881
56.4692	5169.55	0.0109234	258.474	23.501	-267.336
56.6642	5190.48	0.0109169	259.523	23.501	-275.653
56.849	5210.28	0.0109109	260.506	23.495	-287.21
57.0816	5229.81	0.0109147	261.489	23.499	-285.615
57.2521	5250.75	0.0109036	262.537	23.496	-302.41
57.4838	5270.56	0.0109066	263.52	23.505	-315.817
57.6172	5290.06	0.0108916	264.503	23.501	-326.139
57.8878	5309.87	0.0109019	265.486	23.499	-335.99
58.0038	5329.4	0.0108837	266.469	23.501	-341.651
58.2769	5350.52	0.0108918	267.518	23.503	-337.109
58.4678	5369.91	0.010888	268.501	23.501	-325.996
58.6507	5389.73	0.0108819	269.484	23.497	-324.351
58.8577	5410.7	0.010878	270.533	23.495	-324.404
59.0463	5430.36	0.0108734	271.516	23.496	-322.079
59.2375	5450.02	0.0108692	272.499	23.509	-379.391
59.4406	5469.67	0.0108673	273.482	23.509	-369.457
59.6445	5489.33	0.0108655	274.465	23.501	-398.189
59.8562	5510.3	0.0108626	275.513	23.49	-398.28
60.0442	5529.96	0.010858	276.496	23.489	-368.695
60.2375	5549.62	0.0108544	277.479	23.504	-390.068
60.4379	5570.58	0.0108495	278.528	23.503	-397.021
60.6306	5590.24	0.0108458	279.511	23.508	-384.218
60.8425	5609.9	0.0108456	280.494	23.5	-383.633
61.0494	5629.55	0.0108445	281.477	23.493	-378.366
61.2345	5649.22	0.0108395	282.46	23.495	-379.876
61.4277	5670.18	0.0108335	283.509	23.506	-372.684
61.6319	5689.84	0.0108319	284.492	23.503	-390.755
61.823	5709.49	0.0108281	285.475	23.502	-397.773
62.0234	5730.47	0.0108235	286.523	23.501	-401.831
62.2267	5750.12	0.0108218	287.506	23.499	-422.693
62.4195	5769.78	0.0108184	288.49	23.498	-432.563
62.6327	5790.75	0.010816	289.538	23.501	-438.451
62.8226	5810.4	0.0108121	290.521	23.499	-444.376
63.0074	5830.07	0.0108073	291.504	23.504	-441.605
63.198	5849.72	0.0108036	292.487	23.497	-435.037
63.3957	5869.38	0.0108011	293.47	23.5	-441.41
63.6018	5890.35	0.0107976	294.519	23.501	-424.805
63.7969	5910	0.0107947	295.502	23.496	-439.084
63.9899	5929.66	0.0107915	296.485	23.496	-437.867
64.1894	5950.63	0.010787	297.533	23.503	-455.803
64.3875	5970.28	0.0107847	298.517	23.502	-469.358
