Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
46.2304	3430.53	0.0134762	171.508	23.498	-60.9886
46.476	3450.19	0.0134706	172.491	23.498	-78.425
46.7326	3471.16	0.0134631	173.539	23.503	-65.7717
46.9699	3490.82	0.0134553	174.522	23.497	-83.4966
47.2052	3510.47	0.013447	175.505	23.501	-83.8277
47.4484	3530.13	0.013441	176.488	23.496	-94.5741
47.6932	3549.79	0.0134355	177.472	23.498	-111.003
47.9493	3570.76	0.0134283	178.52	23.497	-106.855
48.1909	3590.41	0.0134221	179.503	23.5	-127.477
48.4187	3609.98	0.0134125	180.486	23.495	-100.519
48.6856	3631.09	0.013408	181.535	23.495	-111.86
48.9179	3650.62	0.0133999	182.518	23.499	-119.292
49.1636	3670.35	0.0133948	183.501	23.502	-99.1956
49.4017	3690.01	0.0133879	184.484	23.498	-87.6467
49.6472	3709.67	0.0133832	185.467	23.506	-117.922
49.8965	3730.64	0.0133748	186.515	23.5	-106.372
50.1378	3750.29	0.013369	187.499	23.499	-120.983
50.3777	3769.95	0.013363	188.482	23.502	-133.523
50.6317	3790.92	0.0133561	189.53	23.505	-156.865
50.8682	3810.58	0.0133492	190.513	23.5	-150.08
51.1042	3830.23	0.0133423	191.496	23.503	-145.998
51.3407	3849.89	0.0133356	192.479	23.506	-153.506
51.5869	3869.55	0.0133315	193.462	23.502	-152.296
51.8474	3890.52	0.0133266	194.511	23.494	-149.18
52.0772	3910.18	0.0133184	195.494	23.49	-145.194
52.3134	3929.83	0.0133119	196.477	23.499	-144.204
52.5701	3950.8	0.0133062	197.526	23.498	-144.245
52.8055	3970.46	0.0132996	198.509	23.5	-145.778
53.0464	3990.11	0.0132945	199.492	23.497	-161.935
53.2964	4011.08	0.0132873	200.54	23.494	-184.946
53.5257	4030.74	0.0132794	201.523	23.496	-184.02
53.7598	4050.4	0.0132727	202.506	23.5	-191.828
53.9948	4070.06	0.0132663	203.489	23.502	-213.194
54.2296	4089.71	0.01326	204.472	23.502	-183.088
54.4843	4110.68	0.0132543	205.521	23.502	-170.708
54.7239	4130.34	0.0132493	206.504	23.499	-183.667
54.9577	4150	0.0132428	207.487	23.497	-193.388
55.2119	4170.97	0.0132372	208.536	23.505	-178.454
55.4484	4190.62	0.0132315	209.519	23.499	-184.906
55.6817	4210.28	0.0132252	210.502	23.503	-195.561
55.9105	4229.94	0.0132178	211.485	23.504	-207.339
56.1439	4249.6	0.0132116	212.468	23.5	-218.174
56.3983	4270.56	0.0132063	213.516	23.498	-223.171
56.6309	4290.22	0.0132	214.499	23.504	-241.639
56.861	4309.88	0.0131932	215.482	23.503	-250.373
57.1154	4330.85	0.013188	216.531	23.506	-227.189
57.3479	4350.51	0.0131819	217.514	23.497	-231.496
57.5755	4370.16	0.0131747	218.497	23.501	-225.792
57.8045	4389.82	0.0131679	219.48	23.503	-217.155
58.0446	4409.48	0.0131636	220.463	23.502	-233.401
58.289	4430.44	0.0131565	221.512	23.499	-222.371
58.5144	4450.11	0.013149	222.495	23.503	-243.823
58.7351	4469.76	0.0131406	223.478	23.5	-247.43
58.9874	4490.73	0.0131354	224.526	23.504	-253.256
59.2218	4510.39	0.0131301	225.509	23.495	-300.019
59.4575	4530.04	0.0131252	226.492	23.495	-269.786
59.6976	4551.01	0.0131174	227.541	23.491	-263.735
59.9191	4570.67	0.0131095	228.524	23.503	-257.309
60.1603	4590.32	0.0131059	229.507	23.506	-260.397
60.3898	4609.99	0.0130998	230.49	23.499	-292.081
60.6263	4629.64	0.0130953	231.473	23.495	-260.981
60.8757	4650.61	0.0130898	232.522	23.501	-280.153
61.0917	4670.27	0.013081	233.505	23.503	-275.279
61.315	4689.93	0.0130738	234.488	23.505	-289.255
61.5248	4710.81	0.0130603	235.536	23.5	-294.83
61.804	4730.5	0.013065	236.519	23.495	-312.787
62.0522	4750.27	0.0130629	237.503	23.495	-319.368
62.2419	4769.87	0.013049	238.486	23.498	-328.351
62.4505	4789.44	0.0130392	239.469	23.502	-325.406
62.7208	4810.49	0.0130383	240.517	23.5	-326.031
62.9435	4830.14	0.0130314	241.5	23.5	-317.077
63.1838	4849.8	0.0130281	242.483	23.501	-325.893
63.4288	4870.77	0.0130223	243.532	23.497	-323.89
63.6482	4890.43	0.0130148	244.515	23.497	-314.374
63.8744	4910.09	0.0130088	245.498	23.499	-331.278
64.1	4929.75	0.0130027	246.481	23.502	-341.287
64.3322	4949.4	0.012998	247.464	23.505	-353.034
64.5809	4970.37	0.0129932	248.513	23.504	-360.308
64.8269	4990.03	0.0129913	249.496	23.498	-373.95
65.0435	5009.69	0.0129835	250.479	23.494	-381.839
65.2765	5030.66	0.0129757	251.527	23.496	-382.153
65.4989	5050.31	0.0129693	252.51	23.499	-376.634
65.7263	5069.97	0.0129638	253.493	23.5	-382.338
65.9441	5089.63	0.0129565	254.476	23.498	-378.719
66.162	5109.28	0.0129494	255.459	23.498	-368.518
66.4043	5130.25	0.0129437	256.508	23.503	-362.628
66.6251	5149.91	0.0129372	257.491	23.504	-367.268
66.8653	5169.57	0.0129344	258.474	23.5	-396.712
67.0987	5190.54	0.0129271	259.523	23.499	-394.88
67.3385	5210.19	0.0129244	260.506	23.501	-413.487
67.5509	5229.85	0.0129164	261.489	23.504	-422.523
67.7952	5250.82	0.0129114	262.537	23.496	-433.898
68.0407	5270.47	0.0129098	263.52	23.5	-433.443
68.2635	5290.14	0.0129039	264.503	23.496	-435.563
68.4823	5309.79	0.0128974	265.486	23.498	-422.985
68.6953	5329.45	0.0128897	266.469	23.498	-418.903
68.9355	5350.42	0.0128841	267.518	23.503	-417.97
69.1726	5370.07	0.0128811	268.501	23.508	-422.443
69.4067	5389.73	0.0128776	269.484	23.497	-440.376
69.6347	5410.7	0.0128698	270.533	23.493	-425.421
69.8543	5430.36	0.0128637	271.516	23.5	-477.308
70.0866	5450.02	0.0128599	272.499	23.5	-457.944
70.3144	5469.67	0.0128553	273.482	23.497	-436.973
70.5207	5489.33	0.0128469	274.465	23.495	-455.335
70.7512	5510.3	0.0128398	275.513	23.497	-501.698
70.963	5529.96	0.0128325	276.496	23.505	-499.219
71.2063	5549.61	0.0128309	277.479	23.507	-461.171
71.4502	5570.59	0.0128263	278.528	23.5	-488.516
71.6638	5590.24	0.0128194	279.511	23.503	-470.309
71.8808	5609.89	0.0128132	280.494	23.504	-473.133
72.1073	5629.56	0.0128087	281.477	23.497	-498.073
72.3246	5649.21	0.0128026	282.46	23.494	-489.444
72.5345	5670.19	0.0127923	283.509	23.502	-515.71
72.7462	5689.83	0.0127853	284.492	23.505	-513.787
72.968	5709.5	0.0127801	285.475	23.507	-544.494
73.1909	5730.46	0.0127722	286.523	23.499	-548.144
73.4153	5750.12	0.0127676	287.506	23.499	-543.052
73.6322	5769.78	0.0127617	288.49	23.501	-537.379
73.8711	5790.75	0.0127567	289.538	23.505	-544.992
74.1025	5810.4	0.0127534	290.521	23.509	-531.804
74.3334	5830.06	0.01275	291.504	23.503	-523.85
74.5493	5849.72	0.0127441	292.487	23.499	-544.555
74.7712	5869.38	0.0127392	293.47	23.499	-539.331
75.0102	5890.34	0.0127344	294.519	23.503	-566.31
75.2343	5910	0.01273	295.502	23.504	-563.893
75.4409	5929.66	0.0127226	296.485	23.5	-578.851
75.6482	5950.48	0.012713	297.533	23.496	-598.61
75.9218	5970.27	0.0127167	298.517	23.498	-604.621
