Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
34.7571	2150.17	0.0161648	107.479	23.499	20.6879
35.0742	2171.13	0.0161548	108.528	23.509	18.6358
35.3704	2190.79	0.016145	109.511	23.509	21.2616
35.6654	2210.45	0.0161349	110.494	23.502	10.8881
35.9589	2230.11	0.0161243	111.477	23.497	16.075
36.2514	2249.77	0.0161134	112.46	23.493	-3.69134
36.5639	2270.73	0.0161023	113.508	23.501	-9.79146
36.8564	2290.39	0.0160918	114.491	23.507	-12.7037
37.1507	2310.05	0.0160822	115.474	23.504	-20.1612
37.4664	2331.02	0.016073	116.523	23.508	-14.4975
37.7593	2350.67	0.0160632	117.506	23.501	-3.44935
38.048	2370.33	0.0160517	118.489	23.495	-7.48968
38.3551	2391.3	0.0160394	119.538	23.502	-6.80742
38.6436	2410.96	0.0160283	120.521	23.5	2.20908
38.9274	2430.62	0.0160155	121.504	23.486	2.76699
39.2197	2450.27	0.0160063	122.487	23.497	-3.15099
39.5138	2469.93	0.015998	123.47	23.504	-18.4165
39.8215	2490.9	0.0159868	124.518	23.505	-21.5227
40.1074	2510.56	0.0159755	125.501	23.5	-32.7754
40.3971	2530.21	0.0159659	126.485	23.497	-37.4932
40.6982	2551.18	0.0159527	127.533	23.495	-47.9548
40.9901	2570.84	0.0159443	128.516	23.498	-36.2351
41.2777	2590.5	0.0159343	129.499	23.505	-34.9911
41.5657	2610.16	0.0159246	130.482	23.504	-28.1508
41.8541	2629.81	0.0159152	131.465	23.504	-20.6788
42.16	2650.78	0.0159047	132.514	23.502	-30.7321
42.4471	2670.44	0.0158952	133.497	23.496	-18.311
42.72	2690.06	0.0158807	134.48	23.502	-40.4165
43.0587	2711.06	0.0158826	135.528	23.495	-22.4653
43.3066	2730.67	0.0158594	136.512	23.503	-60.2739
43.6028	2750.38	0.0158534	137.495	23.505	-67.4709
43.8892	2770.03	0.0158443	138.478	23.5	-43.2735
44.1809	2789.69	0.0158372	139.461	23.504	-84.2663
44.4838	2810.66	0.0158268	140.509	23.502	-53.938
44.7733	2830.32	0.0158192	141.492	23.498	-68.2533
45.0564	2849.98	0.0158094	142.475	23.497	-52.4232
45.353	2870.94	0.0157972	143.524	23.495	-48.1194
45.6341	2890.6	0.0157871	144.507	23.498	-50.9242
45.9148	2910.26	0.0157769	145.49	23.497	-57.7887
46.2177	2931.23	0.0157673	146.539	23.506	-60.0935
46.4998	2950.88	0.0157579	147.522	23.505	-64.8629
46.7789	2970.54	0.0157476	148.505	23.503	-86.1082
47.0594	2990.2	0.0157379	149.488	23.496	-94.8577
47.3363	3009.86	0.0157271	150.471	23.499	-93.7899
47.6467	3030.83	0.0157207	151.519	23.498	-99.1554
47.9336	3050.48	0.0157134	152.502	23.502	-99.3912
48.2112	3070.14	0.0157032	153.485	23.5	-88.2066
48.5067	3091.11	0.0156923	154.534	23.507	-79.259
48.792	3110.77	0.0156849	155.517	23.502	-93.7891
49.0762	3130.42	0.0156772	156.5	23.501	-86.556
49.351	3150.08	0.0156666	157.483	23.499	-84.5564
49.639	3169.74	0.0156603	158.466	23.498	-95.1734
49.944	3190.71	0.0156529	159.515	23.5	-104.824
50.2253	3210.36	0.0156447	160.498	23.493	-115.781
50.5018	3230.02	0.0156351	161.481	23.495	-122.808
50.7996	3250.99	0.0156259	162.529	23.5	-126.77
51.0779	3270.65	0.0156171	163.512	23.503	-131.431
51.3575	3290.31	0.0156087	164.495	23.505	-134.368
51.6416	3309.96	0.0156019	165.478	23.501	-123.738
51.9181	3329.62	0.0155928	166.461	23.499	-117.425
52.2185	3350.59	0.0155849	167.51	23.495	-107.718
52.4937	3370.24	0.0155756	168.493	23.498	-113.133
52.7635	3389.91	0.0155649	169.476	23.504	-115.184
53.0542	3410.87	0.0155544	170.525	23.498	-120.387
53.3253	3430.53	0.0155443	171.508	23.493	-134.399
53.5984	3450.19	0.0155349	172.491	23.495	-135.516
53.8905	3471.11	0.0155255	173.539	23.507	-168.108
54.1857	3490.75	0.0155226	174.522	23.502	-170.655
54.4651	3510.46	0.0155151	175.505	23.497	-158.353
54.729	3530.13	0.0155034	176.488	23.499	-156.006
55.0015	3549.79	0.0154943	177.472	23.501	-164.123
55.3105	3570.75	0.0154899	178.52	23.499	-162.467
55.5894	3590.41	0.0154827	179.503	23.499	-126.009
55.855	3610.07	0.015472	180.486	23.501	-167.201
56.1342	3631.04	0.0154595	181.535	23.49	-160.613
56.3961	3650.69	0.015448	182.518	23.494	-160.678
56.6878	3670.35	0.0154448	183.501	23.504	-183.098
56.9781	3690.01	0.0154412	184.484	23.498	-204.042
57.2506	3709.67	0.0154328	185.467	23.498	-176.745
57.5245	3730.64	0.0154195	186.515	23.503	-205
57.7938	3750.29	0.0154105	187.499	23.502	-208.439
58.0522	3769.95	0.0153987	188.482	23.506	-199.766
58.3445	3790.92	0.0153906	189.53	23.495	-186.561
58.6091	3810.58	0.0153806	190.513	23.5	-178.261
58.8816	3830.23	0.0153728	191.496	23.5	-190.263
59.1491	3849.89	0.0153638	192.479	23.504	-172.79
59.4167	3869.55	0.0153549	193.462	23.498	-189.161
59.7011	3890.52	0.0153453	194.511	23.496	-196.225
59.9707	3910.17	0.0153371	195.494	23.506	-220.211
60.2454	3929.83	0.0153303	196.477	23.51	-224.622
60.533	3950.8	0.0153217	197.526	23.505	-237.688
60.8091	3970.46	0.0153154	198.509	23.508	-239.468
61.069	3990.12	0.0153051	199.492	23.498	-247.334
61.3529	4011.08	0.0152958	200.54	23.495	-230.467
61.6137	4030.74	0.0152859	201.523	23.505	-244.66
61.8766	4050.4	0.0152767	202.506	23.5	-220.646
62.1426	4070.05	0.0152682	203.489	23.489	-213.562
62.405	4089.71	0.015259	204.472	23.496	-225.107
62.6902	4110.68	0.0152506	205.521	23.502	-231.696
62.9574	4130.34	0.0152427	206.504	23.5	-235.394
63.2169	4150	0.015233	207.487	23.501	-248.094
63.4952	4170.96	0.0152232	208.536	23.502	-254.575
63.7711	4190.62	0.0152176	209.519	23.504	-290.235
64.0272	4210.28	0.0152073	210.502	23.5	-278.466
64.29	4229.94	0.0151988	211.485	23.499	-287.505
64.5431	4249.59	0.0151881	212.468	23.496	-276.359
64.805	4270.54	0.0151749	213.516	23.503	-279.373
65.1139	4290.1	0.0151777	214.499	23.503	-257.192
65.3618	4309.87	0.0151656	215.482	23.5	-247.914
65.6244	4330.85	0.0151528	216.531	23.491	-260.449
65.8861	4350.5	0.0151445	217.514	23.499	-282.277
66.1539	4370.16	0.0151376	218.497	23.502	-272.216
66.4142	4389.82	0.0151292	219.48	23.501	-285.923
66.6818	4409.48	0.0151224	220.463	23.502	-301.775
66.948	4430.45	0.0151109	221.512	23.5	-323.325
67.2078	4450.1	0.0151025	222.495	23.494	-323.697
67.4718	4469.76	0.0150952	223.478	23.5	-338.604
67.7536	4490.73	0.0150874	224.526	23.502	-330.058
68.0205	4510.39	0.0150809	225.509	23.5	-297.829
68.2788	4530.04	0.0150724	226.492	23.502	-319.292
68.5469	4551.01	0.0150619	227.541	23.501	-337.398
68.8015	4570.67	0.0150528	228.524	23.504	-339.999
69.0564	4590.32	0.0150439	229.507	23.503	-333.429
69.319	4609.98	0.0150367	230.49	23.499	-296.719
69.574	4629.64	0.0150279	231.473	23.503	-361.447
69.8477	4650.6	0.0150191	232.522	23.502	-350.469
70.1001	4670.27	0.0150099	233.505	23.497	-355.376
70.3565	4689.93	0.0150016	234.488	23.497	-368.609
70.6232	4710.89	0.0149915	235.536	23.504	-369.977
70.8835	4730.55	0.0149842	236.519	23.502	-371.922
71.1468	4750.21	0.0149776	237.503	23.5	-360.499
71.4001	4769.86	0.014969	238.486	23.503	-361.546
71.6589	4789.52	0.0149616	239.469	23.498	-371.011
71.9215	4810.49	0.014951	240.517	23.493	-365.305
72.1926	4830.14	0.0149463	241.5	23.501	-355.051
72.434	4849.81	0.0149354	242.483	23.501	-379.786
72.6895	4870.78	0.0149236	243.532	23.502	-390.608
72.9434	4890.43	0.0149156	244.515	23.507	-402.637
73.2089	4910.09	0.0149099	245.498	23.502	-419.93
73.4747	4929.74	0.0149044	246.481	23.498	-433.409
73.7247	4949.41	0.0148957	247.464	23.498	-432.327
73.987	4970.37	0.0148856	248.513	23.505	-418.307
74.2421	4990.03	0.0148781	249.496	23.497	-417.188
74.4921	5009.68	0.0148696	250.479	23.5	-407.022
74.7568	5030.66	0.0148602	251.527	23.499	-409.182
75.0036	5050.31	0.0148513	252.51	23.5	-398.896
75.2543	5069.97	0.0148431	253.493	23.507	-415.017
75.5177	5089.63	0.0148376	254.476	23.503	-429.528
75.7615	5109.29	0.0148282	255.459	23.495	-431.008
76.001	5130.16	0.0148146	256.508	23.496	-464.964
76.2962	5149.83	0.0148153	257.491	23.499	-480.052
76.5131	5169.57	0.0148007	258.474	23.499	-467.554
76.7773	5190.54	0.0147918	259.523	23.499	-485.377
77.0327	5210.19	0.014785	260.506	23.5	-467.118
77.2859	5229.85	0.0147778	261.489	23.506	-463.813
77.5585	5250.81	0.0147707	262.537	23.504	-454.338
77.8079	5270.48	0.014763	263.52	23.501	-450.394
78.0423	5290.13	0.0147524	264.503	23.496	-456.289
78.2857	5309.79	0.0147436	265.486	23.496	-463.795
78.5243	5329.45	0.0147341	266.469	23.504	-494.431
78.8033	5350.42	0.0147284	267.518	23.507	-487.263
79.0597	5370.08	0.0147223	268.501	23.498	-501.278
79.2994	5389.73	0.0147131	269.484	23.5	-521.475
79.5633	5410.7	0.0147048	270.533	23.502	-540.832
79.8085	5430.36	0.0146967	271.516	23.501	-492.121
80.0611	5450.02	0.0146901	272.499	23.499	-532.126
80.3189	5469.67	0.0146844	273.482	23.499	-548.149
80.5526	5489.33	0.0146744	274.465	23.5	-538.352
80.8123	5510.3	0.0146657	275.513	23.504	-486.672
81.0691	5529.95	0.01466	276.496	23.498	-474.812
81.3117	5549.62	0.0146518	277.479	23.495	-550.997
81.5561	5570.59	0.0146405	278.528	23.494	-534.13
81.7981	5590.24	0.0146323	279.511	23.497	-556.137
82.049	5609.89	0.0146258	280.494	23.504	-562.708
82.2883	5629.56	0.0146172	281.477	23.511	-570.563
82.5334	5649.21	0.0146097	282.46	23.505	-588.004
82.7866	5670.19	0.0146003	283.509	23.501	-586.988
83.0434	5689.83	0.0145951	284.492	23.5	-578.733
83.293	5709.49	0.0145885	285.475	23.502	-567.761
83.5546	5730.47	0.0145808	286.523	23.495	-568.788
83.7903	5750.12	0.0145719	287.506	23.497	-567.23
84.0389	5769.78	0.0145654	288.49	23.493	-565.582
84.2735	5790.75	0.0145531	289.538	23.499	-575.721
84.511	5810.41	0.0145448	290.521	23.497	-589.175
84.7379	5830.06	0.0145346	291.504	23.499	-608.559
84.9746	5849.72	0.0145263	292.487	23.503	-630.567
85.2137	5869.38	0.0145184	293.47	23.506	-659.921
85.4768	5890.34	0.0145113	294.519	23.497	-636.916
85.7208	5910	0.0145044	295.502	23.497	-652.783
85.9521	5929.66	0.0144953	296.485	23.498	-634.991
86.2135	5950.62	0.0144881	297.533	23.504	-640.984
86.4423	5970.29	0.0144787	298.517	23.503	-621.464
