Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
17.187	1590.59	0.0108054	79.4952	23.504	202.617
17.3917	1610.25	0.0108006	80.4782	23.508	203.54
17.606	1631.21	0.0107932	81.5268	23.495	206.813
17.8078	1650.87	0.0107869	82.5099	23.498	208.991
18.007	1670.53	0.0107792	83.4929	23.5	209.565
18.2105	1690.19	0.0107742	84.4759	23.504	204.276
18.4142	1709.84	0.0107695	85.459	23.5	201.676
18.6262	1730.81	0.0107616	86.5076	23.504	192.712
18.8281	1750.47	0.010756	87.4906	23.504	183.72
19.0292	1770.13	0.0107502	88.4736	23.499	187.746
19.2457	1791.1	0.0107452	89.5222	23.498	181.433
19.4485	1810.75	0.0107406	90.5052	23.496	179.799
19.6536	1830.41	0.0107373	91.4883	23.502	182.544
19.8695	1851.38	0.0107323	92.5369	23.507	191.096
20.0717	1871.04	0.0107276	93.5199	23.507	199.275
20.2696	1890.69	0.0107207	94.5029	23.499	192.551
20.4682	1910.35	0.0107144	95.486	23.493	197.298
20.6662	1930.01	0.0107078	96.469	23.499	184.126
20.8805	1950.98	0.0107026	97.5176	23.501	182.056
21.0817	1970.63	0.0106979	98.5006	23.494	174.881
21.2807	1990.29	0.0106922	99.4837	23.502	169.713
21.494	2011.26	0.0106868	100.532	23.507	162.148
21.6971	2030.92	0.0106834	101.515	23.501	162.682
21.8966	2050.58	0.0106783	102.498	23.494	164.125
22.0967	2070.23	0.0106735	103.481	23.499	166.526
22.2955	2089.89	0.0106683	104.464	23.494	170.809
22.5073	2110.86	0.0106626	105.513	23.498	172.746
22.71	2130.52	0.0106594	106.496	23.505	171.705
22.9108	2150.17	0.0106553	107.479	23.503	174.591
23.122	2171.14	0.0106497	108.528	23.499	166.635
23.3186	2190.8	0.0106439	109.511	23.496	162.246
23.518	2210.46	0.0106395	110.494	23.502	153.853
23.7195	2230.11	0.010636	111.477	23.502	149.549
23.9215	2249.77	0.0106329	112.46	23.498	144
24.1322	2270.74	0.0106275	113.508	23.499	148.568
24.334	2290.4	0.0106244	114.491	23.504	146.666
24.533	2310.06	0.0106201	115.474	23.505	147.575
24.7466	2331.02	0.0106162	116.523	23.497	152.737
24.9487	2350.68	0.0106134	117.506	23.5	152.853
25.1482	2370.34	0.0106095	118.489	23.5	159.341
25.3577	2391.31	0.0106041	119.538	23.499	159.108
25.54	2410.95	0.0105933	120.521	23.503	150.34
25.7781	2430.62	0.0106056	121.504	23.499	141.689
25.9468	2450.29	0.0105893	122.487	23.501	134
26.1429	2469.89	0.0105846	123.47	23.498	127.1
26.3581	2490.95	0.0105815	124.518	23.504	125.153
26.5446	2510.53	0.0105733	125.501	23.502	120.276
26.7779	2530.25	0.0105831	126.485	23.498	121.08
26.9761	2551.15	0.0105741	127.533	23.501	127.422
27.1582	2570.88	0.0105638	128.516	23.499	127.969
27.37	2590.47	0.0105656	129.499	23.504	132.853
27.5527	2610.2	0.0105558	130.482	23.504	133.922
27.7631	2629.77	0.0105572	131.465	23.503	130.597
27.9442	2650.81	0.0105417	132.514	23.504	125.509
28.1902	2670.41	0.0105565	133.497	23.502	122.256
28.3597	2690.08	0.0105423	134.48	23.494	108.321
28.5738	2711.07	0.0105397	135.528	23.496	100.602
28.7692	2730.72	0.0105354	136.512	23.495	110.325
28.9688	2750.38	0.0105326	137.495	23.502	109.239
29.1662	2770.04	0.0105292	138.478	23.499	87.5435
29.3661	2789.7	0.0105266	139.461	23.498	103.471
29.5727	2810.67	0.0105216	140.509	23.497	103.291
29.7645	2830.32	0.0105163	141.492	23.499	116.739
29.9584	2849.98	0.0105118	142.475	23.504	106.725
30.1716	2870.95	0.0105093	143.524	23.502	100.634
30.3691	2890.6	0.0105062	144.507	23.501	100.325
30.5661	2910.27	0.0105028	145.49	23.503	95.7114
30.7744	2931.23	0.0104988	146.539	23.501	81.8295
30.9704	2950.89	0.0104953	147.522	23.503	74.7878
31.1698	2970.55	0.0104929	148.505	23.496	72.5859
31.3639	2990.2	0.0104889	149.488	23.497	72.3723
31.5601	3009.86	0.0104856	150.471	23.502	71.5136
31.7741	3030.83	0.0104836	151.519	23.502	73.6044
31.968	3050.49	0.0104796	152.502	23.5	73.3888
32.1606	3070.15	0.0104753	153.485	23.506	83.1196
32.3693	3091.11	0.0104717	154.534	23.499	80.5575
32.5641	3110.77	0.0104682	155.517	23.496	81.5971
32.7594	3130.43	0.0104648	156.5	23.499	79.7402
32.9541	3150.09	0.0104613	157.483	23.498	63.7406
33.1518	3169.74	0.0104588	158.466	23.496	56.0318
33.3613	3190.71	0.0104558	159.515	23.502	46.0021
33.5546	3210.37	0.0104519	160.498	23.5	39.0088
33.7446	3230.03	0.0104472	161.481	23.496	40.4286
33.948	3251	0.0104423	162.529	23.5	40.859
34.1432	3270.65	0.0104393	163.512	23.504	44.3585
34.3411	3290.31	0.010437	164.495	23.503	44.2991
34.5347	3309.97	0.0104335	165.478	23.503	49.7923
34.7285	3329.63	0.0104301	166.461	23.507	52.38
34.9358	3350.59	0.0104267	167.51	23.498	47.4433
35.1302	3370.25	0.0104236	168.493	23.492	42.0965
35.3272	3389.91	0.0104213	169.476	23.494	30.3754
35.5279	3410.88	0.0104161	170.525	23.502	23.9451
35.7219	3430.53	0.0104129	171.508	23.506	24.0032
35.92	3450.19	0.010411	172.491	23.503	2.24334
36.1265	3471.16	0.0104076	173.539	23.502	6.88104
36.3123	3490.82	0.0104022	174.522	23.496	8.49892
36.5084	3510.47	0.0103998	175.505	23.504	14.3123
36.701	3530.13	0.0103965	176.488	23.5	13.7072
36.8994	3549.79	0.0103948	177.472	23.499	20.0451
37.101	3570.76	0.0103902	178.52	23.503	22.2877
37.302	3590.41	0.0103893	179.503	23.5	10.8485
37.4995	3610.07	0.0103875	180.486	23.498	19.9608
37.7071	3631.04	0.0103847	181.535	23.494	-5.98173
37.9032	3650.7	0.0103825	182.518	23.499	-21.2469
38.0964	3670.35	0.0103795	183.501	23.507	-19.2763
38.29	3690.02	0.0103766	184.484	23.506	-12.9934
38.4758	3709.67	0.0103718	185.467	23.503	-33.7244
38.6776	3730.64	0.0103676	186.515	23.507	-24.619
38.8723	3750.3	0.0103651	187.499	23.501	-18.9493
39.0657	3769.95	0.0103624	188.482	23.499	-16.2619
39.2773	3790.92	0.0103609	189.53	23.499	-22.6398
39.4641	3810.58	0.0103565	190.513	23.498	-15.4922
39.6614	3830.24	0.0103548	191.496	23.495	-15.6776
39.8535	3849.9	0.0103518	192.479	23.498	-31.2341
40.0422	3869.55	0.010348	193.462	23.504	-38.1307
40.2483	3890.52	0.0103452	194.511	23.504	-51.4374
40.4482	3910.18	0.0103443	195.494	23.505	-56.3458
40.6379	3929.83	0.0103409	196.477	23.497	-64.3191
40.8468	3950.81	0.0103389	197.526	23.493	-68.2571
41.0393	3970.46	0.0103362	198.509	23.496	-60.8255
41.2318	3990.12	0.0103335	199.492	23.499	-56.6048
41.4324	4011.09	0.0103295	200.54	23.503	-62.711
41.6305	4030.74	0.0103282	201.523	23.503	-51.6709
41.8173	4050.4	0.0103242	202.506	23.499	-55.8778
42.0032	4070.06	0.01032	203.489	23.501	-71.2005
42.1973	4089.71	0.0103179	204.472	23.497	-59.0265
42.4062	4110.68	0.0103161	205.521	23.499	-68.1721
42.6056	4130.34	0.0103153	206.504	23.501	-81.6821
42.7962	4150	0.0103123	207.487	23.498	-107.502
42.9994	4170.97	0.0103092	208.536	23.494	-101.859
43.1941	4190.62	0.0103073	209.519	23.497	-104.267
43.383	4210.29	0.0103041	210.502	23.498	-102.376
43.5702	4229.94	0.0103004	211.485	23.5	-99.3452
43.7658	4249.6	0.0102988	212.468	23.503	-96.5128
43.9721	4270.56	0.0102966	213.516	23.502	-88.945
44.1629	4290.22	0.0102938	214.499	23.5	-105.588
44.343	4309.89	0.0102887	215.482	23.493	-112.032
44.5383	4330.85	0.010284	216.531	23.503	-101.894
44.733	4350.51	0.0102822	217.514	23.501	-122.824
44.9326	4370.16	0.0102817	218.497	23.498	-126.901
45.1252	4389.82	0.0102795	219.48	23.5	-135.731
45.3186	4409.48	0.0102775	220.463	23.507	-150.765
45.5216	4430.45	0.0102747	221.512	23.507	-145.592
45.7137	4450.1	0.0102725	222.495	23.498	-154.733
45.9052	4469.76	0.0102702	223.478	23.501	-144.725
46.1107	4490.73	0.010268	224.526	23.505	-130.743
46.3002	4510.39	0.0102652	225.509	23.503	-153.354
46.4876	4530.05	0.0102621	226.492	23.502	-128.917
46.6938	4551.01	0.0102601	227.541	23.496	-125.708
46.8829	4570.67	0.0102573	228.524	23.501	-129.098
47.078	4590.33	0.0102559	229.507	23.498	-152.369
47.2693	4609.99	0.0102537	230.49	23.499	-186.935
47.4617	4629.64	0.0102517	231.473	23.499	-177.191
47.6628	4650.61	0.0102487	232.522	23.504	-198.755
47.842	4670.27	0.0102439	233.505	23.506	-193.551
48.0398	4689.92	0.0102432	234.488	23.502	-199.145
48.2317	4710.8	0.0102385	235.536	23.5	-188.133
48.4431	4730.55	0.0102405	236.519	23.502	-184.12
48.6359	4750.29	0.0102385	237.503	23.498	-177.985
48.8223	4769.87	0.0102356	238.486	23.494	-180.539
49.0104	4789.43	0.010233	239.469	23.498	-184.722
49.2395	4810.58	0.0102356	240.517	23.508	-195.64
49.4194	4830.15	0.0102314	241.5	23.507	-206.32
49.6327	4849.73	0.0102341	242.483	23.506	-227.173
49.7788	4870.84	0.0102197	243.532	23.501	-237.755
49.9867	4890.39	0.0102214	244.515	23.498	-238.188
50.2422	4910.12	0.0102324	245.498	23.498	-246.441
50.376	4929.77	0.0102187	246.481	23.494	-243.853
50.6012	4949.33	0.0102239	247.464	23.497	-240.116
50.7369	4970.41	0.0102078	248.513	23.496	-223.327
51.0025	4989.97	0.010221	249.496	23.499	-232.749
51.1663	5009.78	0.0102133	250.479	23.505	-233.797
51.4012	5030.62	0.0102177	251.527	23.495	-237.651
51.5371	5050.35	0.0102047	252.51	23.5	-245.585
51.7743	5069.91	0.0102121	253.493	23.501	-267.447
51.9313	5089.69	0.0102032	254.476	23.499	-276.872
52.15	5109.22	0.010207	255.459	23.495	-285.156
52.2851	5130.23	0.0101916	256.508	23.499	-284.534
52.5875	5149.95	0.0102113	257.491	23.498	-283.949
52.6694	5169.55	0.0101884	258.474	23.504	-296.776
52.9782	5190.62	0.0102065	259.523	23.5	-278.885
53.1053	5210.14	0.0101927	260.506	23.501	-281.236
53.3767	5229.89	0.0102061	261.489	23.498	-281.254
53.5245	5250.72	0.0101937	262.537	23.497	-283.215
53.7379	5270.51	0.010196	263.52	23.497	-287.322
53.8637	5290.08	0.010182	264.503	23.502	-303.26
54.0849	5309.79	0.0101859	265.486	23.499	-307.072
54.2741	5329.45	0.0101838	266.469	23.505	-323.286
54.4907	5350.42	0.0101844	267.518	23.502	-336.603
54.671	5370.08	0.0101807	268.501	23.498	-337.816
54.8548	5389.73	0.0101776	269.484	23.494	-350.176
55.0491	5410.7	0.0101741	270.533	23.498	-331.074
55.2316	5430.36	0.0101709	271.516	23.503	-354.116
55.4208	5450.02	0.0101689	272.499	23.506	-324.999
55.611	5469.67	0.0101671	273.482	23.497	-294.836
55.799	5489.33	0.010165	274.465	23.503	-300.549
56.0044	5510.3	0.0101636	275.513	23.5	-354.866
56.1861	5529.96	0.0101603	276.496	23.501	-362.797
56.3818	5549.61	0.0101596	277.479	23.493	-347.327
56.5837	5570.59	0.0101576	278.528	23.502	-389.985
56.7691	5590.24	0.010155	279.511	23.5	-385.797
56.9604	5609.89	0.0101536	280.494	23.503	-389.473
57.1562	5629.56	0.0101529	281.477	23.498	-407.963
57.3288	5649.21	0.0101481	282.46	23.494	-389.912
57.5374	5670.18	0.0101474	283.509	23.493	-390.992
57.7171	5689.83	0.0101439	284.492	23.496	-377.465
57.9033	5709.5	0.0101416	285.475	23.497	-390.591
58.1087	5730.46	0.0101403	286.523	23.505	-391.242
58.2862	5750.12	0.0101365	287.506	23.507	-395.966
58.4794	5769.78	0.0101355	288.49	23.503	-398.992
58.6801	5790.75	0.0101334	289.538	23.499	-424.312
58.8711	5810.41	0.010132	290.521	23.492	-439.115
59.0524	5830.06	0.0101289	291.504	23.494	-440.952
59.2361	5849.72	0.0101263	292.487	23.5	-448.701
59.4303	5869.37	0.0101255	293.47	23.503	-443.433
59.6303	5890.34	0.0101234	294.519	23.508	-456.437
59.8247	5910	0.0101226	295.502	23.497	-436.069
60.0001	5929.67	0.0101186	296.485	23.503	-435.595
60.1955	5950.63	0.0101158	297.533	23.506	-436.986
60.392	5970.28	0.0101154	298.517	23.503	-445.647
