Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
24.3884	1390.07	0.0175446	69.4682	23.497	5.63718
24.7334	1411.04	0.0175285	70.5168	23.502	0.704268
25.0615	1430.7	0.017517	71.4998	23.507	7.09733
25.3878	1450.36	0.0175045	72.4828	23.502	-1.60737
25.7315	1471.33	0.0174886	73.5314	23.5	-9.03406
26.0588	1490.98	0.0174776	74.5145	23.499	-18.1167
26.3845	1510.64	0.0174658	75.4975	23.499	-24.6023
26.7113	1530.3	0.0174549	76.4805	23.498	-27.6243
27.0378	1549.96	0.0174442	77.4636	23.507	-28.7543
27.3857	1570.92	0.0174328	78.5122	23.498	-31.1495
27.7089	1590.58	0.0174206	79.4952	23.499	-21.3735
28.0335	1610.24	0.0174095	80.4782	23.499	-13.8023
28.3789	1631.21	0.0173975	81.5268	23.499	-9.07125
28.701	1650.86	0.0173855	82.5099	23.502	-5.38262
29.0211	1670.52	0.0173724	83.4929	23.507	-15.9902
29.3443	1690.18	0.0173616	84.4759	23.496	-11.7184
29.6656	1709.84	0.01735	85.459	23.498	-30.175
30.012	1730.8	0.0173399	86.5076	23.5	-32.9192
30.3329	1750.46	0.0173285	87.4906	23.504	-42.5597
30.6566	1770.12	0.0173189	88.4736	23.501	-44.3294
30.9949	1791.09	0.0173051	89.5222	23.5	-48.5642
31.3049	1810.75	0.0172884	90.5052	23.497	-42.5796
31.6186	1830.4	0.0172741	91.4883	23.494	-39.2448
31.9511	1851.37	0.0172581	92.5369	23.495	-33.2357
32.2734	1871.03	0.017249	93.5199	23.5	-36.2932
32.5978	1890.69	0.0172413	94.5029	23.501	-25.1222
32.9278	1910.34	0.0172366	95.486	23.501	-24.8844
33.2485	1930	0.0172272	96.469	23.501	-36.0778
33.5902	1950.97	0.0172172	97.5176	23.507	-36.0839
33.9064	1970.63	0.0172059	98.5006	23.506	-46.8469
34.2229	1990.29	0.017195	99.4837	23.5	-66.3333
34.5549	2011.26	0.0171808	100.532	23.493	-67.0087
34.8667	2030.91	0.017168	101.515	23.505	-63.2012
35.1844	2050.57	0.0171584	102.498	23.499	-51.8745
35.4993	2070.22	0.0171476	103.481	23.504	-50.3682
35.8202	2089.88	0.0171398	104.464	23.504	-51.6415
36.1527	2110.85	0.017127	105.513	23.499	-45.2196
36.4645	2130.51	0.0171154	106.496	23.502	-50.5148
36.7802	2150.17	0.0171057	107.479	23.496	-55.5955
37.1191	2171.14	0.0170966	108.528	23.502	-54.8859
37.4318	2190.79	0.017086	109.511	23.499	-59.201
37.7403	2210.45	0.0170736	110.494	23.509	-72.6474
38.0599	2230.1	0.0170664	111.477	23.504	-85.0716
38.3652	2249.77	0.017053	112.46	23.498	-91.4904
38.6974	2270.73	0.0170418	113.508	23.501	-83.449
39.013	2290.39	0.0170334	114.491	23.5	-76.4305
39.3235	2310.05	0.0170228	115.474	23.498	-79.7151
39.6556	2331.02	0.0170122	116.523	23.504	-76.1536
39.9641	2350.67	0.0170011	117.506	23.504	-82.5356
40.2785	2370.33	0.0169928	118.489	23.5	-70.2022
40.6111	2391.3	0.0169829	119.538	23.497	-70.1734
40.9224	2410.96	0.0169735	120.521	23.497	-85.2295
41.2247	2430.61	0.0169606	121.504	23.499	-88.391
41.5357	2450.27	0.0169514	122.487	23.497	-99.1509
41.834	2469.9	0.0169375	123.47	23.5	-104.31
42.1994	2490.88	0.0169416	124.518	23.495	-112.609
42.4555	2510.52	0.0169111	125.501	23.504	-109.076
42.7828	2530.21	0.0169088	126.485	23.503	-108.464
43.1112	2551.18	0.0168985	127.533	23.506	-105.725
43.4223	2570.84	0.0168903	128.516	23.5	-94.3815
43.7303	2590.49	0.0168811	129.499	23.496	-91.8903
44.0266	2610.16	0.0168674	130.482	23.499	-90.4092
44.3326	2629.81	0.0168577	131.465	23.497	-104.476
44.6609	2650.78	0.0168482	132.514	23.499	-106.782
44.9673	2670.44	0.0168389	133.497	23.501	-134.951
45.2756	2690.09	0.0168305	134.48	23.496	-119.943
45.6001	2711.06	0.01682	135.528	23.492	-109.166
45.9032	2730.72	0.0168099	136.512	23.501	-114.078
46.2034	2750.38	0.0167989	137.495	23.504	-108.46
46.5024	2770.03	0.0167877	138.478	23.501	-117.442
46.8018	2789.69	0.0167767	139.461	23.502	-139.027
47.1237	2810.66	0.016766	140.509	23.496	-116.288
47.4265	2830.32	0.0167566	141.492	23.507	-122.126
47.7315	2849.97	0.016748	142.475	23.509	-123.066
48.0614	2870.94	0.0167406	143.524	23.502	-127.9
48.3616	2890.6	0.0167306	144.507	23.494	-134.955
48.6691	2910.26	0.0167233	145.49	23.498	-149.641
48.9859	2931.23	0.0167117	146.539	23.501	-155.921
49.2881	2950.88	0.0167028	147.522	23.497	-165.202
49.5786	2970.54	0.0166901	148.505	23.499	-170.873
49.8786	2990.2	0.0166807	149.488	23.495	-169.664
50.1804	3009.86	0.016672	150.471	23.492	-167.376
50.4963	3030.82	0.0166609	151.519	23.503	-160.732
50.7936	3050.48	0.016651	152.502	23.502	-148.086
51.086	3070.14	0.0166396	153.485	23.498	-157.324
51.4033	3091.11	0.0166294	154.534	23.496	-166.991
51.6936	3110.77	0.0166176	155.517	23.502	-143.926
51.9896	3130.42	0.0166079	156.5	23.501	-176.039
52.2868	3150.08	0.0165985	157.483	23.506	-166.936
52.5848	3169.74	0.0165896	158.466	23.498	-196.158
52.9008	3190.71	0.0165797	159.515	23.499	-200.556
53.1961	3210.36	0.0165701	160.498	23.504	-206.737
53.4923	3230.02	0.0165609	161.481	23.498	-203.142
53.7986	3250.99	0.0165484	162.529	23.5	-193.851
54.0926	3270.65	0.0165388	163.512	23.5	-197.912
54.3757	3290.31	0.016526	164.495	23.496	-183.716
54.6659	3309.96	0.0165156	165.478	23.498	-197.195
54.9482	3329.62	0.0165028	166.461	23.505	-178.968
55.2568	3350.59	0.0164917	167.51	23.5	-184.238
55.5476	3370.25	0.0164818	168.493	23.503	-196.938
55.8398	3389.9	0.0164724	169.476	23.502	-227.914
56.1423	3410.87	0.0164598	170.525	23.497	-233.171
56.4287	3430.53	0.016449	171.508	23.499	-235.538
56.7127	3450.19	0.0164376	172.491	23.501	-249.059
57.0202	3471.16	0.0164269	173.539	23.501	-235.207
57.3049	3490.81	0.0164159	174.522	23.499	-223.896
57.5799	3510.47	0.0164023	175.505	23.5	-235.235
57.8606	3530.13	0.0163905	176.488	23.5	-231.557
58.1441	3549.78	0.0163796	177.472	23.497	-215.798
58.4623	3570.75	0.0163726	178.52	23.498	-228.066
58.7608	3590.41	0.016366	179.503	23.498	-206.794
59.0608	3610.07	0.01636	180.486	23.502	-257.479
59.3499	3631.04	0.0163452	181.535	23.503	-269.908
59.6445	3650.69	0.0163379	182.518	23.505	-257.093
59.9383	3670.35	0.0163304	183.501	23.503	-288.714
60.2138	3690.01	0.0163181	184.484	23.494	-297.088
60.4792	3709.67	0.0163031	185.467	23.5	-253.402
60.7685	3730.64	0.016289	186.515	23.501	-277.22
61.0484	3750.29	0.0162783	187.499	23.505	-280.86
61.3272	3769.95	0.0162674	188.482	23.505	-263.669
61.6368	3790.92	0.0162591	189.53	23.503	-242.846
61.9338	3810.57	0.0162532	190.513	23.497	-259.515
62.2094	3830.24	0.0162417	191.496	23.495	-286.734
62.5014	3849.76	0.0162351	192.479	23.502	-275.986
62.7482	3869.54	0.0162159	193.462	23.499	-286.573
63.0622	3890.51	0.0162092	194.511	23.498	-301.825
63.3324	3910.18	0.0161968	195.494	23.496	-297.439
63.6117	3929.83	0.0161869	196.477	23.499	-314.568
63.9051	3950.8	0.0161752	197.526	23.497	-317.097
64.1792	3970.46	0.0161642	198.509	23.502	-305.397
64.4599	3990.11	0.0161549	199.492	23.504	-301.101
64.7647	4011.08	0.0161464	200.54	23.504	-303.922
65.0551	4030.74	0.0161398	201.523	23.501	-286.279
65.3214	4050.4	0.0161271	202.506	23.497	-297.53
65.5927	4070.05	0.0161159	203.489	23.5	-337.848
65.8642	4089.71	0.0161048	204.472	23.498	-321.499
66.1532	4110.68	0.016093	205.521	23.503	-319.29
66.4339	4130.34	0.0160844	206.504	23.504	-364.767
66.7051	4150	0.0160735	207.487	23.498	-372.797
67.0013	4170.96	0.0160637	208.536	23.501	-347.789
67.2914	4190.62	0.0160576	209.519	23.504	-361.819
67.564	4210.28	0.0160474	210.502	23.504	-343.385
67.8388	4229.94	0.0160378	211.485	23.506	-356.894
68.1199	4249.59	0.0160297	212.468	23.49	-333.799
68.4033	4270.57	0.0160174	213.516	23.501	-334.991
68.6753	4290.22	0.0160074	214.499	23.501	-342.693
68.9475	4309.88	0.0159976	215.482	23.498	-352.502
69.2353	4330.85	0.0159866	216.531	23.495	-370.746
69.5077	4350.5	0.0159769	217.514	23.503	-378.122
69.7753	4370.16	0.0159663	218.497	23.508	-389.706
70.0588	4389.82	0.0159594	219.48	23.502	-402.566
70.3182	4409.48	0.0159471	220.463	23.497	-391.958
70.5963	4430.44	0.0159343	221.512	23.495	-399.772
70.8713	4450.1	0.0159258	222.495	23.509	-385.459
71.1359	4469.76	0.0159149	223.478	23.501	-393.376
71.4184	4490.73	0.0159035	224.526	23.497	-396.234
71.6937	4510.38	0.0158953	225.509	23.502	-355.348
71.975	4530.04	0.0158884	226.492	23.504	-393.231
72.2507	4550.88	0.0158762	227.541	23.504	-428.213
72.5265	4570.66	0.0158679	228.524	23.497	-451.761
72.7795	4590.33	0.015855	229.507	23.498	-443.651
73.0464	4609.98	0.0158453	230.49	23.503	-407.422
73.3257	4629.64	0.0158383	231.473	23.5	-462.542
73.615	4650.61	0.0158291	232.522	23.497	-440.655
73.876	4670.27	0.0158184	233.505	23.502	-454.955
74.1304	4689.92	0.0158063	234.488	23.504	-448.067
74.4121	4710.89	0.0157958	235.536	23.502	-448.023
74.6803	4730.55	0.0157868	236.519	23.505	-414.913
74.9512	4750.21	0.0157785	237.503	23.496	-437.329
75.217	4769.86	0.0157692	238.486	23.494	-419.335
75.4851	4789.52	0.0157605	239.469	23.502	-442.372
75.7739	4810.49	0.0157518	240.517	23.509	-454.525
76.0345	4830.15	0.0157416	241.5	23.502	-475.588
76.2897	4849.81	0.0157305	242.483	23.499	-485.572
76.5663	4870.77	0.0157195	243.532	23.501	-500.548
76.8262	4890.43	0.0157095	244.515	23.504	-505.974
77.088	4910.09	0.0156999	245.498	23.495	-492.246
77.3634	4929.74	0.0156932	246.481	23.495	-483
77.6228	4949.41	0.0156832	247.464	23.501	-481.428
77.8981	4970.37	0.0156725	248.513	23.501	-478.786
78.1641	4990.03	0.0156641	249.496	23.495	-476.117
78.4289	5009.69	0.0156554	250.479	23.495	-492.354
78.7003	5030.65	0.0156441	251.527	23.497	-495.062
78.9572	5050.31	0.0156341	252.51	23.504	-517.812
79.224	5069.97	0.0156261	253.493	23.504	-520.942
79.4964	5089.63	0.0156193	254.476	23.502	-527.999
79.7626	5109.29	0.0156113	255.459	23.502	-558.925
80.0458	5130.25	0.0156027	256.508	23.495	-541.653
80.3041	5149.91	0.0155933	257.491	23.494	-559.972
80.5518	5169.57	0.0155819	258.474	23.497	-530.674
80.8184	5190.54	0.0155703	259.523	23.496	-547.991
81.0753	5210.19	0.0155609	260.506	23.508	-529.645
81.3404	5229.85	0.0155531	261.489	23.505	-531.896
81.6221	5250.82	0.0155446	262.537	23.5	-536.717
81.8663	5270.48	0.015533	263.52	23.497	-547.271
82.1296	5289.97	0.0155255	264.503	23.498	-563.669
82.3679	5309.79	0.0155125	265.486	23.498	-575.731
82.6173	5329.45	0.015502	266.469	23.497	-606.399
82.8858	5350.41	0.0154915	267.518	23.503	-616.182
83.1461	5370.08	0.0154832	268.501	23.506	-589.944
83.3969	5389.73	0.0154733	269.484	23.506	-600.103
83.6686	5410.7	0.0154636	270.533	23.501	-606.091
83.923	5430.36	0.0154544	271.516	23.505	-569.918
84.174	5450.02	0.0154447	272.499	23.503	-639.906
84.417	5469.68	0.0154336	273.482	23.496	-671.894
84.6688	5489.33	0.0154243	274.465	23.498	-679.605
84.9596	5510.3	0.0154183	275.513	23.5	-618.931
85.2047	5529.96	0.0154078	276.496	23.502	-610.655
85.4497	5549.61	0.0153974	277.479	23.505	-630.991
85.7397	5570.58	0.0153915	278.528	23.504	-666.894
85.9844	5590.24	0.0153812	279.511	23.499	-662.384
86.2406	5609.9	0.0153729	280.494	23.501	-655.781
86.4953	5629.55	0.0153645	281.477	23.496	-656.116
86.756	5649.22	0.0153572	282.46	23.494	-659.513
87.0063	5670.18	0.0153445	283.509	23.501	-631.175
87.2286	5689.85	0.0153306	284.492	23.502	-647.027
87.4785	5709.49	0.0153216	285.475	23.501	-652.795
87.7345	5730.46	0.0153102	286.523	23.496	-647.601
87.9798	5750.13	0.0153005	287.506	23.501	-673.549
88.2416	5769.78	0.0152938	288.49	23.5	-677.294
88.5098	5790.75	0.0152847	289.538	23.498	-705.046
88.7529	5810.4	0.0152748	290.521	23.499	-700.395
88.992	5830.06	0.0152643	291.504	23.498	-722.592
89.2389	5849.72	0.0152553	292.487	23.506	-715.79
89.494	5869.38	0.0152476	293.47	23.508	-712.537
89.7684	5890.35	0.0152399	294.519	23.499	-710.084
89.9913	5910.01	0.0152269	295.502	23.487	-713.061
90.2013	5929.66	0.0152119	296.485	23.498	-701.925
90.4624	5950.63	0.0152021	297.533	23.499	-708.255
90.7117	5970.28	0.0151939	298.517	23.505	-712.408
