Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
36.3502	2469.93	0.0147171	123.47	23.494	-97.5715
36.6397	2490.9	0.0147094	124.518	23.501	-96.4749
36.91	2510.56	0.0147019	125.501	23.497	-108.148
37.1831	2530.21	0.0146956	126.485	23.504	-101.555
37.4738	2551.18	0.0146888	127.533	23.502	-92.2645
37.7522	2570.84	0.0146848	128.516	23.501	-96.0728
38.0222	2590.5	0.0146776	129.499	23.495	-85.3569
38.296	2610.15	0.014672	130.482	23.494	-84.86
38.5565	2629.81	0.0146613	131.465	23.502	-90.3566
38.8474	2650.78	0.0146551	132.514	23.506	-89.2114
39.1178	2670.44	0.0146484	133.497	23.505	-99.0841
39.3852	2690.1	0.0146408	134.48	23.496	-123.195
39.6712	2711.06	0.0146331	135.528	23.5	-123.307
39.9381	2730.72	0.0146255	136.512	23.507	-108.9
40.2097	2750.38	0.0146197	137.495	23.498	-112.781
40.4738	2770.04	0.0146113	138.478	23.502	-149.206
40.7418	2789.69	0.0146044	139.461	23.5	-118.483
41.0324	2810.66	0.0145989	140.509	23.493	-124.404
41.3028	2830.32	0.014593	141.492	23.497	-100.266
41.5685	2849.98	0.0145856	142.475	23.504	-115.587
41.8539	2870.95	0.0145784	143.524	23.5	-120.444
42.1177	2890.6	0.0145706	144.507	23.501	-123.097
42.3835	2910.26	0.0145635	145.49	23.498	-127.436
42.6769	2931.23	0.0145594	146.539	23.498	-147.521
42.9411	2950.89	0.0145519	147.522	23.501	-157.738
43.2095	2970.54	0.014546	148.505	23.494	-160.293
43.4733	2990.2	0.0145386	149.488	23.495	-153.324
43.7399	3009.86	0.0145322	150.471	23.501	-163.555
44.0223	3030.83	0.0145248	151.519	23.496	-156.522
44.2848	3050.49	0.0145173	152.502	23.498	-158.489
44.546	3070.14	0.0145094	153.485	23.5	-136.133
44.8321	3091.11	0.0145036	154.534	23.499	-142.274
45.0886	3110.77	0.0144944	155.517	23.495	-140.149
45.3502	3130.42	0.0144869	156.5	23.502	-141.889
45.6172	3150.08	0.0144813	157.483	23.51	-162.402
45.8792	3169.74	0.0144741	158.466	23.499	-180.394
46.1624	3190.71	0.0144678	159.515	23.499	-182.233
46.4207	3210.37	0.0144596	160.498	23.495	-197.328
46.6774	3230.02	0.0144511	161.481	23.495	-193.907
46.9529	3250.99	0.0144426	162.529	23.499	-190.495
47.2192	3270.65	0.0144373	163.512	23.507	-190.139
47.4756	3290.31	0.0144289	164.495	23.503	-188.103
47.7399	3309.96	0.0144231	165.478	23.505	-179.299
48.0066	3329.62	0.014418	166.461	23.503	-173.224
48.2955	3350.59	0.014414	167.51	23.498	-177.844
48.5543	3370.25	0.0144067	168.493	23.495	-181.382
48.8112	3389.91	0.014399	169.476	23.502	-208.027
49.0944	3410.87	0.0143935	170.525	23.5	-206.426
49.3633	3430.53	0.0143894	171.508	23.497	-204.142
49.6214	3450.19	0.0143822	172.491	23.499	-242.372
49.9006	3471.15	0.0143758	173.539	23.501	-228.34
50.1549	3490.81	0.0143677	174.522	23.496	-226.497
50.411	3510.47	0.0143602	175.505	23.501	-225.004
50.6708	3530.13	0.0143538	176.488	23.5	-226.218
50.9286	3549.79	0.0143469	177.472	23.501	-205.097
51.2024	3570.76	0.0143394	178.52	23.503	-199.949
51.4374	3590.41	0.0143263	179.503	23.499	-229.804
51.6904	3610.07	0.0143184	180.486	23.495	-203.873
51.947	3631.04	0.0143064	181.535	23.502	-251.237
52.2119	3650.7	0.0143019	182.518	23.503	-271.241
52.4751	3670.35	0.014297	183.501	23.507	-269.084
52.7397	3690.01	0.0142926	184.484	23.501	-244.716
53.0049	3709.67	0.0142883	185.467	23.502	-280.042
53.2949	3730.63	0.0142857	186.515	23.504	-259.097
53.551	3750.29	0.0142791	187.499	23.5	-253.367
53.8142	3769.95	0.0142745	188.482	23.501	-245.707
54.0904	3790.92	0.0142684	189.53	23.499	-255.028
54.342	3810.58	0.0142608	190.513	23.501	-247.051
54.5952	3830.23	0.0142538	191.496	23.496	-249.156
54.8485	3849.89	0.0142468	192.479	23.497	-268.911
55.1088	3869.55	0.0142417	193.462	23.495	-278.557
55.3879	3890.52	0.0142366	194.511	23.496	-290.999
55.6347	3910.18	0.0142282	195.494	23.498	-292.072
55.8818	3929.83	0.0142199	196.477	23.504	-305.866
56.1587	3950.8	0.0142145	197.526	23.501	-314.443
56.4202	3970.46	0.01421	198.509	23.497	-300.508
56.6682	3990.11	0.0142022	199.492	23.5	-294.279
56.9374	4011.08	0.014195	200.54	23.501	-299.242
57.1942	4030.74	0.0141895	201.523	23.496	-279.424
57.4484	4050.4	0.0141834	202.506	23.498	-298.214
57.7034	4070.06	0.0141775	203.489	23.506	-312.117
57.9581	4089.71	0.0141717	204.472	23.508	-292.554
58.2351	4110.68	0.0141668	205.521	23.504	-306.41
58.4859	4130.34	0.0141601	206.504	23.498	-324.04
58.7264	4150	0.0141509	207.487	23.495	-362.404
58.9856	4170.97	0.014142	208.536	23.5	-349.217
59.2462	4190.62	0.0141378	209.519	23.501	-347.578
59.5071	4210.28	0.0141338	210.502	23.506	-352.256
59.7549	4229.93	0.0141267	211.485	23.494	-343.671
59.9861	4249.5	0.014116	212.468	23.494	-332.044
60.2986	4270.61	0.0141194	213.516	23.494	-324.595
60.5125	4290.13	0.0141051	214.499	23.501	-349.175
60.7725	4309.88	0.0141007	215.482	23.508	-355.423
61.0437	4330.84	0.0140951	216.531	23.503	-343.458
61.2943	4350.5	0.014089	217.514	23.504	-370.033
61.5476	4370.16	0.0140836	218.497	23.501	-371.501
61.8118	4389.82	0.0140807	219.48	23.495	-383.18
62.0551	4409.48	0.0140731	220.463	23.497	-398.649
62.3078	4430.44	0.0140636	221.512	23.498	-393.03
62.5675	4450.1	0.0140598	222.495	23.508	-410.359
62.8187	4469.76	0.0140542	223.478	23.507	-393.423
63.0893	4490.73	0.0140488	224.526	23.503	-366.04
63.3384	4510.39	0.0140428	225.509	23.499	-402.706
63.5847	4530.04	0.0140362	226.492	23.502	-354.555
63.8541	4551.01	0.0140308	227.541	23.504	-354.009
64.1044	4570.67	0.0140252	228.524	23.497	-364.89
64.3542	4590.32	0.0140195	229.507	23.503	-386.025
64.6049	4609.98	0.0140141	230.49	23.492	-442.721
64.8613	4629.64	0.01401	231.473	23.492	-431.758
65.114	4650.61	0.0140012	232.522	23.499	-455.806
65.3702	4670.26	0.0139971	233.505	23.499	-448.953
65.6168	4689.93	0.013991	234.488	23.493	-451.955
65.8829	4710.89	0.0139852	235.536	23.496	-438.743
66.1255	4730.55	0.0139784	236.519	23.498	-431.293
66.3615	4750.21	0.0139702	237.503	23.505	-421.452
66.6138	4769.87	0.0139655	238.486	23.502	-428.014
66.8783	4789.52	0.0139635	239.469	23.498	-440.415
67.148	4810.49	0.0139587	240.517	23.502	-447.563
67.3944	4830.14	0.0139529	241.5	23.496	-453.852
67.6317	4849.81	0.0139452	242.483	23.496	-482.642
67.8923	4870.77	0.0139387	243.532	23.496	-493.716
68.1329	4890.43	0.0139319	244.515	23.501	-499.646
68.3839	4910.08	0.0139272	245.498	23.506	-505.558
68.6491	4929.75	0.0139255	246.481	23.505	-496.411
68.8822	4949.4	0.0139173	247.464	23.503	-493.695
69.153	4970.37	0.013913	248.513	23.497	-468.332
69.392	4990.03	0.0139061	249.496	23.496	-483.172
69.6223	5009.69	0.0138975	250.479	23.498	-479.562
69.8873	5030.66	0.0138923	251.527	23.504	-491.335
70.1425	5050.31	0.0138888	252.51	23.508	-500.651
70.3701	5069.97	0.0138798	253.493	23.498	-523.589
70.6149	5089.63	0.0138743	254.476	23.501	-533.677
70.8627	5109.28	0.0138694	255.459	23.497	-545.469
71.1289	5130.25	0.0138646	256.508	23.501	-549.047
71.3845	5149.91	0.0138613	257.491	23.499	-545.941
71.6147	5169.57	0.0138531	258.474	23.498	-551.525
71.8577	5190.54	0.013844	259.523	23.5	-530.927
72.1054	5210.19	0.0138393	260.506	23.498	-540.536
72.3497	5229.85	0.013834	261.489	23.507	-529.905
72.6202	5250.82	0.0138303	262.537	23.501	-532.69
72.8662	5270.47	0.0138254	263.52	23.503	-541.248
73.0886	5290.14	0.013816	264.503	23.503	-563.425
73.3387	5309.79	0.013812	265.486	23.497	-561.286
73.5713	5329.45	0.0138047	266.469	23.496	-585.993
73.8296	5350.42	0.0137988	267.518	23.495	-608.296
74.0652	5370.07	0.0137922	268.501	23.502	-597.27
74.2902	5389.73	0.0137836	269.484	23.504	-613.15
74.5566	5410.7	0.0137795	270.533	23.495	-589.558
74.7651	5430.21	0.0137684	271.516	23.501	-625.798
75.0064	5450.03	0.0137626	272.499	23.506	-562.959
75.2547	5469.64	0.0137586	273.482	23.509	-531.843
75.5087	5489.31	0.0137556	274.465	23.497	-536.88
75.769	5510.3	0.0137504	275.513	23.503	-609.435
75.9957	5529.95	0.0137425	276.496	23.504	-645.225
76.2329	5549.61	0.0137366	277.479	23.496	-590.544
76.4768	5570.59	0.0137287	278.528	23.493	-665.503
76.7055	5590.24	0.0137213	279.511	23.5	-655.616
76.9678	5609.89	0.01372	280.494	23.508	-657.328
77.205	5629.56	0.0137142	281.477	23.508	-676.862
77.4499	5649.21	0.0137099	282.46	23.503	-657.346
77.6874	5670.18	0.013701	283.509	23.493	-652.48
77.9218	5689.83	0.0136949	284.492	23.494	-634.462
78.1619	5709.5	0.0136898	285.475	23.499	-653.884
78.4096	5730.46	0.0136829	286.523	23.5	-648.025
78.6263	5750.12	0.0136739	287.506	23.498	-662.707
78.8424	5769.78	0.0136647	288.49	23.496	-663.951
79.0989	5790.75	0.0136595	289.538	23.497	-697.312
79.3294	5810.41	0.013653	290.521	23.5	-722.802
79.5719	5830.06	0.0136486	291.504	23.497	-720.413
79.7997	5849.72	0.0136416	292.487	23.502	-720.433
80.0268	5869.38	0.0136346	293.47	23.504	-711.227
80.2622	5890.35	0.0136261	294.519	23.499	-726.826
80.4727	5910	0.0136163	295.502	23.499	-699.822
80.7253	5929.66	0.0136138	296.485	23.498	-700.828
80.9845	5950.62	0.0136094	297.533	23.502	-697.988
81.2076	5970.29	0.013602	298.517	23.499	-712.675
