Filename:	D:\Users\Thermal_Users\LeBlanc\Ag1 ink 8_9_16.tg1d

Temperature (°C)	Weight (mg)
257.738	103.4868
257.885	103.4849
258.028	103.4831
258.171	103.4813
258.314	103.4795
258.457	103.4777
258.601	103.4758
258.747	103.4740
258.895	103.4722
259.044	103.4703
259.196	103.4684
259.351	103.4665
259.506	103.4647
259.665	103.4629
259.822	103.4612
259.981	103.4594
260.139	103.4575
260.298	103.4556
260.456	103.4537
260.614	103.4518
260.769	103.4498
260.923	103.4480
261.076	103.4461
261.233	103.4443
261.388	103.4425
261.540	103.4405
261.692	103.4384
261.840	103.4365
261.985	103.4346
262.130	103.4328
262.271	103.4308
262.413	103.4289
262.546	103.4269
262.679	103.4248
262.816	103.4228
262.951	103.4209
263.087	103.4191
263.228	103.4171
263.372	103.4151
263.520	103.4132
263.666	103.4113
263.809	103.4094
263.948	103.4074
264.091	103.4055
264.233	103.4036
264.376	103.4017
264.525	103.3999
264.674	103.3979
264.824	103.3960
264.976	103.3942
265.125	103.3924
265.272	103.3904
265.422	103.3883
265.572	103.3863
265.727	103.3843
265.884	103.3823
266.044	103.3803
266.204	103.3784
266.358	103.3764
266.506	103.3743
266.649	103.3722
266.792	103.3703
266.936	103.3683
267.075	103.3663
267.217	103.3644
267.361	103.3624
267.501	103.3603
267.642	103.3583
267.784	103.3562
267.928	103.3543
268.071	103.3524
268.217	103.3504
268.362	103.3485
268.514	103.3465
268.668	103.3445
268.821	103.3425
268.979	103.3405
269.134	103.3386
269.286	103.3367
269.438	103.3347
269.586	103.3327
269.732	103.3306
269.883	103.3286
270.036	103.3266
270.185	103.3246
270.341	103.3227
270.493	103.3207
270.642	103.3186
270.790	103.3165
270.931	103.3144
271.073	103.3123
271.216	103.3103
271.355	103.3083
271.497	103.3063
271.644	103.3044
271.799	103.3025
271.957	103.3008
272.109	103.2991
272.266	103.2972
272.420	103.2951
272.577	103.2929
272.732	103.2908
272.888	103.2885
273.039	103.2864
273.187	103.2843
273.332	103.2823
273.474	103.2805
273.616	103.2785
273.758	103.2762
273.898	103.2741
274.040	103.2720
274.187	103.2699
274.331	103.2680
274.484	103.2660
274.636	103.2641
274.793	103.2620
274.951	103.2600
275.111	103.2579
275.270	103.2560
275.430	103.2540
275.586	103.2519
275.741	103.2498
275.895	103.2477
276.046	103.2456
276.193	103.2436
276.336	103.2416
276.478	103.2395
276.620	103.2375
276.766	103.2354
276.918	103.2334
277.062	103.2314
277.213	103.2294
277.361	103.2274
277.504	103.2255
277.645	103.2235
277.789	103.2214
277.930	103.2192
278.068	103.2171
278.208	103.2150
278.350	103.2131
278.491	103.2111
278.639	103.2092
278.794	103.2072
278.949	103.2053
279.108	103.2033
279.263	103.2013
279.409	103.1994
279.558	103.1974
279.703	103.1954
279.848	103.1934
279.992	103.1915
280.135	103.1894
280.280	103.1874
280.429	103.1853
280.580	103.1833
280.733	103.1814
280.892	103.1795
281.053	103.1777
281.218	103.1757
281.383	103.1736
281.546	103.1716
281.706	103.1696
281.857	103.1677
282.009	103.1658
282.155	103.1638
282.297	103.1619
282.439	103.1599
282.584	103.1578
282.727	103.1558
282.873	103.1538
283.021	103.1519
283.165	103.1500
283.314	103.1481
283.460	103.1461
283.609	103.1443
283.758	103.1423
283.911	103.1404
284.063	103.1386
284.223	103.1366
284.376	103.1346
284.529	103.1326
284.683	103.1308
284.834	103.1288
284.988	103.1268
285.139	103.1249
285.286	103.1230
285.433	103.1211
285.580	103.1192
285.721	103.1173
285.866	103.1153
286.014	103.1134
286.163	103.1116
286.311	103.1098
286.465	103.1080
286.615	103.1061
286.769	103.1043
286.926	103.1024
287.081	103.1007
287.239	103.0988
287.397	103.0969
287.554	103.0948
287.708	103.0929
287.864	103.0911
288.019	103.0892
288.172	103.0874
288.326	103.0857
288.476	103.0840
288.626	103.0822
288.779	103.0804
288.931	103.0787
289.085	103.0769
289.242	103.0750
289.401	103.0731
289.564	103.0712
289.729	103.0694
289.892	103.0675
290.052	103.0658
290.207	103.0640
290.360	103.0622
290.506	103.0602
290.655	103.0584
290.808	103.0565
290.957	103.0546
291.105	103.0529
291.254	103.0511
291.402	103.0493
291.548	103.0475
291.696	103.0457
291.843	103.0439
291.994	103.0421
292.146	103.0405
292.301	103.0388
292.454	103.0370
292.605	103.0351
292.755	103.0333
292.904	103.0315
293.053	103.0297
293.206	103.0279
293.359	103.0261
293.513	103.0244
293.672	103.0226
293.837	103.0208
294.005	103.0191
294.168	103.0173
294.331	103.0155
294.488	103.0139
294.645	103.0122
294.805	103.0105
294.964	103.0088
295.123	103.0072
295.283	103.0053
295.440	103.0035
295.599	103.0017
295.760	102.9998
295.927	102.9980
296.096	102.9963
296.270	102.9947
296.438	102.9929
296.597	102.9913
296.753	102.9896
296.902	102.9878
297.041	102.9861
297.181	102.9844
297.321	102.9827
297.460	102.9810
297.601	102.9793
297.744	102.9776
297.891	102.9759
298.046	102.9742
298.209	102.9726
298.372	102.9710
298.533	102.9693
298.685	102.9676
298.833	102.9660
298.977	102.9643
299.126	102.9627
299.278	102.9610
299.432	102.9594
299.586	102.9578
299.744	102.9562
299.900	102.9545
300.060	102.9528
300.222	102.9512
300.383	102.9495
300.545	102.9479
300.708	102.9463
300.868	102.9448
301.026	102.9432
301.177	102.9415
301.328	102.9399
301.479	102.9384
301.629	102.9368
301.780	102.9351
301.928	102.9333
302.073	102.9316
302.218	102.9300
302.362	102.9284
302.508	102.9268
302.657	102.9252
302.804	102.9235
302.958	102.9219
303.107	102.9203
303.254	102.9188
303.399	102.9172
303.544	102.9157
303.688	102.9141
303.834	102.9126
303.977	102.9110
304.125	102.9095
304.275	102.9080
304.426	102.9065
304.577	102.9049
304.726	102.9033
304.880	102.9019
305.032	102.9004
305.186	102.8988
305.338	102.8973
305.485	102.8956
305.621	102.8940
305.749	102.8924
305.877	102.8910
306.011	102.8895
306.158	102.8880
306.314	102.8863
306.469	102.8848
306.630	102.8832
306.781	102.8817
306.932	102.8802
307.083	102.8786
307.233	102.8771
307.385	102.8756
307.544	102.8740
307.709	102.8726
307.874	102.8712
308.038	102.8697
308.200	102.8683
308.356	102.8668
308.505	102.8653
308.650	102.8639
308.793	102.8623
308.937	102.8607
309.079	102.8592
309.225	102.8578
309.369	102.8563
309.519	102.8549
309.673	102.8535
309.826	102.8519
309.982	102.8504
310.141	102.8489
310.303	102.8473
310.473	102.8458
310.649	102.8443
310.828	102.8429
311.000	102.8415
311.168	102.8400
311.331	102.8386
311.488	102.8371
311.646	102.8356
311.802	102.8342
311.955	102.8328
312.112	102.8314
312.267	102.8299
312.425	102.8285
312.581	102.8271
312.736	102.8257
312.893	102.8242
313.052	102.8227
313.214	102.8213
313.376	102.8198
313.537	102.8184
313.695	102.8171
313.845	102.8156
313.991	102.8141
314.139	102.8126
314.288	102.8111
314.442	102.8097
314.593	102.8083
314.745	102.8070
314.895	102.8056
315.043	102.8042
315.189	102.8028
315.336	102.8014
315.483	102.7999
315.631	102.7985
315.781	102.7970
315.936	102.7956
316.090	102.7943
316.246	102.7929
316.401	102.7915
316.559	102.7901
316.717	102.7887
316.874	102.7874
317.035	102.7859
317.196	102.7845
317.360	102.7831
317.523	102.7816
317.683	102.7801
317.840	102.7788
317.997	102.7774
318.153	102.7761
318.309	102.7747
318.461	102.7734
318.611	102.7721
318.759	102.7708
318.902	102.7695
319.046	102.7681
319.196	102.7667
319.354	102.7653
319.518	102.7639
319.682	102.7625
319.837	102.7611
319.992	102.7598
320.146	102.7584
320.306	102.7570
320.470	102.7556
320.632	102.7543
320.792	102.7529
320.951	102.7516
321.106	102.7502
321.259	102.7488
321.409	102.7475
321.562	102.7461
321.717	102.7447
321.871	102.7434
322.027	102.7421
322.185	102.7406
322.349	102.7392
322.512	102.7378
322.681	102.7365
322.846	102.7351
323.010	102.7336
323.169	102.7323
323.331	102.7310
323.490	102.7296
323.650	102.7283
323.809	102.7271
323.959	102.7258
324.109	102.7244
324.256	102.7230
324.405	102.7217
324.560	102.7203
324.718	102.7189
324.878	102.7175
325.040	102.7162
325.198	102.7149
325.352	102.7136
325.509	102.7123
325.666	102.7110
325.826	102.7098
325.984	102.7087
326.143	102.7075
326.296	102.7061
326.447	102.7046
326.597	102.7031
326.746	102.7017
326.898	102.7003
327.050	102.6991
327.206	102.6978
327.363	102.6966
327.519	102.6954
327.674	102.6942
327.828	102.6929
327.973	102.6916
328.117	102.6903
328.256	102.6890
328.389	102.6878
328.523	102.6864
328.660	102.6851
328.800	102.6838
328.950	102.6825
329.107	102.6812
329.269	102.6799
329.434	102.6787
329.601	102.6774
329.773	102.6761
329.948	102.6748
330.126	102.6735
330.306	102.6722
330.481	102.6709
330.655	102.6697
330.824	102.6684
330.993	102.6672
331.162	102.6660
331.330	102.6647
331.502	102.6635
331.680	102.6623
331.861	102.6609
332.042	102.6596
332.222	102.6584
332.400	102.6571
332.576	102.6558
332.747	102.6545
332.917	102.6533
333.086	102.6519
333.253	102.6507
333.414	102.6495
333.575	102.6482
333.731	102.6470
333.882	102.6457
334.034	102.6445
334.183	102.6432
334.333	102.6420
334.482	102.6408
334.631	102.6395
334.780	102.6382
334.931	102.6370
335.082	102.6359
335.232	102.6348
335.388	102.6336
335.550	102.6324
335.713	102.6314
335.879	102.6302
336.050	102.6289
336.218	102.6280
336.384	102.6267
336.548	102.6253
336.709	102.6241
336.869	102.6228
337.029	102.6214
337.191	102.6199
337.355	102.6188
337.518	102.6176
337.681	102.6163
337.845	102.6151
338.004	102.6140
338.164	102.6129
338.322	102.6117
338.481	102.6106
338.637	102.6095
338.793	102.6083
338.949	102.6071
339.101	102.6059
339.252	102.6047
339.403	102.6034
339.550	102.6022
339.699	102.6009
339.846	102.5997
339.994	102.5985
340.143	102.5974
340.294	102.5963
340.447	102.5951
340.603	102.5938
340.762	102.5926
340.928	102.5916
341.097	102.5904
341.270	102.5892
341.444	102.5880
341.617	102.5868
341.789	102.5857
341.959	102.5844
342.127	102.5833
342.292	102.5822
342.453	102.5810
342.607	102.5798
342.754	102.5786
342.892	102.5774
343.022	102.5765
343.152	102.5753
343.280	102.5742
343.409	102.5730
343.543	102.5717
343.681	102.5704
343.824	102.5693
343.969	102.5682
344.119	102.5671
344.269	102.5660
344.424	102.5650
344.579	102.5638
344.733	102.5626
344.891	102.5615
345.046	102.5604
345.206	102.5594
345.364	102.5583
345.521	102.5573
345.674	102.5562
345.823	102.5552
345.968	102.5541
346.113	102.5529
346.262	102.5517
346.417	102.5506
346.579	102.5495
346.741	102.5483
346.902	102.5472
347.058	102.5460
347.209	102.5449
347.363	102.5437
347.515	102.5425
347.672	102.5414
347.837	102.5405
348.007	102.5394
348.178	102.5383
348.349	102.5371
348.515	102.5360
348.678	102.5349
348.837	102.5339
348.987	102.5329
349.132	102.5318
349.276	102.5308
349.416	102.5299
349.562	102.5288
349.710	102.5277
349.862	102.5266
350.011	102.5254
350.158	102.5243
350.308	102.5232
350.470	102.5220
350.638	102.5209
350.803	102.5198
350.960	102.5186
351.114	102.5176
351.268	102.5166
351.423	102.5155
351.580	102.5145
351.737	102.5135
351.896	102.5125
352.057	102.5115
352.216	102.5105
352.376	102.5093
352.546	102.5082
352.723	102.5071
352.900	102.5060
353.075	102.5049
353.245	102.5040
353.408	102.5030
353.566	102.5020
353.717	102.5009
353.867	102.4999
354.016	102.4989
354.165	102.4978
354.316	102.4968
354.472	102.4957
354.637	102.4947
354.805	102.4937
354.977	102.4927
355.143	102.4917
355.308	102.4907
355.471	102.4896
355.633	102.4886
355.795	102.4874
355.962	102.4864
356.132	102.4855
356.305	102.4845
356.476	102.4834
356.642	102.4824
356.803	102.4815
356.965	102.4805
357.130	102.4794
357.297	102.4785
357.460	102.4775
357.618	102.4764
357.776	102.4754
357.931	102.4743
358.088	102.4732
358.240	102.4722
358.392	102.4711
358.539	102.4700
358.687	102.4690
358.834	102.4680
358.985	102.4670
359.138	102.4660
359.290	102.4650
359.446	102.4639
359.603	102.4629
359.762	102.4619
359.922	102.4609
360.083	102.4599
360.247	102.4590
360.410	102.4582
360.570	102.4571
360.727	102.4561
360.881	102.4550
361.031	102.4539
361.177	102.4529
361.327	102.4518
361.479	102.4508
361.638	102.4499
361.798	102.4489
361.961	102.4479
362.127	102.4469
362.291	102.4458
362.455	102.4448
362.620	102.4439
362.786	102.4430
362.951	102.4420
363.113	102.4411
363.268	102.4401
363.427	102.4391
363.585	102.4380
363.745	102.4370
363.906	102.4360
364.076	102.4350
364.254	102.4340
364.429	102.4330
364.602	102.4322
364.772	102.4313
364.937	102.4302
365.098	102.4293
365.260	102.4283
365.423	102.4273
365.587	102.4263
365.757	102.4253
365.928	102.4243
366.101	102.4233
366.279	102.4223
366.453	102.4213
366.623	102.4203
366.788	102.4193
366.949	102.4181
367.105	102.4171
367.257	102.4161
367.405	102.4151
367.553	102.4141
367.702	102.4132
367.853	102.4121
368.004	102.4110
368.160	102.4101
368.323	102.4092
368.491	102.4083
368.662	102.4074
368.829	102.4063
368.995	102.4052
369.153	102.4042
369.308	102.4032
369.461	102.4022
369.612	102.4011
369.763	102.4000
369.917	102.3990
370.069	102.3980
370.221	102.3969
370.379	102.3958
370.542	102.3948
370.713	102.3939
370.890	102.3930
371.073	102.3920
371.253	102.3910
371.424	102.3901
371.581	102.3891
371.731	102.3880
371.876	102.3869
372.029	102.3858
372.190	102.3848
372.362	102.3837
372.538	102.3826
372.719	102.3814
372.893	102.3803
373.063	102.3793
373.232	102.3782
373.392	102.3772
373.547	102.3761
373.699	102.3750
373.846	102.3740
373.995	102.3727
374.144	102.3716
374.294	102.3706
374.443	102.3696
374.593	102.3684
374.742	102.3672
374.894	102.3659
375.051	102.3645
375.210	102.3634
375.376	102.3624
375.541	102.3614
375.710	102.3604
375.876	102.3595
376.042	102.3585
376.210	102.3573
376.379	102.3561
376.555	102.3549
376.736	102.3538
376.919	102.3527
377.096	102.3517
377.262	102.3505
377.419	102.3493
377.573	102.3481
377.719	102.3469
377.867	102.3457
378.020	102.3446
378.175	102.3434
378.328	102.3422
378.477	102.3411
378.628	102.3399
378.785	102.3387
378.950	102.3376
379.126	102.3365
379.312	102.3354
379.498	102.3341
379.672	102.3328
379.833	102.3316
379.987	102.3304
380.132	102.3292
380.279	102.3280
380.432	102.3268
380.589	102.3256
380.749	102.3243
380.911	102.3231
381.075	102.3218
381.245	102.3206
381.418	102.3193
381.596	102.3181
381.772	102.3169
381.941	102.3156
382.107	102.3144
382.266	102.3131
382.425	102.3119
382.585	102.3106
382.751	102.3092
382.923	102.3079
383.092	102.3066
383.256	102.3053
383.413	102.3039
383.566	102.3026
383.718	102.3013
383.875	102.3000
384.032	102.2987
384.181	102.2974
384.321	102.2961
384.450	102.2947
384.579	102.2933
384.713	102.2919
384.854	102.2904
384.999	102.2890
385.148	102.2876
385.302	102.2863
385.457	102.2849
385.621	102.2836
385.788	102.2822
385.965	102.2807
386.147	102.2794
386.326	102.2781
386.498	102.2767
386.673	102.2752
386.850	102.2739
387.029	102.2725
387.206	102.2712
387.378	102.2697
387.546	102.2682
387.714	102.2667
387.883	102.2653
388.052	102.2639
388.221	102.2625
388.391	102.2611
388.560	102.2598
388.726	102.2583
388.889	102.2569
389.050	102.2556
389.212	102.2541
389.372	102.2526
389.532	102.2512
389.693	102.2497
389.856	102.2483
390.021	102.2468
390.188	102.2454
390.355	102.2439
390.522	102.2424
390.690	102.2410
390.860	102.2396
391.027	102.2381
391.192	102.2367
391.355	102.2350
391.521	102.2335
391.681	102.2319
391.835	102.2304
391.986	102.2289
392.136	102.2274
392.285	102.2261
392.433	102.2247
392.580	102.2232
392.728	102.2215
392.878	102.2199
393.031	102.2183
393.181	102.2166
393.329	102.2149
393.477	102.2134
393.631	102.2120
393.793	102.2105
393.962	102.2090
394.132	102.2076
394.298	102.2061
394.464	102.2046
394.628	102.2031
394.796	102.2017
394.966	102.2001
395.133	102.1986
395.297	102.1971
395.463	102.1956
395.637	102.1941
395.815	102.1925
395.997	102.1911
396.179	102.1896
396.358	102.1881
396.531	102.1865
396.696	102.1849
396.853	102.1833
397.003	102.1817
397.152	102.1800
397.303	102.1784
397.451	102.1769
397.595	102.1754
397.740	102.1740
397.888	102.1725
398.039	102.1710
398.192	102.1694
398.343	102.1678
398.500	102.1663
398.664	102.1647
398.836	102.1632
399.009	102.1616
399.181	102.1600
399.355	102.1584
399.536	102.1568
399.716	102.1552
399.883	102.1536
400.038	102.1522
400.188	102.1507
400.345	102.1491
400.513	102.1476
400.686	102.1460
400.858	102.1444
401.025	102.1428
401.184	102.1412
401.340	102.1396
401.503	102.1380
401.669	102.1363
401.839	102.1347
402.011	102.1331
402.187	102.1315
402.362	102.1299
402.533	102.1285
402.700	102.1268
402.867	102.1252
403.034	102.1236
403.199	102.1220
403.357	102.1204
403.511	102.1188
403.662	102.1171
403.819	102.1155
403.979	102.1139
404.140	102.1123
404.300	102.1107
404.458	102.1091
404.617	102.1074
404.776	102.1059
404.942	102.1043
405.111	102.1026
405.283	102.1009
405.453	102.0994
405.621	102.0978
405.793	102.0962
405.968	102.0945
406.142	102.0929
406.307	102.0913
406.458	102.0898
406.600	102.0883
406.738	102.0867
406.874	102.0850
407.013	102.0834
407.157	102.0817
407.304	102.0801
407.453	102.0785
407.606	102.0768
407.761	102.0752
407.924	102.0735
408.095	102.0717
408.268	102.0701
408.433	102.0685
408.590	102.0668
408.743	102.0652
408.902	102.0635
409.066	102.0618
409.235	102.0601
409.405	102.0586
409.576	102.0570
409.751	102.0554
409.931	102.0537
410.111	102.0521
410.294	102.0506
410.477	102.0489
410.662	102.0471
410.844	102.0454
411.029	102.0438
411.214	102.0422
411.397	102.0407
411.577	102.0390
411.748	102.0373
411.913	102.0354
412.073	102.0337
412.230	102.0321
412.388	102.0304
412.548	102.0288
412.711	102.0272
412.875	102.0255
413.042	102.0240
413.209	102.0225
413.375	102.0207
413.535	102.0191
413.692	102.0175
413.848	102.0158
414.008	102.0141
414.173	102.0124
414.340	102.0108
414.505	102.0090
414.667	102.0075
414.830	102.0058
414.997	102.0042
415.170	102.0025
415.344	102.0009
415.516	101.9993
415.692	101.9976
415.872	101.9959
416.056	101.9942
416.244	101.9925
416.430	101.9907
416.615	101.9892
416.795	101.9874
416.971	101.9857
417.145	101.9841
417.317	101.9824
417.490	101.9807
417.661	101.9791
417.829	101.9774
417.996	101.9758
418.160	101.9741
418.320	101.9724
418.481	101.9707
418.642	101.9691
418.802	101.9674
418.965	101.9657
419.127	101.9640
419.287	101.9623
419.447	101.9607
419.606	101.9591
419.760	101.9575
419.914	101.9558
420.068	101.9542
420.222	101.9525
420.372	101.9509
420.522	101.9492
420.671	101.9476
420.823	101.9459
420.977	101.9442
421.132	101.9426
421.285	101.9410
421.441	101.9395
421.594	101.9379
421.746	101.9362
421.896	101.9346
422.047	101.9330
422.197	101.9315
422.349	101.9298
422.506	101.9282
422.665	101.9266
422.828	101.9249
422.991	101.9232
423.154	101.9216
423.312	101.9199
423.465	101.9183
423.612	101.9167
423.754	101.9151
423.896	101.9135
424.043	101.9118
424.197	101.9101
424.354	101.9086
424.514	101.9070
424.677	101.9054
424.844	101.9038
425.014	101.9022
425.182	101.9008
425.343	101.8993
425.498	101.8977
425.650	101.8960
425.800	101.8943
425.955	101.8928
426.116	101.8913
426.282	101.8897
426.446	101.8881
426.609	101.8866
426.771	101.8850
426.933	101.8834
427.096	101.8816
427.260	101.8799
427.425	101.8782
427.591	101.8766
427.761	101.8750
427.931	101.8735
428.100	101.8719
428.266	101.8704
428.433	101.8688
428.595	101.8672
428.757	101.8657
428.916	101.8641
429.075	101.8625
429.237	101.8610
429.403	101.8596
429.574	101.8580
429.745	101.8564
429.909	101.8549
430.073	101.8533
430.238	101.8517
430.404	101.8502
430.567	101.8487
430.728	101.8471
430.889	101.8456
431.045	101.8441
431.201	101.8426
431.357	101.8411
431.517	101.8396
431.676	101.8381
431.834	101.8367
431.992	101.8353
432.151	101.8338
432.312	101.8322
432.478	101.8307
432.646	101.8292
432.814	101.8278
432.982	101.8263
433.154	101.8249
433.325	101.8234
433.497	101.8219
433.668	101.8203
433.840	101.8189
434.014	101.8174
434.189	101.8161
434.362	101.8146
434.532	101.8133
434.704	101.8119
434.874	101.8105
435.042	101.8091
435.211	101.8076
435.382	101.8060
435.546	101.8045
435.702	101.8029
435.852	101.8015
435.999	101.7999
436.143	101.7985
436.288	101.7970
436.434	101.7957
436.581	101.7943
436.730	101.7929
436.880	101.7915
437.032	101.7900
437.184	101.7886
437.339	101.7872
437.495	101.7858
437.653	101.7844
437.814	101.7831
437.975	101.7816
438.137	101.7803
438.302	101.7791
438.468	101.7777
438.635	101.7765
438.802	101.7751
438.971	101.7737
439.144	101.7722
439.321	101.7708
439.500	101.7694
439.678	101.7680
439.854	101.7666
440.024	101.7654
440.190	101.7640
440.357	101.7627
440.525	101.7615
440.694	101.7602
440.854	101.7588
441.013	101.7575
441.172	101.7560
441.336	101.7546
441.497	101.7532
441.650	101.7521
441.800	101.7508
441.946	101.7495
442.096	101.7482
442.245	101.7469
442.397	101.7457
442.560	101.7444
442.735	101.7430
442.911	101.7416
443.083	101.7404
443.252	101.7392
443.421	101.7379
443.587	101.7366
443.747	101.7353
443.902	101.7340
444.053	101.7327
444.208	101.7314
444.364	101.7301
444.520	101.7289
444.679	101.7276
444.845	101.7264
445.017	101.7252
445.186	101.7240
445.350	101.7227
445.515	101.7215
445.683	101.7202
445.846	101.7191
445.999	101.7180
446.147	101.7167
446.295	101.7155
446.446	101.7142
446.601	101.7130
446.764	101.7118
446.932	101.7107
447.102	101.7094
447.266	101.7083
447.427	101.7071
447.589	101.7059
447.750	101.7047
447.907	101.7035
448.064	101.7023
448.224	101.7011
448.383	101.7000
448.541	101.6989
448.698	101.6977
448.856	101.6964
449.014	101.6953
449.179	101.6943
449.348	101.6932
449.519	101.6921
449.700	101.6909
449.886	101.6896
450.078	101.6884
450.272	101.6871
450.460	101.6859
450.646	101.6848
450.829	101.6837
451.008	101.6826
451.184	101.6816
451.356	101.6805
451.526	101.6794
451.693	101.6782
451.856	101.6770
452.013	101.6759
452.169	101.6748
452.329	101.6738
452.489	101.6728
452.650	101.6717
452.814	101.6705
452.976	101.6693
453.135	101.6681
453.290	101.6670
453.441	101.6659
453.596	101.6648
453.751	101.6638
453.906	101.6628
454.063	101.6617
454.223	101.6605
454.385	101.6594
454.550	101.6584
454.716	101.6573
454.886	101.6563
455.051	101.6553
455.211	101.6543
455.371	101.6532
455.527	101.6522
455.687	101.6511
455.850	101.6500
456.004	101.6490
456.152	101.6480
456.299	101.6470
456.450	101.6459
456.608	101.6450
456.764	101.6440
456.917	101.6430
457.063	101.6420
457.211	101.6409
457.357	101.6399
457.501	101.6389
457.641	101.6379
457.783	101.6370
457.934	101.6361
458.094	101.6353
458.260	101.6343
458.425	101.6333
458.587	101.6322
458.746	101.6312
458.905	101.6301
459.065	101.6291
459.231	101.6282
459.401	101.6273
459.575	101.6263
459.754	101.6253
459.934	101.6244
460.114	101.6234
460.289	101.6224
460.458	101.6214
460.618	101.6205
460.773	101.6196
460.930	101.6188
461.090	101.6179
461.247	101.6170
461.391	101.6160
461.529	101.6152
461.664	101.6142
461.811	101.6132
461.971	101.6122
462.138	101.6112
462.308	101.6102
462.477	101.6093
462.640	101.6084
462.793	101.6076
462.945	101.6067
463.110	101.6058
463.288	101.6049
463.464	101.6040
463.637	101.6030
463.803	101.6021
463.971	101.6013
464.139	101.6004
464.306	101.5996
464.473	101.5987
464.639	101.5978
464.802	101.5969
464.961	101.5960
465.121	101.5950
465.281	101.5942
465.441	101.5933
465.600	101.5924
465.755	101.5916
465.911	101.5908
466.068	101.5899
466.226	101.5890
466.382	101.5882
466.543	101.5874
466.709	101.5867
466.880	101.5859
467.058	101.5850
467.244	101.5841
467.431	101.5832
467.615	101.5823
467.793	101.5815
467.971	101.5807
468.157	101.5798
468.343	101.5789
468.529	101.5781
468.710	101.5773
468.882	101.5765
469.040	101.5757
469.191	101.5750
469.346	101.5742
469.510	101.5734
469.678	101.5727
469.843	101.5720
470.006	101.5711
470.171	101.5703
470.338	101.5695
470.502	101.5687
470.666	101.5679
470.832	101.5671
470.996	101.5663
471.160	101.5655
471.328	101.5648
471.498	101.5640
471.663	101.5633
471.819	101.5626
471.975	101.5618
472.137	101.5608
472.309	101.5600
472.481	101.5592
472.647	101.5584
472.813	101.5576
472.977	101.5568
473.146	101.5561
473.316	101.5553
473.486	101.5546
473.656	101.5538
473.826	101.5529
473.994	101.5521
474.161	101.5514
474.326	101.5507
474.495	101.5499
474.662	101.5493
474.829	101.5486
474.996	101.5479
475.157	101.5472
475.316	101.5464
475.473	101.5457
475.625	101.5448
475.768	101.5439
475.903	101.5431
476.034	101.5423
476.165	101.5416
476.301	101.5410
476.440	101.5404
476.586	101.5397
476.737	101.5390
476.895	101.5382
477.051	101.5375
477.210	101.5369
477.368	101.5362
477.539	101.5356
477.721	101.5349
477.918	101.5341
478.122	101.5333
478.331	101.5326
478.540	101.5319
478.749	101.5312
478.950	101.5305
479.145	101.5297
479.328	101.5290
479.501	101.5282
479.672	101.5275
479.844	101.5268
480.012	101.5262
480.181	101.5255
480.346	101.5248
480.510	101.5242
480.676	101.5234
480.842	101.5227
481.009	101.5219
481.180	101.5212
481.350	101.5205
481.518	101.5199
481.686	101.5192
481.849	101.5186
482.005	101.5178
482.159	101.5171
482.311	101.5163
482.465	101.5156
482.621	101.5149
482.784	101.5143
482.956	101.5137
483.131	101.5130
483.310	101.5124
483.490	101.5117
483.671	101.5110
483.848	101.5103
484.027	101.5097
484.205	101.5090
484.383	101.5083
484.556	101.5076
484.727	101.5069
484.895	101.5062
485.068	101.5056
485.245	101.5049
485.427	101.5041
485.614	101.5034
485.803	101.5028
485.996	101.5021
486.179	101.5016
486.341	101.5010
486.486	101.5004
486.627	101.4996
486.767	101.4989
486.909	101.4982
487.056	101.4975
487.214	101.4969
487.379	101.4962
487.552	101.4956
487.726	101.4949
487.897	101.4942
488.061	101.4936
488.212	101.4928
488.356	101.4921
488.507	101.4914
488.664	101.4908
488.818	101.4901
488.966	101.4895
489.120	101.4887
489.289	101.4881
489.469	101.4875
489.652	101.4870
489.825	101.4864
489.990	101.4857
490.151	101.4850
490.309	101.4845
490.468	101.4838
490.629	101.4832
490.800	101.4827
490.974	101.4820
491.148	101.4813
491.318	101.4807
491.488	101.4802
491.662	101.4796
491.843	101.4789
492.028	101.4783
492.212	101.4777
492.395	101.4770
492.576	101.4764
492.758	101.4757
492.941	101.4751
493.115	101.4744
493.265	101.4738
493.386	101.4732
493.499	101.4726
493.628	101.4720
493.778	101.4713
493.939	101.4708
494.112	101.4701
494.286	101.4694
494.456	101.4688
494.615	101.4682
494.763	101.4677
494.915	101.4670
495.085	101.4664
495.268	101.4658
495.438	101.4652
495.592	101.4645
495.738	101.4639
495.877	101.4633
496.011	101.4627
496.147	101.4620
496.288	101.4614
496.426	101.4608
496.564	101.4602
496.704	101.4595
496.847	101.4589
497.004	101.4584
497.166	101.4578
497.332	101.4572
497.505	101.4566
497.677	101.4560
497.844	101.4554
498.007	101.4550
498.178	101.4543
498.359	101.4538
498.550	101.4531
498.742	101.4524
498.936	101.4517
499.135	101.4510
499.333	101.4505
499.531	101.4499
499.726	101.4493
499.917	101.4487
500.095	101.4482
500.250	101.4476
500.391	101.4470
500.527	101.4465
500.662	101.4458
500.807	101.4453
500.962	101.4448
501.123	101.4442
501.288	101.4436
501.454	101.4431
501.621	101.4425
501.794	101.4418
501.975	101.4412
502.169	101.4407
502.376	101.4401
502.596	101.4395
502.814	101.4389
503.014	101.4383
503.182	101.4378
503.331	101.4372
503.473	101.4365
503.613	101.4359
503.754	101.4353
503.895	101.4348
504.033	101.4342
504.173	101.4337
