Filename:	D:\Users\Thermal_Users\LeBlanc\Ag2_8_31_16.tg1d

Time (min)	Weight % (%)
25.367	94.4445
25.383	94.4423
25.400	94.4385
25.417	94.4378
25.433	94.4351
25.450	94.4314
25.467	94.4290
25.483	94.4294
25.500	94.4289
25.517	94.4271
25.533	94.4235
25.550	94.4184
25.567	94.4157
25.583	94.4148
25.600	94.4129
25.617	94.4123
25.633	94.4101
25.650	94.4082
25.667	94.4087
25.683	94.4066
25.700	94.4023
25.717	94.3993
25.733	94.3969
25.750	94.3968
25.767	94.3937
25.783	94.3930
25.800	94.3927
25.817	94.3898
25.833	94.3890
25.850	94.3882
25.867	94.3853
25.883	94.3827
25.900	94.3815
25.917	94.3828
25.933	94.3829
25.950	94.3777
25.967	94.3752
25.983	94.3774
26.000	94.3793
26.017	94.3771
26.033	94.3737
26.050	94.3690
26.067	94.3665
26.083	94.3675
26.100	94.3684
26.117	94.3654
26.133	94.3627
26.150	94.3587
26.167	94.3562
26.183	94.3559
26.200	94.3539
26.217	94.3530
26.233	94.3528
26.250	94.3513
26.267	94.3497
26.283	94.3500
26.300	94.3474
26.317	94.3445
26.333	94.3425
26.350	94.3412
26.367	94.3390
26.383	94.3360
26.400	94.3355
26.417	94.3339
26.433	94.3318
26.450	94.3310
26.467	94.3316
26.483	94.3298
26.500	94.3282
26.517	94.3242
26.533	94.3229
26.550	94.3251
26.567	94.3225
26.583	94.3191
26.600	94.3153
26.617	94.3122
26.633	94.3136
26.650	94.3139
26.667	94.3119
26.683	94.3077
26.700	94.3052
26.717	94.3049
26.733	94.3054
26.750	94.3089
26.767	94.3083
26.783	94.3047
26.800	94.3031
26.817	94.3017
26.833	94.2965
26.850	94.2933
26.867	94.2911
26.883	94.2909
26.900	94.2914
26.917	94.2899
26.933	94.2880
26.950	94.2839
26.967	94.2791
26.983	94.2791
27.000	94.2815
27.017	94.2825
27.033	94.2818
27.050	94.2795
27.067	94.2785
27.083	94.2778
27.100	94.2755
27.117	94.2733
27.133	94.2709
27.150	94.2684
27.167	94.2651
27.183	94.2622
27.200	94.2587
27.217	94.2555
27.233	94.2546
27.250	94.2551
27.267	94.2524
27.283	94.2513
27.300	94.2495
27.317	94.2497
27.333	94.2505
27.350	94.2505
27.367	94.2501
27.383	94.2485
27.400	94.2439
27.417	94.2414
27.433	94.2411
27.450	94.2397
27.467	94.2389
27.483	94.2376
27.500	94.2363
27.517	94.2338
27.533	94.2338
27.550	94.2355
27.567	94.2353
27.583	94.2328
27.600	94.2281
27.617	94.2232
27.633	94.2197
27.650	94.2187
27.667	94.2200
27.683	94.2217
27.700	94.2199
27.717	94.2177
27.733	94.2152
27.750	94.2095
27.767	94.2074
27.783	94.2061
27.800	94.2061
27.817	94.2044
27.833	94.2042
27.850	94.2039
27.867	94.2032
27.883	94.2020
27.900	94.2018
27.917	94.2000
27.933	94.1946
27.950	94.1932
27.967	94.1941
27.983	94.1950
28.000	94.1940
28.017	94.1936
28.033	94.1922
28.050	94.1898
28.067	94.1885
28.083	94.1871
28.100	94.1863
28.117	94.1856
28.133	94.1807
28.150	94.1792
28.167	94.1795
28.183	94.1803
28.200	94.1804
28.217	94.1793
28.233	94.1781
28.250	94.1770
28.267	94.1739
28.283	94.1720
28.300	94.1718
28.317	94.1718
28.333	94.1698
28.350	94.1677
28.367	94.1681
28.383	94.1678
28.400	94.1653
28.417	94.1653
28.433	94.1640
28.450	94.1600
28.467	94.1572
28.483	94.1580
28.500	94.1601
28.517	94.1589
28.533	94.1567
28.550	94.1542
28.567	94.1533
28.583	94.1495
28.600	94.1421
28.617	94.1352
28.633	94.1317
28.650	94.1324
28.667	94.1355
28.683	94.1385
28.700	94.1393
28.717	94.1406
28.733	94.1420
28.750	94.1425
28.767	94.1400
28.783	94.1366
28.800	94.1353
28.817	94.1342
28.833	94.1360
28.850	94.1358
28.867	94.1340
28.883	94.1331
28.900	94.1308
28.917	94.1292
28.933	94.1280
28.950	94.1268
28.967	94.1260
28.983	94.1241
29.000	94.1229
29.017	94.1212
29.033	94.1166
29.050	94.1143
29.067	94.1146
29.083	94.1161
29.100	94.1142
29.117	94.1119
29.133	94.1137
29.150	94.1110
29.167	94.1048
29.183	94.1017
29.200	94.0997
29.217	94.0987
29.233	94.0973
29.250	94.0980
29.267	94.1011
29.283	94.1006
29.300	94.0986
29.317	94.0954
29.333	94.0960
29.350	94.0962
29.367	94.0965
29.383	94.0958
29.400	94.0948
29.417	94.0923
29.433	94.0920
29.450	94.0921
29.467	94.0889
29.483	94.0876
29.500	94.0881
29.517	94.0885
29.533	94.0887
29.550	94.0873
29.567	94.0853
29.583	94.0813
29.600	94.0777
29.617	94.0767
29.633	94.0747
29.650	94.0748
29.667	94.0756
29.683	94.0744
29.700	94.0725
29.717	94.0721
29.733	94.0716
29.750	94.0710
29.767	94.0699
29.783	94.0698
29.800	94.0697
29.817	94.0685
29.833	94.0640
29.850	94.0623
29.867	94.0622
29.883	94.0632
29.900	94.0611
29.917	94.0587
29.933	94.0564
29.950	94.0522
29.967	94.0509
29.983	94.0495
30.000	94.0500
30.017	94.0511
30.033	94.0522
30.050	94.0522
30.067	94.0526
30.083	94.0515
30.100	94.0494
30.117	94.0473
30.133	94.0429
30.150	94.0406
30.167	94.0406
30.183	94.0422
30.200	94.0410
30.217	94.0382
30.233	94.0347
30.250	94.0332
30.267	94.0319
30.283	94.0321
30.300	94.0356
30.317	94.0353
30.333	94.0334
30.350	94.0320
30.367	94.0312
30.383	94.0304
30.400	94.0286
30.417	94.0239
30.433	94.0218
30.450	94.0230
30.467	94.0230
30.483	94.0208
30.500	94.0199
30.517	94.0197
30.533	94.0192
30.550	94.0183
30.567	94.0191
30.583	94.0176
30.600	94.0141
30.617	94.0127
30.633	94.0145
30.650	94.0142
30.667	94.0122
30.683	94.0104
30.700	94.0091
30.717	94.0087
30.733	94.0066
30.750	94.0046
30.767	94.0042
30.783	93.9995
30.800	93.9960
30.817	93.9918
30.833	93.9930
30.850	93.9952
30.867	93.9980
30.883	93.9988
30.900	94.0005
30.917	93.9991
30.933	93.9985
30.950	93.9976
30.967	93.9968
30.983	93.9939
31.000	93.9911
31.017	93.9914
31.033	93.9912
31.050	93.9907
31.067	93.9890
31.083	93.9874
31.100	93.9858
31.117	93.9850
31.133	93.9847
31.150	93.9841
31.167	93.9815
31.183	93.9792
31.200	93.9777
31.217	93.9770
31.233	93.9774
31.250	93.9743
31.267	93.9717
31.283	93.9717
31.300	93.9713
31.317	93.9736
31.333	93.9743
31.350	93.9720
31.367	93.9703
31.383	93.9676
31.400	93.9660
31.417	93.9643
31.433	93.9596
31.450	93.9599
31.467	93.9604
31.483	93.9593
31.500	93.9593
31.517	93.9590
31.533	93.9616
31.550	93.9637
31.567	93.9616
31.583	93.9597
31.600	93.9586
31.617	93.9576
31.633	93.9554
31.650	93.9560
31.667	93.9574
31.683	93.9560
31.700	93.9531
31.717	93.9507
31.733	93.9503
31.750	93.9497
31.767	93.9486
31.783	93.9456
31.800	93.9425
31.817	93.9426
31.833	93.9435
31.850	93.9448
31.867	93.9447
31.883	93.9440
31.900	93.9452
31.917	93.9453
31.933	93.9458
31.950	93.9445
31.967	93.9419
31.983	93.9372
32.000	93.9350
32.017	93.9338
32.033	93.9363
32.050	93.9392
32.067	93.9408
32.083	93.9398
32.100	93.9367
32.117	93.9371
32.133	93.9387
32.150	93.9370
32.167	93.9329
32.183	93.9263
32.200	93.9223
32.217	93.9236
32.233	93.9249
32.250	93.9218
32.267	93.9210
32.283	93.9186
32.300	93.9165
32.317	93.9166
32.333	93.9162
32.350	93.9148
32.367	93.9162
32.383	93.9160
32.400	93.9150
32.417	93.9138
32.433	93.9143
32.450	93.9101
32.467	93.9062
32.483	93.9047
32.500	93.9060
32.517	93.9063
32.533	93.9043
32.550	93.9053
32.567	93.9082
32.583	93.9097
32.600	93.9087
32.617	93.9082
32.633	93.9079
32.650	93.9073
32.667	93.9052
32.683	93.9047
32.700	93.9036
32.717	93.9041
32.733	93.9028
32.750	93.9022
32.767	93.8982
32.783	93.8964
32.800	93.8958
32.817	93.8949
32.833	93.8956
32.850	93.8968
32.867	93.8967
32.883	93.8959
32.900	93.8946
32.917	93.8934
32.933	93.8934
32.950	93.8908
32.967	93.8888
32.983	93.8885
33.000	93.8886
33.017	93.8874
33.033	93.8871
33.050	93.8854
33.067	93.8857
33.083	93.8852
33.100	93.8860
33.117	93.8867
33.133	93.8869
33.150	93.8851
33.167	93.8830
33.183	93.8812
33.200	93.8787
33.217	93.8784
33.233	93.8787
33.250	93.8796
33.267	93.8792
33.283	93.8788
33.300	93.8783
33.317	93.8782
33.333	93.8806
33.350	93.8818
33.367	93.8809
33.383	93.8785
33.400	93.8767
33.417	93.8755
33.433	93.8741
33.450	93.8725
33.467	93.8708
33.483	93.8697
33.500	93.8685
33.517	93.8662
33.533	93.8644
33.550	93.8629
33.567	93.8631
33.583	93.8627
33.600	93.8629
33.617	93.8631
33.633	93.8619
33.650	93.8599
33.667	93.8596
33.683	93.8593
33.700	93.8585
33.717	93.8587
33.733	93.8540
33.750	93.8519
33.767	93.8542
33.783	93.8564
33.800	93.8580
33.817	93.8583
33.833	93.8590
33.850	93.8559
33.867	93.8508
33.883	93.8482
33.900	93.8474
33.917	93.8481
33.933	93.8485
33.950	93.8473
33.967	93.8460
33.983	93.8450
34.000	93.8460
34.017	93.8499
34.033	93.8507
34.050	93.8501
34.067	93.8488
34.083	93.8469
34.100	93.8466
34.117	93.8451
34.133	93.8390
34.150	93.8352
34.167	93.8342
34.183	93.8345
34.200	93.8349
34.217	93.8349
34.233	93.8368
34.250	93.8386
34.267	93.8367
34.283	93.8324
34.300	93.8296
34.317	93.8285
34.333	93.8267
34.350	93.8267
34.367	93.8289
34.383	93.8296
34.400	93.8298
34.417	93.8292
34.433	93.8282
34.450	93.8285
34.467	93.8262
34.483	93.8246
34.500	93.8255
34.517	93.8251
34.533	93.8244
34.550	93.8230
34.567	93.8222
34.583	93.8221
34.600	93.8216
34.617	93.8213
34.633	93.8217
34.650	93.8219
34.667	93.8215
34.683	93.8203
34.700	93.8196
34.717	93.8183
34.733	93.8180
34.750	93.8181
34.767	93.8190
34.783	93.8173
34.800	93.8156
34.817	93.8164
34.833	93.8172
34.850	93.8168
34.867	93.8162
34.883	93.8154
34.900	93.8134
34.917	93.8126
34.933	93.8111
34.950	93.8087
34.967	93.8086
34.983	93.8085
35.000	93.8070
35.017	93.8054
35.033	93.8042
35.050	93.8034
35.067	93.8041
35.083	93.8029
35.100	93.8003
35.117	93.7994
35.133	93.7994
35.150	93.7992
35.167	93.7987
35.183	93.7986
35.200	93.7978
35.217	93.7983
35.233	93.7969
35.250	93.7978
35.267	93.7986
35.283	93.7969
35.300	93.7954
35.317	93.7958
35.333	93.7950
35.350	93.7935
35.367	93.7941
35.383	93.7943
35.400	93.7937
35.417	93.7923
35.433	93.7878
35.450	93.7858
35.467	93.7862
35.483	93.7865
35.500	93.7870
35.517	93.7870
35.533	93.7862
35.550	93.7841
35.567	93.7857
35.583	93.7883
35.600	93.7895
35.617	93.7884
35.633	93.7858
35.650	93.7844
35.667	93.7827
35.683	93.7795
35.700	93.7766
35.717	93.7772
35.733	93.7758
35.750	93.7778
35.767	93.7790
35.783	93.7813
35.800	93.7814
35.817	93.7800
35.833	93.7788
35.850	93.7773
35.867	93.7766
35.883	93.7777
35.900	93.7772
35.917	93.7752
35.933	93.7746
35.950	93.7743
35.967	93.7743
35.983	93.7743
36.000	93.7749
36.017	93.7748
36.033	93.7759
36.050	93.7754
36.067	93.7738
36.083	93.7716
36.100	93.7709
36.117	93.7692
36.133	93.7676
36.150	93.7665
36.167	93.7653
36.183	93.7652
36.200	93.7647
36.217	93.7636
36.233	93.7614
36.250	93.7603
36.267	93.7584
36.283	93.7578
36.300	93.7571
36.317	93.7576
36.333	93.7562
36.350	93.7562
36.367	93.7570
36.383	93.7576
36.400	93.7567
36.417	93.7555
36.433	93.7519
36.450	93.7512
36.467	93.7508
36.483	93.7516
36.500	93.7506
36.517	93.7525
36.533	93.7562
36.550	93.7573
36.567	93.7557
36.583	93.7553
36.600	93.7546
36.617	93.7542
36.633	93.7505
36.650	93.7484
36.667	93.7479
36.683	93.7497
36.700	93.7475
36.717	93.7441
36.733	93.7441
36.750	93.7442
36.767	93.7455
36.783	93.7469
36.800	93.7475
36.817	93.7466
36.833	93.7442
36.850	93.7417
36.867	93.7399
36.883	93.7372
36.900	93.7365
36.917	93.7371
36.933	93.7385
36.950	93.7397
36.967	93.7416
36.983	93.7442
37.000	93.7429
37.017	93.7400
37.033	93.7378
37.050	93.7376
37.067	93.7355
37.083	93.7349
37.100	93.7360
37.117	93.7350
37.133	93.7330
37.150	93.7315
37.167	93.7309
37.183	93.7324
37.200	93.7355
37.217	93.7369
37.233	93.7381
37.250	93.7379
37.267	93.7358
37.283	93.7345
37.300	93.7332
37.317	93.7335
37.333	93.7341
37.350	93.7334
37.367	93.7318
37.383	93.7303
37.400	93.7284
37.417	93.7285
37.433	93.7290
37.450	93.7295
37.467	93.7290
37.483	93.7284
37.500	93.7284
37.517	93.7272
37.533	93.7248
37.550	93.7226
37.567	93.7201
37.583	93.7189
37.600	93.7183
37.617	93.7173
37.633	93.7197
37.650	93.7214
37.667	93.7199
37.683	93.7207
37.700	93.7210
37.717	93.7211
37.733	93.7216
37.750	93.7222
37.767	93.7190
37.783	93.7158
37.800	93.7143
37.817	93.7138
37.833	93.7133
37.850	93.7152
37.867	93.7182
37.883	93.7190
37.900	93.7167
37.917	93.7135
37.933	93.7133
37.950	93.7129
37.967	93.7154
37.983	93.7167
38.000	93.7130
38.017	93.7123
38.033	93.7084
38.050	93.7096
38.067	93.7113
38.083	93.7097
38.100	93.7072
38.117	93.7058
38.133	93.7060
38.150	93.7081
38.167	93.7105
38.183	93.7100
38.200	93.7088
38.217	93.7054
38.233	93.7027
38.250	93.7019
38.267	93.7036
38.283	93.7045
38.300	93.7032
38.317	93.7007
38.333	93.6972
38.350	93.6952
38.367	93.6925
38.383	93.6912
38.400	93.6908
38.417	93.6919
38.433	93.6913
38.450	93.6934
38.467	93.6945
38.483	93.6950
38.500	93.6954
38.517	93.6933
38.533	93.6894
38.550	93.6866
38.567	93.6864
38.583	93.6869
38.600	93.6883
38.617	93.6909
38.633	93.6916
38.650	93.6905
38.667	93.6888
38.683	93.6894
38.700	93.6903
38.717	93.6904
38.733	93.6896
38.750	93.6894
38.767	93.6889
38.783	93.6905
38.800	93.6917
38.817	93.6921
38.833	93.6905
38.850	93.6877
38.867	93.6871
38.883	93.6871
38.900	93.6881
38.917	93.6871
38.933	93.6826
38.950	93.6818
38.967	93.6818
38.983	93.6841
39.000	93.6834
39.017	93.6799
39.033	93.6755
39.050	93.6759
39.067	93.6764
39.083	93.6771
39.100	93.6757
39.117	93.6741
39.133	93.6746
39.150	93.6753
39.167	93.6766
39.183	93.6760
39.200	93.6756
39.217	93.6763
39.233	93.6748
39.250	93.6750
39.267	93.6723
39.283	93.6708
39.300	93.6712
39.317	93.6736
39.333	93.6741
39.350	93.6701
39.367	93.6685
39.383	93.6657
39.400	93.6641
39.417	93.6640
39.433	93.6646
39.450	93.6644
39.467	93.6642
39.483	93.6639
39.500	93.6631
39.517	93.6640
39.533	93.6659
39.550	93.6668
39.567	93.6678
39.583	93.6664
39.600	93.6645
39.617	93.6648
39.633	93.6648
39.650	93.6641
39.667	93.6638
39.683	93.6611
39.700	93.6590
39.717	93.6581
39.733	93.6568
39.750	93.6568
39.767	93.6587
39.783	93.6582
39.800	93.6595
39.817	93.6587
39.833	93.6599
39.850	93.6618
39.867	93.6634
39.883	93.6632
39.900	93.6619
39.917	93.6604
39.933	93.6579
39.950	93.6555
39.967	93.6547
39.983	93.6538
40.000	93.6542
40.017	93.6566
40.033	93.6599
40.050	93.6599
40.067	93.6563
40.083	93.6562
40.100	93.6616
40.117	93.6644
40.133	93.6632
40.150	93.6589
40.167	93.6557
40.183	93.6542
40.200	93.6548
40.217	93.6545
40.233	93.6531
40.250	93.6510
40.267	93.6499
40.283	93.6488
40.300	93.6509
40.317	93.6509
40.333	93.6471
40.350	93.6437
40.367	93.6443
40.383	93.6444
40.400	93.6443
40.417	93.6459
40.433	93.6476
40.450	93.6469
40.467	93.6446
40.483	93.6440
40.500	93.6422
40.517	93.6430
40.533	93.6426
40.550	93.6409
40.567	93.6427
40.583	93.6432
40.600	93.6431
40.617	93.6418
40.633	93.6392
40.650	93.6377
40.667	93.6375
40.683	93.6385
40.700	93.6406
40.717	93.6394
40.733	93.6361
40.750	93.6341
40.767	93.6329
40.783	93.6333
40.800	93.6341
40.817	93.6349
40.833	93.6347
40.850	93.6339
40.867	93.6325
40.883	93.6344
40.900	93.6357
40.917	93.6373
40.933	93.6397
40.950	93.6387
40.967	93.6350
40.983	93.6335
41.000	93.6314
41.017	93.6295
41.033	93.6301
41.050	93.6311
41.067	93.6339
41.083	93.6351
41.100	93.6338
41.117	93.6305
41.133	93.6282
41.150	93.6295
41.167	93.6300
41.183	93.6298
41.200	93.6299
41.217	93.6293
41.233	93.6303
41.250	93.6275
41.267	93.6253
41.283	93.6224
41.300	93.6221
41.317	93.6236
41.333	93.6254
41.350	93.6263
41.367	93.6227
41.383	93.6202
41.400	93.6200
41.417	93.6195
41.433	93.6221
41.450	93.6245
41.467	93.6255
41.483	93.6253
41.500	93.6237
41.517	93.6209
41.533	93.6198
41.550	93.6201
41.567	93.6214
41.583	93.6215
41.600	93.6208
41.617	93.6198
41.633	93.6192
41.650	93.6194
41.667	93.6185
41.683	93.6171
41.700	93.6156
41.717	93.6155
41.733	93.6160
41.750	93.6176
41.767	93.6166
41.783	93.6145
41.800	93.6113
41.817	93.6085
41.833	93.6084
41.850	93.6104
41.867	93.6119
41.883	93.6135
41.900	93.6143
41.917	93.6124
41.933	93.6113
41.950	93.6103
41.967	93.6100
41.983	93.6089
42.000	93.6083
42.017	93.6073
42.033	93.6071
42.050	93.6071
42.067	93.6080
42.083	93.6096
42.100	93.6084
42.117	93.6079
42.133	93.6079
42.150	93.6090
42.167	93.6071
42.183	93.6036
42.200	93.6038
42.217	93.6082
42.233	93.6108
42.250	93.6098
42.267	93.6078
42.283	93.6060
42.300	93.6058
42.317	93.6044
42.333	93.6023
42.350	93.6004
42.367	93.6005
42.383	93.6018
42.400	93.6008
42.417	93.5982
42.433	93.5968
42.450	93.5959
42.467	93.5962
42.483	93.5980
42.500	93.5998
42.517	93.6011
42.533	93.6008
42.550	93.5992
42.567	93.5978
42.583	93.5981
42.600	93.5974
42.617	93.5961
42.633	93.5949
42.650	93.5949
42.667	93.5923
42.683	93.5909
42.700	93.5918
42.717	93.5910
42.733	93.5908
42.750	93.5921
42.767	93.5934
42.783	93.5931
42.800	93.5926
42.817	93.5926
42.833	93.5916
42.850	93.5896
42.867	93.5875
42.883	93.5860
42.900	93.5859
42.917	93.5864
42.933	93.5883
42.950	93.5898
42.967	93.5894
42.983	93.5883
43.000	93.5868
43.017	93.5863
43.033	93.5856
43.050	93.5846
43.067	93.5838
43.083	93.5837
43.100	93.5840
43.117	93.5840
43.133	93.5852
43.150	93.5867
43.167	93.5857
43.183	93.5840
43.200	93.5824
43.217	93.5819
43.233	93.5817
43.250	93.5825
43.267	93.5832
43.283	93.5836
43.300	93.5829
43.317	93.5815
43.333	93.5806
43.350	93.5800
43.367	93.5804
43.383	93.5795
43.400	93.5793
43.417	93.5785
43.433	93.5765
43.450	93.5763
43.467	93.5750
43.483	93.5714
43.500	93.5720
43.517	93.5755
43.533	93.5768
43.550	93.5753
43.567	93.5743
43.583	93.5740
43.600	93.5720
43.617	93.5696
43.633	93.5681
43.650	93.5673
43.667	93.5687
43.683	93.5701
43.700	93.5717
43.717	93.5729
43.733	93.5725
43.750	93.5717
43.767	93.5710
43.783	93.5707
43.800	93.5707
43.817	93.5720
43.833	93.5750
43.850	93.5763
43.867	93.5742
43.883	93.5723
43.900	93.5712
43.917	93.5691
43.933	93.5687
43.950	93.5700
43.967	93.5692
43.983	93.5696
44.000	93.5695
44.017	93.5703
44.033	93.5716
44.050	93.5691
44.067	93.5659
44.083	93.5642
44.100	93.5639
44.117	93.5647
44.133	93.5653
44.150	93.5649
44.167	93.5649
44.183	93.5641
44.200	93.5637
44.217	93.5612
44.233	93.5584
44.250	93.5586
44.267	93.5614
44.283	93.5604
44.300	93.5600
44.317	93.5603
44.333	93.5607
44.350	93.5613
44.367	93.5625
44.383	93.5618
44.400	93.5602
44.417	93.5592
44.433	93.5588
44.450	93.5575
44.467	93.5573
44.483	93.5565
44.500	93.5561
44.517	93.5561
44.533	93.5557
44.550	93.5559
44.567	93.5549
44.583	93.5550
44.600	93.5559
44.617	93.5573
44.633	93.5601
44.650	93.5615
44.667	93.5605
44.683	93.5578
44.700	93.5551
44.717	93.5540
44.733	93.5529
44.750	93.5524
44.767	93.5520
44.783	93.5504
44.800	93.5490
44.817	93.5501
44.833	93.5510
44.850	93.5519
44.867	93.5526
44.883	93.5531
44.900	93.5530
44.917	93.5525
44.933	93.5509
44.950	93.5505
44.967	93.5508
44.983	93.5510
45.000	93.5489
45.017	93.5472
45.033	93.5444
45.050	93.5435
45.067	93.5459
45.083	93.5476
45.100	93.5470
45.117	93.5480
45.133	93.5486
45.150	93.5478
45.167	93.5474
45.183	93.5461
45.200	93.5468
45.217	93.5482
45.233	93.5481
45.250	93.5488
45.267	93.5491
45.283	93.5484
45.300	93.5453
45.317	93.5434
45.333	93.5431
45.350	93.5441
45.367	93.5435
45.383	93.5427
45.400	93.5418
45.417	93.5414
45.433	93.5418
45.450	93.5406
45.467	93.5400
45.483	93.5407
45.500	93.5387
45.517	93.5368
45.533	93.5352
45.550	93.5359
45.567	93.5376
45.583	93.5391
45.600	93.5399
45.617	93.5421
45.633	93.5444
45.650	93.5432
45.667	93.5408
45.683	93.5383
45.700	93.5374
45.717	93.5387
45.733	93.5383
45.750	93.5381
45.767	93.5371
45.783	93.5340
45.800	93.5332
45.817	93.5349
45.833	93.5360
45.850	93.5384
45.867	93.5397
45.883	93.5390
45.900	93.5370
45.917	93.5349
45.933	93.5334
45.950	93.5329
45.967	93.5332
45.983	93.5338
46.000	93.5330
46.017	93.5337
46.033	93.5337
46.050	93.5331
46.067	93.5322
46.083	93.5310
46.100	93.5292
46.117	93.5288
46.133	93.5299
46.150	93.5308
46.167	93.5313
46.183	93.5298
46.200	93.5303
46.217	93.5313
46.233	93.5303
46.250	93.5285
46.267	93.5273
46.283	93.5272
46.300	93.5292
46.317	93.5309
46.333	93.5295
46.350	93.5270
46.367	93.5239
46.383	93.5223
46.400	93.5220
46.417	93.5230
46.433	93.5246
46.450	93.5253
46.467	93.5247
46.483	93.5223
46.500	93.5182
46.517	93.5156
46.533	93.5168
46.550	93.5199
46.567	93.5215
46.583	93.5246
46.600	93.5260
46.617	93.5253
46.633	93.5239
46.650	93.5233
46.667	93.5210
46.683	93.5210
46.700	93.5207
46.717	93.5197
46.733	93.5198
46.750	93.5189
46.767	93.5176
46.783	93.5166
46.800	93.5156
46.817	93.5162
46.833	93.5159
46.850	93.5150
46.867	93.5132
46.883	93.5116
46.900	93.5120
46.917	93.5133
46.933	93.5137
46.950	93.5151
46.967	93.5154
46.983	93.5163
47.000	93.5168
47.017	93.5178
47.033	93.5158
47.050	93.5121
47.067	93.5109
47.083	93.5136
47.100	93.5130
47.117	93.5114
47.133	93.5107
47.150	93.5102
47.167	93.5108
47.183	93.5115
47.200	93.5126
47.217	93.5129
47.233	93.5110
47.250	93.5088
47.267	93.5093
47.283	93.5083
47.300	93.5068
47.317	93.5055
47.333	93.5055
47.350	93.5065
47.367	93.5072
47.383	93.5070
47.400	93.5071
47.417	93.5076
47.433	93.5090
47.450	93.5079
47.467	93.5061
47.483	93.5056
47.500	93.5055
47.517	93.5049
47.533	93.5061
47.550	93.5059
47.567	93.5058
47.583	93.5050
47.600	93.5031
47.617	93.5026
47.633	93.5043
47.650	93.5033
47.667	93.5025
47.683	93.5029
47.700	93.5038
47.717	93.5046
47.733	93.5046
47.750	93.5036
47.767	93.5031
47.783	93.5029
47.800	93.5006
47.817	93.4989
47.833	93.5002
47.850	93.5022
47.867	93.5026
47.883	93.5008
47.900	93.4995
47.917	93.5005
47.933	93.5010
47.950	93.5000
47.967	93.4988
47.983	93.4984
48.000	93.4972
48.017	93.4965
48.033	93.4959
48.050	93.4953
48.067	93.4954
48.083	93.4943
48.100	93.4936
48.117	93.4932
48.133	93.4928
48.150	93.4933
48.167	93.4932
48.183	93.4911
48.200	93.4902
48.217	93.4883
48.233	93.4864
48.250	93.4849
48.267	93.4839
48.283	93.4831
48.300	93.4822
48.317	93.4809
48.333	93.4796
48.350	93.4782
48.367	93.4770
48.383	93.4759
48.400	93.4747
48.417	93.4744
48.433	93.4734
48.450	93.4720
48.467	93.4706
48.483	93.4694
48.500	93.4684
48.517	93.4675
48.533	93.4668
48.550	93.4655
48.567	93.4641
48.583	93.4627
48.600	93.4615
48.617	93.4603
48.633	93.4591
48.650	93.4580
48.667	93.4570
48.683	93.4561
48.700	93.4551
48.717	93.4540
48.733	93.4530
48.750	93.4519
48.767	93.4508
48.783	93.4498
48.800	93.4485
48.817	93.4475
48.833	93.4467
48.850	93.4456
48.867	93.4447
48.883	93.4435
48.900	93.4426
48.917	93.4416
48.933	93.4405
48.950	93.4396
48.967	93.4387
48.983	93.4377
49.000	93.4368
49.017	93.4357
49.033	93.4348
49.050	93.4340
49.067	93.4332
49.083	93.4321
49.100	93.4308
49.117	93.4298
49.133	93.4290
49.150	93.4281
49.167	93.4271
49.183	93.4263
49.200	93.4254
49.217	93.4244
49.233	93.4235
49.250	93.4225
49.267	93.4221
49.283	93.4215
49.300	93.4207
49.317	93.4197
49.333	93.4187
49.350	93.4176
49.367	93.4167
49.383	93.4157
49.400	93.4150
49.417	93.4142
49.433	93.4134
49.450	93.4124
49.467	93.4114
49.483	93.4103
49.500	93.4093
49.517	93.4087
49.533	93.4078
49.550	93.4069
49.567	93.4061
49.583	93.4052
49.600	93.4044
49.617	93.4035
49.633	93.4027
49.650	93.4017
49.667	93.4008
49.683	93.3999
49.700	93.3992
49.717	93.3983
49.733	93.3975
49.750	93.3967
49.767	93.3960
49.783	93.3953
49.800	93.3945
49.817	93.3935
49.833	93.3926
49.850	93.3920
49.867	93.3913
49.883	93.3906
49.900	93.3900
49.917	93.3890
49.933	93.3882
49.950	93.3873
49.967	93.3865
49.983	93.3857
50.000	93.3848
50.017	93.3838
50.033	93.3831
50.050	93.3823
50.067	93.3814
50.083	93.3805
50.100	93.3797
50.117	93.3790
50.133	93.3785
50.150	93.3778
50.167	93.3770
50.183	93.3762
50.200	93.3753
50.217	93.3744
50.233	93.3738
50.250	93.3731
50.267	93.3723
50.283	93.3713
50.300	93.3703
50.317	93.3694
50.333	93.3685
50.350	93.3677
50.367	93.3673
50.383	93.3668
50.400	93.3663
50.417	93.3656
50.433	93.3646
50.450	93.3640
50.467	93.3632
50.483	93.3626
50.500	93.3618
50.517	93.3611
50.533	93.3605
50.550	93.3598
50.567	93.3590
50.583	93.3581
50.600	93.3572
50.617	93.3564
50.633	93.3556
50.650	93.3549
50.667	93.3541
50.683	93.3533
50.700	93.3526
50.717	93.3520
50.733	93.3516
50.750	93.3511
50.767	93.3504
50.783	93.3496
50.800	93.3487
50.817	93.3478
50.833	93.3468
50.850	93.3461
50.867	93.3452
50.883	93.3445
50.900	93.3438
50.917	93.3431
50.933	93.3424
50.950	93.3416
50.967	93.3409
50.983	93.3401
51.000	93.3395
51.017	93.3389
51.033	93.3383
51.050	93.3377
51.067	93.3372
51.083	93.3366
51.100	93.3359
51.117	93.3352
51.133	93.3344
51.150	93.3338
51.167	93.3331
