Filename:	D:\Users\Thermal_Users\LeBlanc\Ag1_8_31_16.tg1d
108.512	97.7119
108.573	97.6880
108.630	97.6640
108.683	97.6402
108.733	97.6167
108.782	97.5930
108.826	97.5695
108.875	97.5463
108.927	97.5232
108.975	97.5002
109.025	97.4772
109.074	97.4543
109.121	97.4313
109.166	97.4083
109.207	97.3855
109.246	97.3628
109.282	97.3400
109.316	97.3170
109.345	97.2941
109.375	97.2715
109.403	97.2489
109.428	97.2261
109.453	97.2034
109.477	97.1807
109.499	97.1583
109.518	97.1359
109.536	97.1136
109.552	97.0913
109.569	97.0691
109.585	97.0469
109.602	97.0251
109.616	97.0032
109.626	96.9815
109.640	96.9599
109.653	96.9383
109.666	96.9168
109.679	96.8952
109.691	96.8737
109.700	96.8523
109.711	96.8310
109.720	96.8096
109.726	96.7883
109.732	96.7670
109.737	96.7461
109.741	96.7248
109.748	96.7037
109.754	96.6831
109.762	96.6622
109.766	96.6411
109.770	96.6200
109.774	96.5992
109.779	96.5785
109.783	96.5578
109.787	96.5371
109.789	96.5165
109.795	96.4958
109.797	96.4752
109.802	96.4550
109.807	96.4350
109.814	96.4149
109.820	96.3949
109.826	96.3749
109.829	96.3552
109.829	96.3353
109.833	96.3155
109.833	96.2958
109.828	96.2761
109.829	96.2564
109.828	96.2367
109.831	96.2172
109.827	96.1977
109.826	96.1784
109.822	96.1591
109.815	96.1398
109.811	96.1205
109.808	96.1013
109.806	96.0821
109.806	96.0630
109.806	96.0440
109.808	96.0250
109.814	96.0062
109.818	95.9870
109.820	95.9680
109.826	95.9491
109.830	95.9303
109.832	95.9119
109.834	95.8936
109.835	95.8752
109.839	95.8567
109.837	95.8384
109.835	95.8202
109.832	95.8020
109.832	95.7838
109.833	95.7658
109.835	95.7478
109.836	95.7300
109.837	95.7121
109.836	95.6943
109.836	95.6764
109.834	95.6587
109.826	95.6410
109.824	95.6233
109.817	95.6056
109.815	95.5878
109.821	95.5701
109.827	95.5525
109.830	95.5348
109.834	95.5171
109.837	95.4992
109.837	95.4815
109.836	95.4639
109.832	95.4463
109.827	95.4288
109.825	95.4114
109.831	95.3941
109.840	95.3770
109.846	95.3603
109.851	95.3435
109.854	95.3265
109.856	95.3095
109.857	95.2926
109.857	95.2757
109.858	95.2588
109.858	95.2424
109.858	95.2261
109.858	95.2098
109.858	95.1933
109.857	95.1770
109.857	95.1608
109.855	95.1448
109.852	95.1288
109.850	95.1129
109.844	95.0970
109.841	95.0811
109.839	95.0651
109.836	95.0491
109.835	95.0332
109.834	95.0174
109.834	95.0014
109.834	94.9853
109.833	94.9692
109.834	94.9533
109.842	94.9374
109.848	94.9216
109.848	94.9059
109.841	94.8905
109.838	94.8750
109.838	94.8595
109.836	94.8441
109.833	94.8286
109.832	94.8134
109.830	94.7982
109.833	94.7831
109.833	94.7682
109.830	94.7530
109.828	94.7380
109.826	94.7232
109.823	94.7088
109.822	94.6943
109.820	94.6796
109.815	94.6649
109.814	94.6503
109.816	94.6357
109.817	94.6211
109.814	94.6067
109.814	94.5923
109.811	94.5779
109.808	94.5638
109.808	94.5494
109.806	94.5351
109.805	94.5210
109.805	94.5069
109.804	94.4928
109.804	94.4786
109.805	94.4647
109.813	94.4507
109.819	94.4368
109.824	94.4228
109.824	94.4088
109.820	94.3950
109.822	94.3815
109.823	94.3680
109.823	94.3545
109.824	94.3410
109.823	94.3275
109.822	94.3140
109.819	94.3005
109.811	94.2871
109.803	94.2739
109.801	94.2608
109.799	94.2477
109.801	94.2344
109.803	94.2211
109.800	94.2079
109.797	94.1948
109.795	94.1820
109.793	94.1691
109.793	94.1565
109.795	94.1437
109.798	94.1310
109.794	94.1183
109.785	94.1056
109.774	94.0930
109.761	94.0805
109.749	94.0680
109.740	94.0559
109.735	94.0437
109.735	94.0314
109.738	94.0190
109.744	94.0065
109.753	93.9941
109.757	93.9819
109.760	93.9699
109.765	93.9579
109.768	93.9459
109.771	93.9340
109.772	93.9220
109.774	93.9101
109.776	93.8983
109.777	93.8865
109.777	93.8748
109.778	93.8632
109.777	93.8515
109.776	93.8399
109.776	93.8281
109.776	93.8163
109.776	93.8049
109.776	93.7936
109.778	93.7824
109.778	93.7711
109.777	93.7597
109.777	93.7484
109.775	93.7371
109.769	93.7260
109.759	93.7149
109.753	93.7038
109.749	93.6929
109.747	93.6819
109.746	93.6710
109.745	93.6599
109.745	93.6491
109.751	93.6383
109.750	93.6279
109.748	93.6173
109.746	93.6065
109.744	93.5958
109.742	93.5852
109.742	93.5745
109.742	93.5639
109.743	93.5533
109.742	93.5427
109.739	93.5321
109.739	93.5220
109.738	93.5119
109.735	93.5018
109.735	93.4916
109.744	93.4814
109.750	93.4714
109.753	93.4612
109.755	93.4511
109.757	93.4411
109.757	93.4310
109.757	93.4208
109.754	93.4112
109.755	93.4016
109.754	93.3920
109.752	93.3824
109.750	93.3728
109.750	93.3633
109.729	93.3538
109.717	93.3444
109.702	93.3348
109.687	93.3253
109.667	93.3159
109.646	93.3066
109.622	93.2974
109.604	93.2881
109.583	93.2789
109.562	93.2700
109.538	93.2610
109.526	93.2523
109.512	93.2433
109.502	93.2345
109.488	93.2256
109.478	93.2169
109.471	93.2082
109.470	93.1994
109.468	93.1907
109.466	93.1823
109.463	93.1738
109.465	93.1653
109.467	93.1569
109.468	93.1486
109.474	93.1404
109.479	93.1321
109.492	93.1239
109.511	93.1158
109.531	93.1078
109.546	93.0997
109.561	93.0917
109.582	93.0836
109.601	93.0757
109.611	93.0677
109.618	93.0598
109.623	93.0519
109.631	93.0442
109.643	93.0364
109.652	93.0287
109.659	93.0210
109.660	93.0131
109.666	93.0056
109.669	92.9980
109.675	92.9905
109.679	92.9830
109.679	92.9756
109.680	92.9683
109.681	92.9610
109.682	92.9536
109.685	92.9463
109.687	92.9391
109.688	92.9319
109.690	92.9248
109.688	92.9177
109.685	92.9108
109.683	92.9039
109.680	92.8971
109.672	92.8902
109.667	92.8836
109.665	92.8771
109.660	92.8703
109.658	92.8635
109.665	92.8568
109.672	92.8502
109.675	92.8436
109.677	92.8370
109.671	92.8305
109.667	92.8241
109.663	92.8177
109.666	92.8113
109.666	92.8051
109.669	92.7989
109.675	92.7927
109.678	92.7867
109.678	92.7806
109.679	92.7745
109.679	92.7685
109.677	92.7626
109.677	92.7566
109.670	92.7507
109.675	92.7448
109.675	92.7390
109.678	92.7333
109.675	92.7275
109.674	92.7218
109.665	92.7161
109.666	92.7105
109.669	92.7049
109.665	92.6993
109.664	92.6937
109.669	92.6883
109.666	92.6829
109.668	92.6778
109.667	92.6726
109.669	92.6674
109.672	92.6622
109.676	92.6572
109.674	92.6523
109.673	92.6474
109.661	92.6423
109.656	92.6372
109.659	92.6322
109.662	92.6272
109.656	92.6223
109.654	92.6175
109.644	92.6128
109.648	92.6081
109.653	92.6032
109.651	92.5984
109.649	92.5938
109.644	92.5892
109.641	92.5847
109.642	92.5800
109.644	92.5754
109.640	92.5711
109.644	92.5668
109.646	92.5624
109.647	92.5580
109.647	92.5536
109.638	92.5494
109.635	92.5452
109.626	92.5410
109.624	92.5372
109.624	92.5333
109.624	92.5292
109.624	92.5249
109.622	92.5206
109.614	92.5165
109.617	92.5122
109.608	92.5081
109.595	92.5042
109.598	92.5004
109.600	92.4965
109.595	92.4927
109.586	92.4888
109.591	92.4851
109.593	92.4816
109.596	92.4780
109.598	92.4743
109.594	92.4707
109.594	92.4671
109.594	92.4635
109.593	92.4600
109.594	92.4565
109.599	92.4531
109.600	92.4498
109.598	92.4464
109.596	92.4431
109.596	92.4397
109.595	92.4364
109.592	92.4332
109.589	92.4300
109.593	92.4268
109.592	92.4237
109.591	92.4207
109.590	92.4177
109.580	92.4147
109.576	92.4118
109.574	92.4090
109.573	92.4060
109.570	92.4031
109.567	92.4001
109.566	92.3972
109.567	92.3945
109.569	92.3918
109.558	92.3890
109.559	92.3863
109.563	92.3835
109.565	92.3807
109.565	92.3780
109.561	92.3753
109.559	92.3727
109.557	92.3702
109.549	92.3676
109.545	92.3651
109.545	92.3625
109.539	92.3600
109.534	92.3575
109.533	92.3550
109.524	92.3526
109.516	92.3502
109.515	92.3479
109.513	92.3456
109.508	92.3436
109.505	92.3418
109.501	92.3401
109.493	92.3381
109.491	92.3359
109.493	92.3338
109.494	92.3316
109.492	92.3296
109.489	92.3278
109.492	92.3259
109.490	92.3239
109.482	92.3220
109.476	92.3197
109.474	92.3176
109.482	92.3155
109.482	92.3135
109.482	92.3117
109.485	92.3098
109.481	92.3076
109.482	92.3056
109.484	92.3037
109.490	92.3019
109.492	92.3002
109.490	92.2985
109.486	92.2967
109.482	92.2950
109.479	92.2933
109.474	92.2913
109.472	92.2893
109.468	92.2874
109.464	92.2858
109.462	92.2839
109.458	92.2822
109.459	92.2805
109.457	92.2788
109.452	92.2771
109.447	92.2755
109.445	92.2738
109.438	92.2721
109.436	92.2705
109.433	92.2690
109.430	92.2675
109.426	92.2658
109.422	92.2640
109.423	92.2623
109.419	92.2607
109.418	92.2591
109.419	92.2576
109.415	92.2562
109.410	92.2547
109.405	92.2532
109.403	92.2518
109.400	92.2502
109.400	92.2488
109.396	92.2474
109.386	92.2460
109.376	92.2447
109.366	92.2433
109.358	92.2419
109.347	92.2405
109.334	92.2390
109.330	92.2376
109.321	92.2362
109.312	92.2349
109.306	92.2335
109.299	92.2321
109.292	92.2308
109.287	92.2294
109.287	92.2280
109.282	92.2267
109.281	92.2253
109.281	92.2241
109.274	92.2229
109.270	92.2216
109.269	92.2204
109.257	92.2192
109.254	92.2179
109.255	92.2167
109.256	92.2154
109.263	92.2142
109.270	92.2130
109.272	92.2117
109.277	92.2106
109.289	92.2095
109.294	92.2084
109.303	92.2071
109.311	92.2060
109.319	92.2048
109.323	92.2036
109.328	92.2025
109.334	92.2013
109.336	92.2002
109.336	92.1991
109.334	92.1982
109.336	92.1973
109.340	92.1964
109.342	92.1954
109.342	92.1944
109.352	92.1933
109.349	92.1921
109.349	92.1910
109.352	92.1900
109.352	92.1890
109.355	92.1882
109.354	92.1872
109.356	92.1860
109.354	92.1848
109.357	92.1837
109.358	92.1825
109.359	92.1814
109.360	92.1806
109.358	92.1796
109.364	92.1787
109.364	92.1777
109.367	92.1768
109.368	92.1761
109.371	92.1753
109.373	92.1743
109.373	92.1733
109.384	92.1723
109.385	92.1713
109.387	92.1701
109.381	92.1690
109.377	92.1682
109.375	92.1673
109.379	92.1664
109.383	92.1656
109.379	92.1648
109.378	92.1640
109.375	92.1632
109.376	92.1623
109.376	92.1614
109.381	92.1606
109.385	92.1597
109.375	92.1589
109.374	92.1581
109.380	92.1573
109.384	92.1565
109.369	92.1557
109.359	92.1548
109.356	92.1540
109.354	92.1532
109.356	92.1524
109.353	92.1516
109.345	92.1509
109.340	92.1501
109.340	92.1494
109.340	92.1485
109.341	92.1478
109.338	92.1470
109.345	92.1462
109.356	92.1454
109.357	92.1446
109.355	92.1439
109.356	92.1432
109.354	92.1424
109.342	92.1416
109.341	92.1408
109.345	92.1399
109.339	92.1392
109.339	92.1385
109.345	92.1379
109.346	92.1372
109.346	92.1365
109.350	92.1358
109.348	92.1352
109.350	92.1344
109.354	92.1336
109.358	92.1329
109.361	92.1323
109.359	92.1316
109.359	92.1311
109.358	92.1305
109.353	92.1299
109.354	92.1292
109.350	92.1285
109.349	92.1278
109.349	92.1270
109.350	92.1263
109.354	92.1258
109.359	92.1253
109.359	92.1247
109.359	92.1241
109.354	92.1234
109.348	92.1226
109.352	92.1220
109.347	92.1215
109.343	92.1210
109.345	92.1204
109.338	92.1198
109.329	92.1192
109.324	92.1187
109.324	92.1180
109.322	92.1174
109.327	92.1168
109.325	92.1162
109.317	92.1156
109.313	92.1148
109.320	92.1141
109.313	92.1135
109.319	92.1129
109.321	92.1123
109.319	92.1118
109.304	92.1112
109.296	92.1105
109.296	92.1099
109.303	92.1093
109.296	92.1088
109.288	92.1083
109.283	92.1078
109.281	92.1072
109.289	92.1067
109.282	92.1062
109.276	92.1056
109.276	92.1051
109.272	92.1046
109.269	92.1042
109.273	92.1037
109.266	92.1034
109.263	92.1028
109.260	92.1023
109.262	92.1017
109.258	92.1013
109.254	92.1008
109.254	92.1001
109.248	92.0996
109.249	92.0990
109.248	92.0985
109.253	92.0980
109.250	92.0975
109.234	92.0971
109.230	92.0966
109.232	92.0961
109.229	92.0957
109.228	92.0953
109.227	92.0949
109.221	92.0944
109.212	92.0938
109.205	92.0933
109.209	92.0929
109.201	92.0925
109.196	92.0920
109.197	92.0914
109.186	92.0911
109.183	92.0908
109.176	92.0905
109.172	92.0898
109.165	92.0891
109.146	92.0885
109.141	92.0880
109.143	92.0875
109.139	92.0873
109.138	92.0870
109.137	92.0866
109.139	92.0859
109.128	92.0855
109.125	92.0850
109.132	92.0845
109.133	92.0841
109.145	92.0837
109.143	92.0832
109.157	92.0828
109.172	92.0826
109.177	92.0822
109.181	92.0820
109.194	92.0817
109.206	92.0812
109.214	92.0807
109.222	92.0801
109.223	92.0795
109.229	92.0791
109.239	92.0788
109.244	92.0783
109.248	92.0778
109.249	92.0774
109.249	92.0770
109.246	92.0765
109.246	92.0761
109.243	92.0758
109.238	92.0753
109.237	92.0748
109.237	92.0744
109.235	92.0740
109.233	92.0737
109.232	92.0734
109.232	92.0731
109.232	92.0726
109.230	92.0721
109.232	92.0715
109.234	92.0712
109.226	92.0709
109.225	92.0706
109.228	92.0702
109.233	92.0700
109.232	92.0697
109.235	92.0695
109.239	92.0690
109.244	92.0685
109.247	92.0682
109.248	92.0679
109.249	92.0676
109.249	92.0671
109.250	92.0668
109.250	92.0665
109.250	92.0661
109.251	92.0656
109.252	92.0651
109.251	92.0647
109.250	92.0642
109.248	92.0638
109.247	92.0635
109.247	92.0632
109.246	92.0628
109.245	92.0625
109.246	92.0622
109.245	92.0619
109.239	92.0616
109.236	92.0612
109.235	92.0609
109.232	92.0605
109.231	92.0603
109.232	92.0601
109.231	92.0599
109.230	92.0595
109.226	92.0592
109.239	92.0587
109.247	92.0584
109.248	92.0583
109.251	92.0580
109.254	92.0576
109.255	92.0572
109.257	92.0570
109.257	92.0568
109.255	92.0564
109.253	92.0560
109.249	92.0557
109.248	92.0554
109.241	92.0550
109.237	92.0548
109.236	92.0547
109.233	92.0542
109.233	92.0540
109.231	92.0537
109.219	92.0533
109.218	92.0528
109.218	92.0525
109.217	92.0523
109.218	92.0521
109.217	92.0518
109.215	92.0514
109.216	92.0510
109.216	92.0506
109.218	92.0502
109.222	92.0499
109.226	92.0496
109.229	92.0492
109.233	92.0490
109.238	92.0488
109.239	92.0485
109.248	92.0481
109.249	92.0477
109.248	92.0475
109.249	92.0473
109.250	92.0470
109.253	92.0466
109.253	92.0463
109.249	92.0460
109.245	92.0457
109.243	92.0455
109.244	92.0452
109.247	92.0450
109.251	92.0448
109.253	92.0443
109.256	92.0440
109.259	92.0437
109.263	92.0436
109.264	92.0433
109.264	92.0430
109.265	92.0428
109.263	92.0425
109.263	92.0421
109.261	92.0418
109.260	92.0416
109.257	92.0416
109.255	92.0414
109.253	92.0412
109.252	92.0409
109.252	92.0406
109.252	92.0406
109.249	92.0404
109.250	92.0402
109.249	92.0398
109.250	92.0395
109.248	92.0392
109.273	92.0390
109.358	92.0387
109.507	92.0384
109.762	92.0383
110.154	92.0383
110.690	92.0384
111.369	92.0383
112.175	92.0383
113.103	92.0382
114.136	92.0380
115.255	92.0379
116.447	92.0378
117.707	92.0376
119.023	92.0373
120.389	92.0370
121.800	92.0368
123.253	92.0365
124.738	92.0361
126.254	92.0355
127.798	92.0350
129.364	92.0344
130.952	92.0338
132.557	92.0331
134.180	92.0322
135.819	92.0313
137.472	92.0302
139.140	92.0291
140.821	92.0278
142.514	92.0266
144.219	92.0253
145.933	92.0240
147.655	92.0224
149.385	92.0207
151.118	92.0191
152.851	92.0174
154.578	92.0155
156.297	92.0135
158.008	92.0114
159.708	92.0090
161.399	92.0067
163.081	92.0046
164.761	92.0020
166.437	91.9990
168.109	91.9958
169.779	91.9924
171.441	91.9891
173.089	91.9856
174.729	91.9819
176.369	91.9780
178.012	91.9741
179.662	91.9700
181.315	91.9658
182.973	91.9615
184.628	91.9570
186.286	91.9523
187.946	91.9472
189.607	91.9420
191.258	91.9364
192.860	91.9308
194.378	91.9246
195.768	91.9182
197.010	91.9116
198.104	91.9049
199.061	91.8979
199.895	91.8909
200.622	91.8837
201.258	91.8763
201.822	91.8688
202.326	91.8613
202.778	91.8537
203.189	91.8462
203.564	91.8387
203.910	91.8314
204.228	91.8242
204.525	91.8172
204.798	91.8102
205.053	91.8032
205.290	91.7960
205.515	91.7889
205.723	91.7824
205.920	91.7762
206.107	91.7697
206.280	91.7630
206.445	91.7568
206.599	91.7506
206.741	91.7444
206.877	91.7383
207.004	91.7326
207.123	91.7271
207.237	91.7217
207.346	91.7164
207.448	91.7112
207.547	91.7063
207.647	91.7013
207.740	91.6964
207.829	91.6915
207.915	91.6867
207.995	91.6821
208.071	91.6774
208.144	91.6728
208.212	91.6684
208.276	91.6641
208.336	91.6598
208.392	91.6556
208.446	91.6514
208.497	91.6472
208.544	91.6429
208.590	91.6390
208.635	91.6352
208.682	91.6316
208.724	91.6278
208.764	91.6241
208.804	91.6203
208.842	91.6167
208.878	91.6132
208.911	91.6098
208.942	91.6062
208.970	91.6028
208.999	91.5993
209.028	91.5960
209.055	91.5926
209.085	91.5892
209.112	91.5859
209.138	91.5827
209.165	91.5793
209.189	91.5761
209.211	91.5730
209.232	91.5699
209.250	91.5668
209.269	91.5638
209.287	91.5610
209.302	91.5579
209.317	91.5548
209.330	91.5516
209.341	91.5487
209.351	91.5458
209.361	91.5430
209.370	91.5400
209.378	91.5371
209.383	91.5345
209.390	91.5319
209.394	91.5292
209.400	91.5264
209.407	91.5237
209.414	91.5209
209.421	91.5181
209.427	91.5154
209.432	91.5127
209.434	91.5101
209.438	91.5076
209.445	91.5050
209.451	91.5024
209.455	91.4999
209.461	91.4973
209.470	91.4947
209.478	91.4921
209.491	91.4895
209.504	91.4870
209.519	91.4845
209.533	91.4820
209.546	91.4795
209.559	91.4770
209.573	91.4745
209.585	91.4721
209.594	91.4697
209.599	91.4673
209.602	91.4648
209.603	91.4624
209.604	91.4599
209.605	91.4575
209.604	91.4550
209.598	91.4524
209.592	91.4499
209.588	91.4476
209.586	91.4451
209.585	91.4428
209.584	91.4403
209.582	91.4378
209.582	91.4352
209.578	91.4329
209.579	91.4305
209.581	91.4282
209.583	91.4257
209.583	91.4231
209.586	91.4207
209.583	91.4185
209.577	91.4161
209.567	91.4138
209.554	91.4115
209.545	91.4091
209.538	91.4067
209.531	91.4045
209.524	91.4021
209.522	91.3998
209.521	91.3976
209.520	91.3952
209.523	91.3928
209.525	91.3904
209.528	91.3883
209.530	91.3861
209.531	91.3841
209.532	91.3819
209.529	91.3797
209.530	91.3775
209.529	91.3752
209.530	91.3731
209.527	91.3710
209.528	91.3688
209.527	91.3667
209.527	91.3645
209.523	91.3624
209.518	91.3603
209.514	91.3583
209.510	91.3563
209.509	91.3543
209.513	91.3524
209.519	91.3505
209.528	91.3485
209.537	91.3463
209.543	91.3442
209.548	91.3422
209.552	91.3403
209.557	91.3383
209.562	91.3364
209.566	91.3345
209.568	91.3326
209.570	91.3308
209.570	91.3289
209.571	91.3271
209.572	91.3252
209.572	91.3234
209.572	91.3216
209.577	91.3198
209.584	91.3180
209.593	91.3163
209.599	91.3146
209.605	91.3128
209.607	91.3112
209.606	91.3095
209.606	91.3079
209.605	91.3062
209.604	91.3044
209.600	91.3027
209.601	91.3010
209.603	91.2993
209.605	91.2975
209.613	91.2959
209.620	91.2943
209.627	91.2926
209.627	91.2910
209.630	91.2893
209.632	91.2876
209.634	91.2861
209.634	91.2847
209.629	91.2831
209.625	91.2816
209.623	91.2799
209.622	91.2782
209.620	91.2767
209.621	91.2753
209.621	91.2739
209.623	91.2724
209.625	91.2710
209.627	91.2698
209.624	91.2684
209.626	91.2669
209.630	91.2655
209.631	91.2641
209.634	91.2627
209.637	91.2612
209.639	91.2599
209.637	91.2586
209.636	91.2575
209.634	91.2562
209.631	91.2547
209.628	91.2532
209.630	91.2517
209.631	91.2504
209.635	91.2492
209.636	91.2478
209.641	91.2465
209.643	91.2451
209.640	91.2438
209.640	91.2425
209.640	91.2412
209.640	91.2400
209.642	91.2387
209.639	91.2375
209.632	91.2362
209.620	91.2350
209.603	91.2337
209.580	91.2324
209.556	91.2309
209.536	91.2297
209.514	91.2287
209.497	91.2276
209.487	91.2265
209.479	91.2254
209.472	91.2243
209.464	91.2232
209.461	91.2220
209.457	91.2210
209.454	91.2199
209.452	91.2188
209.450	91.2176
209.448	91.2164
209.444	91.2153
209.440	91.2143
209.436	91.2133
209.430	91.2122
209.424	91.2111
209.413	91.2101
209.401	91.2089
209.395	91.2076
209.392	91.2063
209.391	91.2052
209.390	91.2042
209.389	91.2033
209.390	91.2023
209.391	91.2013
209.395	91.2003
209.401	91.1992
209.406	91.1982
209.406	91.1972
209.405	91.1962
209.405	91.1952
209.405	91.1942
209.409	91.1932
209.412	91.1923
209.414	91.1913
209.415	91.1903
209.413	91.1893
209.412	91.1886
209.405	91.1877
209.398	91.1869
209.393	91.1860
209.383	91.1851
209.372	91.1842
209.365	91.1832
209.358	91.1822
209.356	91.1811
209.360	91.1801
209.366	91.1790
209.378	91.1780
209.393	91.1771
209.403	91.1761
209.413	91.1751
209.419	91.1741
209.429	91.1733
209.441	91.1726
209.450	91.1718
209.461	91.1709
209.471	91.1700
209.477	91.1692
209.482	91.1683
209.483	91.1674
209.486	91.1664
209.489	91.1655
209.494	91.1646
209.500	91.1636
209.503	91.1628
209.506	91.1620
209.507	91.1610
209.507	91.1599
209.505	91.1589
209.505	91.1580
209.505	91.1571
209.505	91.1564
209.505	91.1556
209.504	91.1547
209.506	91.1539
209.506	91.1529
209.503	91.1521
209.496	91.1512
209.490	91.1504
209.482	91.1496
209.470	91.1487
209.462	91.1480
209.453	91.1473
209.444	91.1466
209.440	91.1457
209.437	91.1449
209.432	91.1440
209.431	91.1430
209.428	91.1423
209.426	91.1414
209.428	91.1405
209.429	91.1398
209.437	91.1389
209.444	91.1381
209.449	91.1373
209.453	91.1365
209.458	91.1357
209.466	91.1349
209.474	91.1342
209.478	91.1334
209.483	91.1328
209.486	91.1320
209.489	91.1312
209.488	91.1304
209.486	91.1296
209.478	91.1288
209.468	91.1280
209.461	91.1272
209.452	91.1264
209.445	91.1257
209.444	91.1248
209.450	91.1240
209.457	91.1233
209.465	91.1224
209.474	91.1217
209.477	91.1209
209.476	91.1200
209.479	91.1192
209.478	91.1185
209.477	91.1181
209.476	91.1175
209.479	91.1166
209.482	91.1157
209.484	91.1147
209.486	91.1137
209.488	91.1130
209.491	91.1124
209.494	91.1116
209.499	91.1108
209.501	91.1100
209.502	91.1091
209.504	91.1083
209.507	91.1077
209.511	91.1071
209.514	91.1066
209.517	91.1059
209.520	91.1050
209.526	91.1043
209.530	91.1037
209.532	91.1029
209.533	91.1021
209.534	91.1013
209.533	91.1005
209.533	91.0997
209.533	91.0989
209.527	91.0982
209.521	91.0975
209.515	91.0967
209.509	91.0959
209.500	91.0953
209.494	91.0947
209.489	91.0938
209.483	91.0929
209.480	91.0920
209.475	91.0914
209.470	91.0908
209.462	91.0900
209.455	91.0893
209.445	91.0885
209.436	91.0879
209.429	91.0871
209.424	91.0863
209.416	91.0855
209.410	91.0847
209.405	91.0840
209.402	91.0833
209.401	91.0826
209.399	91.0821
209.399	91.0815
209.400	91.0807
209.398	91.0800
209.399	91.0793
209.398	91.0785
209.397	91.0777
209.396	91.0770
209.397	91.0764
209.398	91.0756
209.396	91.0750
209.395	91.0743
209.393	91.0736
209.392	91.0727
209.392	91.0719
209.393	91.0712
209.393	91.0706
209.393	91.0700
209.393	91.0695
209.392	91.0688
209.392	91.0680
209.392	91.0674
209.394	91.0669
209.397	91.0663
209.403	91.0656
209.413	91.0647
209.424	91.0639
209.435	91.0633
209.444	91.0625
209.454	91.0617
209.463	91.0610
209.471	91.0602
209.477	91.0595
209.482	91.0588
209.484	91.0581
209.486	91.0575
209.488	91.0569
209.488	91.0563
209.489	91.0555
209.489	91.0548
209.489	91.0540
209.488	91.0533
209.488	91.0527
209.488	91.0520
209.485	91.0512
209.480	91.0505
209.472	91.0499
209.459	91.0493
209.445	91.0487
209.434	91.0480
209.424	91.0474
209.414	91.0467
209.408	91.0460
209.404	91.0454
209.404	91.0448
209.402	91.0443
209.401	91.0435
209.400	91.0428
209.399	91.0421
209.399	91.0415
209.399	91.0410
209.396	91.0403
209.394	91.0396
209.393	91.0390
209.392	91.0384
209.391	91.0378
209.389	91.0373
209.388	91.0365
209.387	91.0358
209.383	91.0351
209.382	91.0345
209.382	91.0338
209.382	91.0333
209.380	91.0326
209.384	91.0320
209.382	91.0314
209.381	91.0308
209.379	91.0301
209.377	91.0295
209.372	91.0289
